,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
129,130,F160W (HST/NICMOS)   , 2.73E-11                      ,           ...,erg cm^-2^ s^-1^     ,187000000000000.0,0.0146,    ...      ,Jy                   ,"Broad-band
",Nuclear flux                            ,2006A&A...453...27C,130
130,131,H_tot (2MASS LGA)    , 8.933                         ,+/- 0.025  ,mag                  ,182000000000000.0,0.27399999999999997,+/- 6.37E-03 ,Jy                   ,"Broad-band
",                                        ,2003AJ....125..525J,131
131,132,H_Kron (2MASS LGA)   , 9.076                         ,+/- 0.016  ,mag                  ,182000000000000.0,0.24,+/- 3.56E-03 ,Jy                   ,"Broad-band
",  70.8 x   51.0 arcsec integration area.,2003AJ....125..525J,132
132,133,H_20 (2MASS LGA)     , 9.033                         ,+/- 0.017  ,mag                  ,182000000000000.0,0.25,+/- 3.94E-03 ,Jy                   ,"Broad-band
",  81.6 x   58.8 arcsec integration area.,2003AJ....125..525J,133
133,134,H_14arcsec (2MASS)   , 9.717                         ,+/- 0.015  ,mag                  ,182000000000000.0,0.133,+/- 1.85E-03 ,Jy                   ,"Broad-band
",14.0 x 14.0 arcsec aperture             ,20032MASX.C.......:,134
134,135,1.6 microns          , 9.23                          ,           ...,mag                  ,182000000000000.0,0.19899999999999998,    ...      ,Jy                   ,"Broad-band
","32"" aperture;Low quality data           ",1974MNRAS.169..357P,135
135,136,H (KPNO)             , 0.127                         ,+/- 0.002  ,Jy                   ,181000000000000.0,0.127,+/- 2.00E-03 ,Jy                   ,"Broad-band
","15"" aperture                            ",1979ApJ...234..471M,136
136,137,H (2MASS/FLWO)       , 10.391                        ,+/- 0.056  ,mag                  ,180000000000000.0,0.0714,+/- 3.68E-03 ,Jy                   ,"Broad-band
",Profile-fit; Poor quality               ,2006AJ....131.1163S,137
137,138,H (2MASS/FLWO)       , 10.044                        ,+/- 0.007  ,mag                  ,180000000000000.0,0.0983,+/- 6.34E-04 ,Jy                   ,"Broad-band
","4"" aperture                             ",2006AJ....131.1163S,138
138,139,K_s (2MASS/FLWO)     , 9.546                         ,+/- 0.003  ,mag                  ,139000000000000.0,0.10099999999999999,+/- 2.80E-04 ,Jy                   ,"Broad-band
","4"" aperture                             ",2006AJ....131.1163S,139
139,140,K_s (2MASS/FLWO)     , 9.619                         ,+/- 0.026  ,mag                  ,139000000000000.0,0.0947,+/- 2.27E-03 ,Jy                   ,"Broad-band
",Profile-fit; Poor quality               ,2006AJ....131.1163S,140
140,141,K_Kron (2MASS LGA)   , 8.688                         ,+/- 0.017  ,mag                  ,138000000000000.0,0.223,+/- 3.52E-03 ,Jy                   ,"Broad-band
",  70.8 x   51.0 arcsec integration area.,2003AJ....125..525J,141
141,142,K_20 (2MASS LGA)     , 8.644                         ,+/- 0.018  ,mag                  ,138000000000000.0,0.23199999999999998,+/- 3.89E-03 ,Jy                   ,"Broad-band
",  81.6 x   58.8 arcsec integration area.,2003AJ....125..525J,142
142,143,K_tot (2MASS LGA)    , 8.512                         ,+/- 0.027  ,mag                  ,138000000000000.0,0.263,+/- 6.61E-03 ,Jy                   ,"Broad-band
",                                        ,2003AJ....125..525J,143
143,144,K_s_14arcsec (2MASS) , 9.270                         ,+/- 0.015  ,mag                  ,138000000000000.0,0.131,+/- 1.82E-03 ,Jy                   ,"Broad-band
",14.0 x 14.0 arcsec aperture             ,20032MASX.C.......:,144
144,145,2.2 microns          , 8.86                          ,           ...,mag                  ,136000000000000.0,0.177,    ...      ,Jy                   ,"Broad-band
","32"" aperture;Low quality data           ",1974MNRAS.169..357P,145
145,146,K (KPNO)             , 0.117                         ,+/- 0.001  ,Jy                   ,135000000000000.0,0.11699999999999999,+/- 1.00E-03 ,Jy                   ,"Broad-band
","15"" aperture                            ",1979ApJ...234..471M,146
146,147,3.6 microns (IRAC)   , 8.42                          ,+/- 0.06   ,mag                  ,84400000000000.0,0.12,+/- 6.65E-03 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,147
147,148,L' (KPNO)            , 0.117                         ,+/- 0.005  ,Jy                   ,82100000000000.0,0.11699999999999999,+/- 5.00E-03 ,Jy                   ,"Broad-band
","15"" aperture                            ",1979ApJ...234..471M,148
148,149,4.5 microns (IRAC)   , 7.96                          ,+/- 0.06   ,mag                  ,66700000000000.0,0.11800000000000001,+/- 6.50E-03 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,149
149,150,M (KPNO)             , 0.092                         ,+/- 0.037  ,Jy                   ,64500000000000.0,0.092,+/- 3.70E-02 ,Jy                   ,"Broad-band
","10"" aperture                            ",1979ApJ...234..471M,150
150,151,5.5 microns (IRS)    , 1.97E-01                      ,+/- 1.27E-02 ,Jy                   ,54500000000000.0,0.19699999999999998,+/- 1.27E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,151
151,152,5.8 microns (IRAC)   , 7.27                          ,+/- 0.06   ,mag                  ,52300000000000.0,0.142,+/- 7.86E-03 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,152
152,153,6 microns (ISO)      , 0.2111                        ,           ...,Jy                   ,50000000000000.0,0.21100000000000002,    ...      ,Jy                   ,"Broad-band
",                                        ,2004A&A...418..465L,153
153,154,6 microns (Spitzer)  , 11.10E-19                     ,+/- 0.66E-19 , W/cm^2^/microns     ,50000000000000.0,0.133,+/- 7.93E-03 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,154
154,155,PAH 6.2 (Spitzer)    ,...                            ,<6.57E-20   ,W/cm^2^              ,48400000000000.0,,<   6.57E+07 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,155
155,156,PAH 6.2 (Spitzer)    , 0.26E-19                      ,+/- 0.01E-19 , W/cm^2^             ,48400000000000.0,26000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,156
156,157,6.2 microns (IRS)    ,...                            ,<38E-17     ,W/m^2^               ,48400000000000.0,,<   3.80E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,157
157,158,PAH 6.2 microns IRS  , 9.3E-14                       ,           ...,erg/s/cm^2^          ,48400000000000.0,9300000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...697..182T,158
158,159,6.7 microns (IRS)    , 210.                          ,           ..., milliJy             ,44700000000000.0,0.21,    ...      ,Jy                   ,"Broad-band
",                                        ,2007A&A...468..979M,159
159,160,LW2 (ISOCAM)         , 228                           ,+/- 20     , milliJy             ,44400000000000.0,0.228,+/- 2.00E-02 ,Jy                   ,"Broad-band
",                                        ,2007AJ....134.2006R,160
160,161,[Ar II] (Spitzer)    , 0.06E-19                      ,+/- 0.01E-19 , W/cm^2^             ,42900000000000.0,6000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,161
161,162,7.4 microns (IRS)    ,...                            ,<256E-17    ,W/m^2^               ,40500000000000.0,,<   2.56E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,162
162,163,7.6 microns (IRS)    , 75E-17                        ,+/- 24E-17 ,W/m^2^               ,39400000000000.0,75000000000.0,+/- 2.40E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,163
163,164,7.8 microns (IRS)    ,...                            ,<67E-17     ,W/m^2^               ,38400000000000.0,,<   6.70E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,164
164,165,8.0 microns (IRAC)   , 6.16                          ,+/- 0.04   ,mag                  ,38100000000000.0,0.22,+/- 8.12E-03 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,165
165,166,8.3 microns (IRS)    , 58E-17                        ,+/- 14E-17 ,W/m^2^               ,36100000000000.0,58000000000.0,+/- 1.40E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,166
166,167,8.6 microns (IRS)    ,...                            ,<28E-17     ,W/m^2^               ,34900000000000.0,,<   2.80E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,167
167,168,[Ar III] (Spitzer)   , 0.03E-19                      ,+/- 0.01E-19 , W/cm^2^             ,33300000000000.0,3000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,168
168,169,LW7 (ISOCAM)         , 332                           ,+/- 26     , milliJy             ,31200000000000.0,0.332,+/- 2.60E-02 ,Jy                   ,"Broad-band
",                                        ,2007AJ....134.2006R,169
169,170,10 microns (IRS)     , 3.11E-01                      ,+/- 2.37E-02 ,Jy                   ,30000000000000.0,0.311,+/- 2.37E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,170
170,171,N                    , 0.17                          ,+/- 0.15   ,Jy                   ,29400000000000.0,0.17,+/- 1.50E-01 ,Jy                   ,"Broad-band
",                                        ,1970ApJ...161L.203K,171
171,172,10.5 microns         ,...                            ,<0.6        ,Jy                   ,28600000000000.0,,<   6.00E-01 ,Jy                   ,"Broad-band
","6"" aperture                             ",1972ApJ...176L..95R,172
172,173,[S IV] (Spitzer)     , 0.17E-19                      ,+/- 0.01E-19 , W/cm^2^             ,28500000000000.0,17000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,173
173,174,[S IV] 10.51 (IRS)   , 128.9E-18                     ,+/- 4.4E-18 ,W/m^2^               ,28500000000000.0,12900000000.0,+/- 4.40E+08 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,174
174,175,10.6 microns         , 0.230                         ,+/- 0.030  ,Jy                   ,28300000000000.0,0.23,+/- 3.00E-02 ,Jy                   ,"Broad-band
","3.9"" aperture                           ",1978ApJ...226..550R,175
175,176,11.2 microns (IRS)   , 11E-17                        ,+/- 3E-17  ,W/m^2^               ,26800000000000.0,11000000000.0,+/- 3.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,176
176,177,PAH 11.2 (Spitzer)   , 1.22E-20                      ,+/- 0.24E-20 ,W/cm^2^              ,26800000000000.0,12200000.0,+/- 2.40E+06 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,177
177,178,11.3 microns (IRS)   , 31E-17                        ,+/- 6E-17  ,W/m^2^               ,26500000000000.0,31000000000.0,+/- 6.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,178
178,179,12.0 microns (IRS)   ,...                            ,<28E-17     ,W/m^2^               ,25000000000000.0,,<   2.80E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,179
179,180,12 microns (IRAS)    , 0.410                         ,+/- 0.020  ,Jy                   ,25000000000000.0,0.41,+/- 2.00E-02 ,Jy                   ,"Broad-band
",                                        ,1994PrivC.U..J....K,180
180,181,12 microns (IRAS)    , 4.258E-01                     ,+/- 6   %  ,Jy                   ,25000000000000.0,0.426,+/- 2.55E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,181
181,182,12.6 microns (IRS)   ,...                            ,<27E-17     ,W/m^2^               ,23800000000000.0,,<   2.70E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,182
182,183,[Ne II] 12.8 Spitzer , 7.2E-14                       ,           ...,erg/cm^2^/s          ,23400000000000.0,7200000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,183
183,184,[Ne II] 12.81        , 8.07E-21                      ,           ...,W/cm^2^              ,23400000000000.0,8070000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,184
184,185,[Ne II] (Spitzer)    , 0.08E-19                      ,+/- 0.01E-19 , W/cm^2^             ,23400000000000.0,8000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,185
185,186,[Ne II] 12.81 (IRS)  , 74.01E-18                     ,+/- 2.29E-18 ,W/m^2^               ,23400000000000.0,7400000000.0,+/- 2.29E+08 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,186
186,187,[Ne II] 12.8 (IRS)   , 9.9E-15                       ,           ...,erg/s/cm^2^          ,23400000000000.0,990000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...697..182T,187
187,188,[Ne V] 14.3 Spitzer  , 7.3E-14                       ,           ...,erg/cm^2^/s          ,20900000000000.0,7300000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,188
188,189,[Ne V] 14.32         , 7.88E-21                      ,           ...,W/cm^2^              ,20900000000000.0,7880000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,189
189,190,[Ne V] 14.32 (IRS)   , 67.57E-18                     ,+/- 2.18E-18 ,W/m^2^               ,20900000000000.0,6760000000.0,+/- 2.18E+08 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,190
190,191,[Ne V] 14.32 Spitzer , 0.11E-19                      ,+/- 0.01E-19 , W/cm^2^             ,20900000000000.0,11000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,191
191,192,14.7 microns (IRS)   , 4.80E-01                      ,+/- 1.45E-02 ,Jy                   ,20400000000000.0,0.48,+/- 1.45E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,192
192,193,15 microns (Spitzer) , 5.12E-19                      ,+/- 0.14E-19 , W/cm^2^/microns     ,20000000000000.0,0.384,+/- 1.05E-02 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,193
193,194,[Ne III] 15.56       , 17.72E-21                     ,           ...,W/cm^2^              ,19300000000000.0,17700000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,194
194,195,[Ne III] 15.56 (IRS) , 164.4E-18                     ,+/- 2.9E-18 ,W/m^2^               ,19300000000000.0,16400000000.0,+/- 2.90E+08 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,195
195,196,[NeIII] 15.6 Spitzer , 16.E-14                       ,           ...,erg/cm^2^/s          ,19300000000000.0,16000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,196
196,197,[Ne III] (Spitzer)   , 0.26E-19                      ,+/- 0.01E-19 , W/cm^2^             ,19300000000000.0,26000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,197
197,198,17.0 microns (IRS)   ,...                            ,<37E-17     ,W/m^2^               ,17600000000000.0,,<   3.70E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,198
198,199,[S III] 18.7 Spitzer , 0.11E-19                      ,+/- 0.01E-19 , W/cm^2^             ,16000000000000.0,11000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,199
199,200,19 microns (IRS)     , 0.588                         ,+/- 0.014  , Jy                  ,15800000000000.0,0.588,+/- 1.40E-02 ,Jy                   ,"Broad-band
",                                        ,2008ApJ...676..836T,200
200,201,19.5 microns (IRS)   , 0.672                         ,+/- 0.019  , Jy                  ,15400000000000.0,0.672,+/- 1.90E-02 ,Jy                   ,"Broad-band
",                                        ,2008ApJ...676..836T,201
201,202,20 microns (IRS)     , 6.97E-01                      ,+/- 7.83E-03 ,Jy                   ,15000000000000.0,0.6970000000000001,+/- 7.83E-03 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,202
202,203,20 microns (Spitzer) , 4.58E-19                      ,+/- 0.10E-19 , W/cm^2^/microns     ,15000000000000.0,0.611,+/- 1.33E-02 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,203
203,204,24 microns (MIPS)    , 712                           ,+/- 32     ,milliJy              ,12700000000000.0,0.7120000000000001,+/- 3.20E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...707..890T,204
204,205,[Ne V] 24.3 Spitzer  , 9.5E-14                       ,           ...,erg/cm^2^/s          ,12300000000000.0,9500000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,205
205,206,[Ne V] 24.32 Spitzer , 0.09E-19                      ,+/- 0.01E-19 , W/cm^2^             ,12300000000000.0,9000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,206
206,207,25 microns (IRAS)    , 1.010                         ,+/- 0.016  ,Jy                   ,12000000000000.0,1.01,+/- 1.60E-02 ,Jy                   ,"Broad-band
",                                        ,1994PrivC.U..J....K,207
207,208,25 microns (IRAS)    , 8.937E-01                     ,+/- 5   %  ,Jy                   ,12000000000000.0,0.894,+/- 2.13E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,208
208,209,[O IV] 25.89 (IRS)   , 458.4E-18                     ,+/- 5.5E-18 ,W/m^2^               ,11600000000000.0,45800000000.0,+/- 5.50E+08 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,209
209,210,[O IV] 25.9 Spitzer  , 44.E-14                       ,           ...,erg/cm^2^/s          ,11600000000000.0,44000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,210
210,211,[O IV] 25.89         , 46.92E-21                     ,           ...,W/cm^2^              ,11600000000000.0,46900000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,211
211,212,[O IV] (Spitzer)     , 0.38E-19                      ,+/- 0.01E-19 , W/cm^2^             ,11600000000000.0,38000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,212
212,213,[O IV] 25.89 Spitzer , 5.60e-13                      ,+/- 0.23e-13 ,erg/cm^2^/s          ,11600000000000.0,56000000000.0,+/- 2.30E+09 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...698..623D,213
213,214,30 microns (Spitzer) , 2.78E-19                      ,+/- 0.05E-19 , W/cm^2^/microns     ,9990000000000.0,0.835,+/- 1.50E-02 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,214
214,215,30 microns (IRS)     , 7.77E-01                      ,+/- 1.28E-02 ,Jy                   ,9990000000000.0,0.777,+/- 1.28E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,215
215,216,[S III] 33.5 Spitzer , 0.24E-19                      ,+/- 0.01E-19 , W/cm^2^             ,8950000000000.0,24000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,216
216,217,[S III] 33.48        , 9.52E-21                      ,           ...,W/cm^2^              ,8950000000000.0,9520000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,217
217,218,[Si II] 34.28        , 22.14E-21                     ,           ...,W/cm^2^              ,8750000000000.0,22100000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,218
218,219,60 microns (IRAS)    , 1.850                         ,+/- 0.029  ,Jy                   ,5000000000000.0,1.85,+/- 2.90E-02 ,Jy                   ,"Broad-band
",                                        ,1994PrivC.U..J....K,219
219,220,60 microns (IRAS)    , 1.758E+00                     ,+/- 4   %  ,Jy                   ,5000000000000.0,1.76,+/- 7.03E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,220
220,221,100 microns (IRAS)   , 2.130                         ,+/- 0.222  ,Jy                   ,3000000000000.0,2.13,+/- 2.22E-01 ,Jy                   ,"Broad-band
",                                        ,1994PrivC.U..J....K,221
221,222,100 microns (IRAS)   , 2.259E+00                     ,+/- 13  %  ,Jy                   ,3000000000000.0,2.26,+/- 2.94E-01 ,Jy                   ,"Broad-band
",IRAS quality flag = 2                   ,1990IRASF.C...0000M,222
222,223,20.0 GHz (OVRO)      , 5.3                           ,+/- 1.0    ,milliJy              ,20000000000.0,0.0053,+/- 1.00E-03 ,Jy                   ,"Broad-band
",                                        ,1987ApJ...313..651E,223
223,224,15 GHz (VLA)         , 1.3                           ,           ...,milliJy              ,15000000000.0,0.0013,    ...      ,Jy                   ,"Broad-band
","Nuclear flux; 0.15"" resolution          ",2005A&A...435..521N,224
224,225,8.4 GHz (VLA)        , 3.9                           ,+/- 0.21   ,milliJy              ,8400000000.0,0.0039,+/- 2.10E-04 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...703..802M,225
225,226,5 GHz (VLA)          , 7.4                           ,           ...,milliJy              ,5000000000.0,0.0074,    ...      ,Jy                   ,"Broad-band
","Extranuclear KSR emission; 45"" extent   ",2006AJ....132..546G,226
226,227,5 GHz (VLBA)         , 2.1                           ,           ...,milliJy              ,4900000000.0,0.0021,    ...      ,Jy                   ,"Broad-band
",Nuclear flux                            ,2005A&A...435..521N,227
227,228,4.89 GHz (VLA)       , 6.42                          ,+/- 0.46   ,milliJy              ,4890000000.0,0.00642,+/- 4.60E-04 ,Jy                   ,"Broad-band
",High-resolution data                    ,1987ApJ...313..651E,228
228,229,4.89 GHz (VLA)       , 10.6                          ,+/- 1.0    ,milliJy              ,4890000000.0,0.0106,+/- 1.00E-03 ,Jy                   ,"Broad-band
",Low-resolution data                     ,1987ApJ...313..651E,229
229,230,S(6)                 , 4.3                           ,+/- 0.5    ,milliJy              ,4880000000.0,0.0043,+/- 5.00E-04 ,Jy                   ,"Broad-band
",                                        ,1984ApJ...285..439U,230
230,231,S(20)                , 5.0                           ,+/- 1.0    ,milliJy              ,1460000000.0,0.005,+/- 1.00E-03 ,Jy                   ,"Broad-band
",                                        ,1984ApJ...285..439U,231
231,232,1.46 GHz (VLA)       , 15.5                          ,+/- 1.1    ,milliJy              ,1460000000.0,0.0155,+/- 1.10E-03 ,Jy                   ,"Broad-band
",                                        ,1987ApJ...313..651E,232
232,233,HI (21 cm line)      ,...                            ,<1.40       ,Jy km s^-1^          ,1420000000.0,,<   6.55E+03 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,233
233,234,1.4 GHz (VLA)        , 31.0                          ,+/- 1.0    ,milliJy              ,1400000000.0,0.031,+/- 1.00E-03 ,Jy                   ,"Broad-band
",                                        ,2011ApJ...731L..41B,234
234,235,1.4GHz               , 32.4                          ,+/- 1.4    ,milliJy              ,1400000000.0,0.0324,+/- 1.40E-03 ,Jy                   ,"Broad-band
",                                        ,1998AJ....115.1693C,235
235,236,1.4 GHz (VLA)        , 31.3                          ,           ...,milliJy              ,1400000000.0,0.0313,    ...      ,Jy                   ,"Broad-band
",                                        ,2002AJ....124..675C,236
