,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
127,128,K_s (2MASS)          , 7.43                          ,           ...,mag                  ,138000000000000.0,0.711,    ...      ,Jy                   ,"Broad-band
",Disk magnitude                          ,2006A&A...453..863P,128
128,129,K_s (2MASS)          , 8.98                          ,           ...,mag                  ,138000000000000.0,0.171,    ...      ,Jy                   ,"Broad-band
",Bulge magnitude                         ,2006A&A...453..863P,129
129,130,K_Kron (2MASS LGA)   , 7.406                         ,+/- 0.017  ,mag                  ,138000000000000.0,0.727,+/- 1.15E-02 ,Jy                   ,"Broad-band
", 236.2 x   66.1 arcsec integration area.,2003AJ....125..525J,130
130,131,K_s_14arcsec (2MASS) , 8.805                         ,+/- 0.015  ,mag                  ,138000000000000.0,0.2,+/- 2.79E-03 ,Jy                   ,"Broad-band
",14.0 x 14.0 arcsec aperture             ,20032MASX.C.......:,131
131,132,K_tot (2MASS LGA)    , 7.316                         ,+/- 0.021  ,mag                  ,138000000000000.0,0.79,+/- 1.54E-02 ,Jy                   ,"Broad-band
",                                        ,2003AJ....125..525J,132
132,133,K_20 (2MASS LGA)     , 7.413                         ,+/- 0.017  ,mag                  ,138000000000000.0,0.722,+/- 1.14E-02 ,Jy                   ,"Broad-band
", 230.4 x   64.5 arcsec integration area.,2003AJ....125..525J,133
133,134,F_K (total)          , 3.30                          ,+/- 2.71   ,log milliJy          ,137000000000000.0,2.0,+/- 5.17E-01 ,Jy                   ,"Broad-band
",                                        ,1995ApJ...453..616S,134
134,135,K (AAO)              , 8.14                          ,+/- 0.03   ,mag                  ,137000000000000.0,0.361,+/- 1.01E-02 ,Jy                   ,"Broad-band
","56"" aperture                            ",1982AJ.....87.1106G,135
135,136,K (RGO)              , 9.07                          ,+/- 0.03   ,mag                  ,137000000000000.0,0.153,+/- 4.29E-03 ,Jy                   ,"Broad-band
","12"" aperture                            ",1981MNRAS.197.1067G,136
136,137,K (RGO)              , 8.92                          ,+/- 0.08   ,mag                  ,137000000000000.0,0.17600000000000002,+/- 1.34E-02 ,Jy                   ,"Broad-band
","12"" aperture                            ",1973MNRAS.164..155G,137
137,138,K (RGO)              , 8.9                           ,+/- 0.08   ,mag                  ,137000000000000.0,0.179,+/- 1.37E-02 ,Jy                   ,"Broad-band
","12"" aperture                            ",1973MNRAS.164..155G,138
138,139,K (RGO)              , 9.35                          ,+/- 0.03   ,mag                  ,137000000000000.0,0.11800000000000001,+/- 3.31E-03 ,Jy                   ,"Broad-band
","6"" aperture                             ",1981MNRAS.197.1067G,139
139,140,K (AAO)              , 8.46                          ,+/- 0.03   ,mag                  ,137000000000000.0,0.26899999999999996,+/- 7.52E-03 ,Jy                   ,"Broad-band
","33"" aperture                            ",1982AJ.....87.1106G,140
140,141,K (RGO)              , 8.90                          ,+/- 0.08   ,mag                  ,137000000000000.0,0.179,+/- 1.37E-02 ,Jy                   ,"Broad-band
","12"" aperture                            ",1981MNRAS.197.1067G,141
141,142,K (RGO)              , 9.14                          ,+/- 0.03   ,mag                  ,137000000000000.0,0.14400000000000002,+/- 4.02E-03 ,Jy                   ,"Broad-band
","9"" aperture                             ",1981MNRAS.197.1067G,142
142,143,K (AAO)              , 8.74                          ,+/- 0.03   ,mag                  ,137000000000000.0,0.207,+/- 5.81E-03 ,Jy                   ,"Broad-band
","22"" aperture                            ",1982AJ.....87.1106G,143
143,144,K                    , 8.93                          ,+/- 0.12   ,mag                  ,137000000000000.0,0.174,+/- 2.04E-02 ,Jy                   ,"Broad-band
","12"" aperture                            ",1976MNRAS.175..191G,144
144,145,K (RGO)              , 8.87                          ,+/- 0.04   ,mag                  ,137000000000000.0,0.184,+/- 6.91E-03 ,Jy                   ,"Broad-band
","12"" aperture                            ",1979MNRAS.186p..29G,145
145,146,K (UKIRT)            , 99.2                          ,+/- 4.0    , milliJy             ,136000000000000.0,0.0992,+/- 4.00E-03 ,Jy                   ,"Broad-band
","Aperture = 7.1""                         ",1985ApJ...291..117L,146
146,147,K (Johnson)          , 259.9                         ,+/- 5.8    ,milliJy              ,135000000000000.0,0.26,+/- 5.80E-03 ,Jy                   ,"Broad-band
","13.7"" aperture                          ",1983ApJS...52..341M,147
147,148,K (Johnson)          , 296.5                         ,+/- 6.7    ,milliJy              ,135000000000000.0,0.29600000000000004,+/- 6.70E-03 ,Jy                   ,"Broad-band
","22.8"" aperture                          ",1983ApJS...52..341M,148
148,149,K (Johnson)          , 231.8                         ,+/- 5.2    ,milliJy              ,135000000000000.0,0.23199999999999998,+/- 5.20E-03 ,Jy                   ,"Broad-band
","9.1"" aperture                           ",1983ApJS...52..341M,149
149,150,L                    , 7.91                          ,+/- 0.12   ,mag                  ,88200000000000.0,0.192,+/- 2.24E-02 ,Jy                   ,"Broad-band
","12"" aperture                            ",1976MNRAS.175..191G,150
150,151,L (UKIRT)            , 143                           ,+/- 6      , milliJy             ,85700000000000.0,0.14300000000000002,+/- 6.00E-03 ,Jy                   ,"Broad-band
","Aperture = 7.1""                         ",1985ApJ...291..117L,151
151,152,L (RGO)              , 7.90                          ,           ...,mag                  ,85700000000000.0,0.19399999999999998,    ...      ,Jy                   ,"Broad-band
","12"" aperture;Low quality data           ",1979MNRAS.186p..29G,152
152,153,L (RGO)              , 7.85                          ,+/- 0.16   ,mag                  ,85700000000000.0,0.203,+/- 3.22E-02 ,Jy                   ,"Broad-band
","12"" aperture                            ",1981MNRAS.197.1067G,153
153,154,L (RGO)              , 7.90                          ,+/- 0.06   ,mag                  ,85700000000000.0,0.19399999999999998,+/- 1.10E-02 ,Jy                   ,"Broad-band
","12"" aperture                            ",1981MNRAS.197.1067G,154
154,155,L (RGO)              , 8.19                          ,+/- 0.32   ,mag                  ,85700000000000.0,0.14800000000000002,+/- 5.08E-02 ,Jy                   ,"Broad-band
","12"" aperture                            ",1973MNRAS.164..155G,155
155,156,L (RGO)              , 7.85                          ,+/- 0.16   ,mag                  ,85700000000000.0,0.203,+/- 3.22E-02 ,Jy                   ,"Broad-band
","12"" aperture                            ",1973MNRAS.164..155G,156
156,157,L (RGO)              , 8.05                          ,+/- 0.06   ,mag                  ,85700000000000.0,0.16899999999999998,+/- 9.59E-03 ,Jy                   ,"Broad-band
","9"" aperture                             ",1981MNRAS.197.1067G,157
157,158,L (RGO)              , 8.11                          ,+/- 0.03   ,mag                  ,85700000000000.0,0.16,+/- 4.47E-03 ,Jy                   ,"Broad-band
","6"" aperture                             ",1981MNRAS.197.1067G,158
158,159,L (Johnson)          , 258.3                         ,+/- 8.4    ,milliJy              ,84700000000000.0,0.258,+/- 8.40E-03 ,Jy                   ,"Broad-band
","22.8"" aperture                          ",1983ApJS...52..341M,159
159,160,L (Johnson)          , 208.4                         ,+/- 6.1    ,milliJy              ,84700000000000.0,0.20800000000000002,+/- 6.10E-03 ,Jy                   ,"Broad-band
","9.1"" aperture                           ",1983ApJS...52..341M,160
160,161,L (Johnson)          , 231.7                         ,+/- 7.1    ,milliJy              ,84700000000000.0,0.23199999999999998,+/- 7.10E-03 ,Jy                   ,"Broad-band
","13.7"" aperture                          ",1983ApJS...52..341M,161
161,162,3.6 microns (IRAC)   , 7.57                          ,+/- 0.05   ,mag                  ,84400000000000.0,0.263,+/- 1.21E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,162
162,163,L' (ESO)             , 7.68                          ,+/- 0.09   ,mag                  ,78900000000000.0,0.195,+/- 1.68E-02 ,Jy                   ,"Broad-band
","7.5"" aperture                           ",1982A&A...107..276G,163
163,164,4.5 microns (IRAC)   , 7.00                          ,+/- 0.04   ,mag                  ,66700000000000.0,0.285,+/- 1.05E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,164
164,165,M (Johnson)          , 239.6                         ,+/- 25.9   ,milliJy              ,62500000000000.0,0.24,+/- 2.59E-02 ,Jy                   ,"Broad-band
","9.1"" aperture                           ",1983ApJS...52..341M,165
165,166,5.5 microns (IRS)    , 6.34E-01                      ,+/- 5.33E-02 ,Jy                   ,54500000000000.0,0.634,+/- 5.33E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,166
166,167,5.8 microns (IRAC)   , 5.87                          ,+/- 0.05   ,mag                  ,52300000000000.0,0.516,+/- 2.38E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,167
167,168,6 microns (ISO)      , 0.1827                        ,           ...,Jy                   ,50000000000000.0,0.183,    ...      ,Jy                   ,"Broad-band
",                                        ,2004A&A...418..465L,168
168,169,PAH 6.2 (Spitzer)    , 101E-20                       ,+/- 5E-20  ,W/cm^2^              ,48400000000000.0,1010000000.0,+/- 5.00E+07 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,169
169,170,6.2 microns (IRS)    , 2042E-17                      ,+/- 88E-17 ,W/m^2^               ,48400000000000.0,2040000000000.0,+/- 8.80E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,170
170,171,7.4 microns (IRS)    , 2900E-17                      ,+/- 270E-17 ,W/m^2^               ,40500000000000.0,2900000000000.0,+/- 2.70E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,171
171,172,7.6 microns (IRS)    , 2860E-17                      ,+/- 110E-17 ,W/m^2^               ,39400000000000.0,2860000000000.0,+/- 1.10E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,172
172,173,7.8 microns          , 10^-13.25^                    ,+/- 15  %  ,W cm^-2^ micron ^-1^ ,38400000000000.0,1.14,+/- 1.71E-01 ,Jy                   ,"Broad-band
","8.2"" aperture                           ",1982ApJ...260...70F,173
173,174,7.8 microns (IRS)    , 3300E-17                      ,+/- 130E-17 ,W/m^2^               ,38400000000000.0,3300000000000.0,+/- 1.30E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,174
174,175,8.0 microns (IRAC)   , 3.73                          ,+/- 0.05   ,mag                  ,38100000000000.0,2.07,+/- 9.51E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,175
175,176,8.3 microns (IRS)    , 1162E-17                      ,+/- 84E-17 ,W/m^2^               ,36100000000000.0,1160000000000.0,+/- 8.40E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,176
176,177,PAH1 (VLT)           , 327.2                         ,+/- 37.7   ,milliJy              ,34900000000000.0,0.327,+/- 3.77E-02 ,Jy                   ,"Broad-band
",                                        ,2010A&A...515A..23H,177
177,178,8.6 microns (IRS)    , 1390E-17                      ,+/- 46E-17 ,W/m^2^               ,34900000000000.0,1390000000000.0,+/- 4.60E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,178
178,179,PAH1 (VLT)           , 294.5                         ,+/- 9.5    ,milliJy              ,34900000000000.0,0.295,+/- 9.50E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,179
179,180,8.6 microns          , 10^-13.54^                    ,+/- 5   %  ,W cm^-2^ micron ^-1^ ,34900000000000.0,0.7120000000000001,+/- 3.56E-02 ,Jy                   ,"Broad-band
","8.2"" aperture                           ",1982ApJ...260...70F,180
180,181,ArIII (VLT)          , 235.9                         ,+/- 27.2   ,milliJy              ,33300000000000.0,0.23600000000000002,+/- 2.72E-02 ,Jy                   ,"Broad-band
",                                        ,2010A&A...515A..23H,181
181,182,ARIII (VLT)          , 230.5                         ,+/- 23.3   ,milliJy              ,33300000000000.0,0.231,+/- 2.33E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,182
182,183,ARIII (VLT)          , 254.1                         ,+/- 12.1   ,milliJy              ,33300000000000.0,0.254,+/- 1.21E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,183
183,184,N_2_ (ESO)           , 4.81                          ,+/- 0.11   ,mag                  ,31900000000000.0,0.5,+/- 5.34E-02 ,Jy                   ,"Broad-band
","7.5"" aperture                           ",1982A&A...107..276G,184
184,185,9.6 microns          , 10^-13.96^                    ,+/- 6   %  ,W cm^-2^ micron ^-1^ ,31200000000000.0,0.337,+/- 2.02E-02 ,Jy                   ,"Broad-band
","8.2"" aperture                           ",1982ApJ...260...70F,185
185,186,10 microns (IRS)     , 5.79E-01                      ,+/- 7.27E-02 ,Jy                   ,30000000000000.0,0.579,+/- 7.27E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,186
186,187,N (ESO)              , 4.21                          ,+/- 0.06   ,mag                  ,29100000000000.0,0.725,+/- 4.12E-02 ,Jy                   ,"Broad-band
","7.5"" aperture                           ",1982A&A...107..276G,187
187,188,N (CTIO)             , 195                           ,+/- 15  %  ,milliJy              ,28900000000000.0,0.195,+/- 2.93E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2009ApJ...702.1127R,188
188,189,N (GeminiS)          , 339.2                         ,+/- 9.1    ,milliJy              ,28900000000000.0,0.33899999999999997,+/- 9.10E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,189
189,190,10.4 microns         , 10^-13.85^                    ,+/- 5   %  ,W cm^-2^ micron ^-1^ ,28800000000000.0,0.51,+/- 2.55E-02 ,Jy                   ,"Broad-band
","8.2"" aperture                           ",1982ApJ...260...70F,190
190,191,[S IV] (TIMMI2)      ,...                            ,<3.7E-20    ,W cm^-2^             ,28500000000000.0,,<   3.70E+10 ,Jy-Hz                ,"Line
","3"" aperture                             ",2004A&A...414..123S,191
191,192,[S IV] (ISO)         , 1.8E-20                       ,           ...,W cm^-2^             ,28500000000000.0,18000000000.0,    ...      ,Jy-Hz                ,"Line
","14""x20"" aper; from 2002A&A...393..821S  ",2004A&A...414..123S,192
192,193,[S IV] 10.51 (IRS)   , 21.3E-14                      ,+/- 1.43E-14 ,erg/s/cm^2^          ,28500000000000.0,21300000000.0,+/- 1.43E+09 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,193
193,194,[S IV] (TIMMI2)      ,...                            ,<1.6E-20    ,W cm^-2^             ,28500000000000.0,,<   1.60E+10 ,Jy-Hz                ,"Line
","3"" aperture                             ",2004A&A...414..123S,194
194,195,10 microns           , 10^-13.58^                    ,+/- 4   %  ,W cm^-2^ micron ^-1^ ,28300000000000.0,0.877,+/- 3.51E-02 ,Jy                   ,"Broad-band
","8.2"" aperture                           ",1982ApJ...260...70F,195
195,196,PAH 11.2 (Spitzer)   , 77.1E-20                      ,+/- 0.3E-20 ,W/cm^2^              ,26800000000000.0,771000000.0,+/- 3.00E+06 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,196
196,197,11.2 microns (IRS)   , 517E-17                       ,+/- 27E-17 ,W/m^2^               ,26800000000000.0,517000000000.0,+/- 2.70E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,197
197,198,11.3 microns TIMMI2  , 19E-20                        ,           ...,W cm^-2^             ,26500000000000.0,190000000000.0,    ...      ,Jy-Hz                ,"Line
","3"" slit                                 ",2004A&A...414..123S,198
198,199,11.3 microns (IRS)   , 1625E-17                      ,+/- 74E-17 ,W/m^2^               ,26500000000000.0,1620000000000.0,+/- 7.40E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,199
199,200,11.3 microns (ISO)   , 110E-20                       ,           ...,W cm^-2^             ,26500000000000.0,1100000000000.0,    ...      ,Jy-Hz                ,"Line
","24"" aperture                            ",2004A&A...414..123S,200
200,201,11.4 microns         , 10^-13.81^                    ,+/- 6   %  ,W cm^-2^ micron ^-1^ ,26300000000000.0,0.6709999999999999,+/- 4.03E-02 ,Jy                   ,"Broad-band
","8.2"" aperture                           ",1982ApJ...260...70F,201
201,202,11.8 microns (VLT)   , 943                           ,+/- 7      ,milliJy              ,25400000000000.0,0.943,+/- 7.00E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2010MNRAS.402..879R,202
202,203,11.9 microns TIMMI2  , 0.69                          ,+/- 10  %  ,Jy                   ,25200000000000.0,0.69,+/- 6.90E-02 ,Jy                   ,"Broad-band
",                                        ,2004A&A...414..123S,203
203,204,PAH2ref2 (VLT)       , 383.6                         ,+/- 26.2   ,milliJy              ,25200000000000.0,0.384,+/- 2.62E-02 ,Jy                   ,"Broad-band
",                                        ,2010A&A...515A..23H,204
204,205,11.9 microns TIMMI2  , 670                           ,+/- 15  %  ,milliJy              ,25200000000000.0,0.67,+/- 1.01E-01 ,Jy                   ,"Broad-band
",                                        ,2008A&A...484..341R,205
205,206,PAH2_2 (VLT)         , 403.3                         ,+/- 71.3   ,milliJy              ,25200000000000.0,0.40299999999999997,+/- 7.13E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,206
206,207,PAH2_2 (VLT)         , 391.2                         ,+/- 57.3   ,milliJy              ,25200000000000.0,0.391,+/- 5.73E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,207
207,208,PAH2_2 (VLT)         , 386.3                         ,+/- 9.6    ,milliJy              ,25200000000000.0,0.386,+/- 9.60E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,208
208,209,12 microns (IRAS)    , 2.30                          ,+/- 0.033  ,Jy                   ,25000000000000.0,2.3,+/- 3.30E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RI;see paper  ",2003AJ....126.1607S,209
209,210,12 microns (IRAS)    , 2.54                          ,+/- 0.30   , Jy                  ,25000000000000.0,2.54,+/- 3.00E-01 ,Jy                   ,"Broad-band
",                                        ,2004AJ....127.3235S,210
210,211,12.0 microns (IRS)   , 935E-17                       ,+/- 48E-17 ,W/m^2^               ,25000000000000.0,935000000000.0,+/- 4.80E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,211
211,212,N_3_ (ESO)           , 3.89                          ,+/- 0.07   ,mag                  ,25000000000000.0,0.723,+/- 4.81E-02 ,Jy                   ,"Broad-band
","7.5"" aperture                           ",1982A&A...107..276G,212
212,213,12 microns (IRAS)    , 1.620E+00                     ,+/- 6   %  ,Jy                   ,25000000000000.0,1.62,+/- 9.72E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,213
213,214,12.4 microns         , 10^-13.68^                    ,+/- 11  %  ,W cm^-2^ micron ^-1^ ,24200000000000.0,1.07,+/- 1.18E-01 ,Jy                   ,"Broad-band
","8.2"" aperture                           ",1982ApJ...260...70F,214
214,215,12.6 microns (IRS)   , 1780E-17                      ,+/- 110E-17 ,W/m^2^               ,23800000000000.0,1780000000000.0,+/- 1.10E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,215
215,216,[Ne II] (ISO)        , 14.8E-20                      ,           ...,W cm^-2^             ,23400000000000.0,148000000000.0,    ...      ,Jy-Hz                ,"Line
","14""x27"" aper; from 2002A&A...393..821S  ",2004A&A...414..123S,216
216,217,[Ne II] 12.81 (IRS)  , 322.E-14                      ,+/- 6.41E-14 ,erg/s/cm^2^          ,23400000000000.0,322000000000.0,+/- 6.41E+09 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,217
217,218,[Ne II] 12.81 (IRS)  , 250.94E-21                    ,+/- 3.53E-21 ,W/cm^2^              ,23400000000000.0,251000000000.0,+/- 3.53E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,218
218,219,[Ne II] 12.8 Spitzer , 248.E-14                      ,           ...,erg/cm^2^/s          ,23400000000000.0,248000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,219
219,220,[Ne II] (TIMMI2)     ,...                            ,<8.8E-20    ,W cm^-2^             ,23400000000000.0,,<   8.80E+10 ,Jy-Hz                ,"Line
","3"" aperture                             ",2004A&A...414..123S,220
220,221,[Ne II] (TIMMI2)     , 8.9E-20                       ,+/- 1.2E-20 ,W cm^-2^             ,23400000000000.0,89000000000.0,+/- 1.20E+10 ,Jy-Hz                ,"Line
","3"" aperture                             ",2004A&A...414..123S,221
221,222,[Ne II] 12.81        , 148.0E-21                     ,           ...,W/cm^2^              ,23400000000000.0,148000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,222
222,223,NEII (VLT)           , 610.3                         ,+/- 7.5    ,milliJy              ,23400000000000.0,0.61,+/- 7.50E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,223
223,224,[Ne V] 14.32 (IRS)   , 38.8E-14                      ,+/- 1.54E-14 ,erg/s/cm^2^          ,20900000000000.0,38800000000.0,+/- 1.54E+09 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,224
224,225,[Ne V] 14.32 (IRS)   , 38.02E-21                     ,+/- 3.86E-21 ,W/cm^2^              ,20900000000000.0,38000000000.0,+/- 3.86E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,225
225,226,[Ne V] 14.3 Spitzer  , 36.E-14                       ,           ...,erg/cm^2^/s          ,20900000000000.0,36000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,226
226,227,[Ne V] 14.32         , 22.0E-21                      ,           ...,W/cm^2^              ,20900000000000.0,22000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,227
227,228,14.7 microns (IRS)   , 1.97E+00                      ,+/- 8.92E-02 ,Jy                   ,20400000000000.0,1.97,+/- 8.92E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,228
228,229,[Ne III] 15.56 (IRS) , 105.E-14                      ,+/- 2.05E-14 ,erg/s/cm^2^          ,19300000000000.0,105000000000.0,+/- 2.05E+09 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,229
229,230,[Ne III] 15.56 (IRS) , 104.99E-21                    ,+/- 4.37E-21 ,W/cm^2^              ,19300000000000.0,105000000000.0,+/- 4.37E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,230
230,231,[NeIII] 15.6 Spitzer , 102.E-14                      ,           ...,erg/cm^2^/s          ,19300000000000.0,102000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,231
231,232,[Ne III] 15.56       , 67.0E-21                      ,           ...,W/cm^2^              ,19300000000000.0,67000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,232
232,233,17.0 microns (IRS)   , 730E-17                       ,+/- 58E-17 ,W/m^2^               ,17600000000000.0,730000000000.0,+/- 5.80E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,233
233,234,Qa (GeminiS)         , 527                           ,+/- 25  %  ,milliJy              ,16400000000000.0,0.527,+/- 1.32E-01 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2009ApJ...702.1127R,234
234,235,[S III] 18.71 (IRS)  , 87.3E-14                      ,+/- 1.99E-14 ,erg/s/cm^2^          ,16000000000000.0,87300000000.0,+/- 1.99E+09 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,235
235,236,18.7 microns (VLT)   , 1880                          ,+/- 20     ,milliJy              ,16000000000000.0,1.88,+/- 2.00E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2010MNRAS.402..879R,236
236,237,Q2 (VLT)             , 568.5                         ,+/- 47.7   ,milliJy              ,16000000000000.0,0.569,+/- 4.77E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,237
237,238,20 microns (IRS)     , 3.52E+00                      ,+/- 1.22E-01 ,Jy                   ,15000000000000.0,3.52,+/- 1.22E-01 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,238
238,239,20 microns           , 10^-13.67^                    ,+/- 15  %  ,W cm^-2^ micron ^-1^ ,15000000000000.0,2.85,+/- 4.28E-01 ,Jy                   ,"Broad-band
","8.2"" aperture                           ",1982ApJ...260...70F,239
239,240,[Ne V] 24.32 (IRS)   , 63.6E-14                      ,+/- 4.29E-14 ,erg/s/cm^2^          ,12300000000000.0,63600000000.0,+/- 4.29E+09 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,240
240,241,[Ne V] 24.32 (IRS)   , 59.54E-21                     ,+/- 6.39E-21 ,W/cm^2^              ,12300000000000.0,38000000000.0,+/- 6.39E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,241
241,242,[Ne V] 24.3 Spitzer  , 60.E-14                       ,           ...,erg/cm^2^/s          ,12300000000000.0,60000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,242
242,243,25 microns (IRAS)    , 7.39                          ,+/- 0.022  ,Jy                   ,12000000000000.0,7.39,+/- 2.20E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: MI;see paper  ",2003AJ....126.1607S,243
243,244,25 microns (IRAS)    , 9.43                          ,+/- 1.10   , Jy                  ,12000000000000.0,9.43,+/- 1.10E+00 ,Jy                   ,"Broad-band
",                                        ,2004AJ....127.3235S,244
244,245,25 microns (IRAS)    , 6.436E+00                     ,+/- 5   %  ,Jy                   ,12000000000000.0,6.44,+/- 8.10E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,245
245,246,[O IV] 25.89 (IRS)   , 227.65E-21                    ,+/- 10.88E-21 ,W/cm^2^              ,11600000000000.0,228000000000.0,+/- 1.09E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,246
246,247,[O IV] 25.9 Spitzer  , 220.E-14                      ,           ...,erg/cm^2^/s          ,11600000000000.0,220000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,247
247,248,[O IV] 25.89         , 116.0E-21                     ,           ...,W/cm^2^              ,11600000000000.0,116000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,248
248,249,[O IV] 25.89 (IRS)   , 262.E-14                      ,+/- 5.54E-14 ,erg/s/cm^2^          ,11600000000000.0,262000000000.0,+/- 5.54E+09 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,249
249,250,[O IV] 25.89 Spitzer , 2.22e-12                      ,+/- 0.16e-12 ,erg/cm^2^/s          ,11600000000000.0,222000000000.0,+/- 1.60E+10 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...698..623D,250
250,251,[Fe II] 25.99        , 8.0E-21                       ,           ...,W/cm^2^              ,11500000000000.0,8000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,251
251,252,30 microns (IRS)     , 9.33E+00                      ,+/- 2.74E-01 ,Jy                   ,9990000000000.0,9.33,+/- 2.74E-01 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,252
252,253,[S III] 33.48 (IRS)  , 244.E-14                      ,+/- 7.85E-14 ,erg/s/cm^2^          ,8950000000000.0,244000000000.0,+/- 7.85E+09 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,253
253,254,[S III] 33.48        , 113.0E-21                     ,           ...,W/cm^2^              ,8950000000000.0,113000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,254
254,255,[Si II] 34.28        , 218.0E-21                     ,           ...,W/cm^2^              ,8750000000000.0,218000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,255
255,256,52 microns (ISO)     , 42.8                          ,+/- 4.1    , Jy                  ,5770000000000.0,42.8,+/- 4.10E+00 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,256
