,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
266,267,12.0 microns (IRS)   ,1.7100000000000002e-15,+/- 13E-17 ,W/m^2^               ,25000000000000.0,171000000000.0,+/- 1.30E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,267
267,268,12 microns (IRAS)    ,1.11,+/- 0.12   , Jy                  ,25000000000000.0,1.11,+/- 1.20E-01 ,Jy                   ,"Broad-band
",                                        ,2004AJ....127.3235S,268
268,269,12 microns (IRAS)    ,0.94,+/- 0.021  ,Jy                   ,25000000000000.0,0.94,+/- 2.10E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RI;see paper  ",2003AJ....126.1607S,269
269,270,12 microns (IRAS)    ,0.6671,+/- 7   %  ,Jy                   ,25000000000000.0,0.667,+/- 4.67E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,270
270,271,12 microns (IRAS)    ,0.93,+/- 0.032  ,Jy                   ,25000000000000.0,0.93,+/- 3.20E-02 ,Jy                   ,"Broad-band
",Resolved with 0.77' beam                ,1989AJ.....98..766S,271
271,272,12.6 microns (IRS)   ,2.16e-15,+/- 18E-17 ,W/m^2^               ,23800000000000.0,216000000000.0,+/- 1.80E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,272
272,273,[Ne II] 12.81 (IRS)  ,6.505e-20,+/- 6.91E-21 ,W/cm^2^              ,23400000000000.0,65100000000.0,+/- 6.91E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,273
273,274,[Ne II] 12.8 Spitzer ,6.6e-13,           ...,erg/cm^2^/s          ,23400000000000.0,66000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,274
274,275,[Ne II] 12.81 (IRS)  ,7.087000000000001e-16,+/- 25.2E-18 ,W/m^2^               ,23400000000000.0,70900000000.0,+/- 2.52E+09 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,275
275,276,[Ne II] 12.8 (IRS)   ,1.1e-12,           ...,erg/s/cm^2^          ,23400000000000.0,110000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...697..182T,276
276,277,[Ne V] 14.32 (IRS)   ,2.6230000000000004e-20,+/- 1.23E-21 ,W/cm^2^              ,20900000000000.0,26200000000.0,+/- 1.23E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,277
277,278,[Ne V] 14.3 Spitzer  ,2.3e-13,           ...,erg/cm^2^/s          ,20900000000000.0,23000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,278
278,279,[Ne V] 14.32 Spitzer ,2.313e-20,+/- 0.35E-21 , W/cm^2^             ,20900000000000.0,23100000000.0,+/- 3.50E+08 ,Jy-Hz                ,"Line
",                                        ,2008ApJ...674L...9D,279
279,280,[Ne V] 14.32         ,2.313e-20,           ...,W/cm^2^              ,20900000000000.0,23100000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,280
280,281,[Ne V] 14.32 (IRS)   ,2.312e-16,+/- 7.5E-18 ,W/m^2^               ,20900000000000.0,23100000000.0,+/- 7.50E+08 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,281
281,282,14.7 microns (IRS)   ,0.722,+/- 2.88E-02 ,Jy                   ,20400000000000.0,0.722,+/- 2.88E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,282
282,283,15 microns (Spitzer) ,8.61e-19,+/- 0.78E-19 , W/cm^2^/microns     ,20000000000000.0,0.6459999999999999,+/- 5.85E-02 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,283
283,284,[NeIII] 15.6 Spitzer ,7.4e-13,           ...,erg/cm^2^/s          ,19300000000000.0,74000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,284
284,285,[Ne III] (Spitzer)   ,9.1e-20,+/- 0.03E-19 , W/cm^2^             ,19300000000000.0,91000000000.0,+/- 3.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,285
285,286,[Ne III] 15.56 (IRS) ,7.462000000000001e-20,+/- 2.00E-21 ,W/cm^2^              ,19300000000000.0,74600000000.0,+/- 2.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,286
286,287,[Ne III] 15.56 (IRS) ,7.257999999999999e-16,+/- 6.2E-18 ,W/m^2^               ,19300000000000.0,72600000000.0,+/- 6.20E+08 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,287
287,288,17.0 microns (IRS)   ,3.2799999999999997e-15,+/- 27E-17 ,W/m^2^               ,17600000000000.0,328000000000.0,+/- 2.70E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,288
288,289,Q1 (VLT)             ,976.9,+/- 49.3   ,milliJy              ,17000000000000.0,0.977,+/- 4.93E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,289
289,290,[S III] 18.7 Spitzer ,4.1e-20,+/- 0.02E-19 , W/cm^2^             ,16000000000000.0,41000000000.0,+/- 2.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,290
290,291,20 microns (IRS)     ,1.22,+/- 3.15E-02 ,Jy                   ,15000000000000.0,1.22,+/- 3.15E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,291
291,292,20 microns (Spitzer) ,8.709999999999998e-19,+/- 0.20E-19 , W/cm^2^/microns     ,15000000000000.0,1.16,+/- 2.67E-02 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,292
292,293,22 microns           ,18.0,+/- 14     ,Jy                   ,13600000000000.0,18.0,+/- 1.40E+01 ,Jy                   ,"Broad-band
",                                        ,1970ApJ...159L.165K,293
293,294,24 microns (MIPS)    ,1513000.0,+/- 3.0878E+02 ,microJy              ,12700000000000.0,1.51,+/- 3.09E-04 ,Jy                   ,"Broad-band
",PSF fit                                 ,2013SSTSLC4.2....0C,294
294,295,24 microns (MIPS)    ,1363600.0,+/- 7.8398E+01 ,microJy              ,12700000000000.0,1.36,+/- 7.84E-05 ,Jy                   ,"Broad-band
","14.7"" aperture                          ",2013SSTSLC4.2....0C,295
295,296,[Ne V] 24.32 Spitzer ,1.8000000000000002e-20,+/- 0.02E-19 , W/cm^2^             ,12300000000000.0,18000000000.0,+/- 2.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,296
296,297,[Ne V] 24.32 (IRS)   ,1.7819999999999996e-20,+/- 0.99E-21 ,W/cm^2^              ,12300000000000.0,26200000000.0,+/- 9.90E+08 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,297
297,298,[Ne V] 24.3 Spitzer  ,1.8000000000000002e-13,           ...,erg/cm^2^/s          ,12300000000000.0,18000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,298
298,299,25 microns (Spitzer) ,1.52,           ...,Jy                   ,12000000000000.0,1.52,    ...      ,Jy                   ,"Broad-band
",                                        ,2011ApJ...730...19S,299
299,300,25 microns (IRAS)    ,2.04,+/- 0.21   , Jy                  ,12000000000000.0,2.04,+/- 2.10E-01 ,Jy                   ,"Broad-band
",                                        ,2004AJ....127.3235S,300
300,301,25 microns (IRAS)    ,1.83,+/- 0.045  ,Jy                   ,12000000000000.0,1.83,+/- 4.50E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: UT;see paper  ",2003AJ....126.1607S,301
301,302,25 microns (IRAS)    ,1.764,+/- 6   %  ,Jy                   ,12000000000000.0,1.76,+/- 4.00E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,302
302,303,25 microns (IRAS)    ,1.85,+/- 0.055  ,Jy                   ,12000000000000.0,1.85,+/- 5.50E-02 ,Jy                   ,"Broad-band
",Marginally resolved with 0.78' beam     ,1989AJ.....98..766S,303
303,304,[O IV] 25.89 Spitzer ,6.537000000000001e-20,+/- 0.59E-21 , W/cm^2^             ,11600000000000.0,65400000000.0,+/- 5.90E+08 ,Jy-Hz                ,"Line
",                                        ,2008ApJ...674L...9D,304
304,305,[O IV] 25.89         ,6.537000000000001e-20,           ...,W/cm^2^              ,11600000000000.0,65400000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,305
305,306,[O IV] 25.89 Spitzer ,5.710000000000001e-13,+/- 0.45e-13 ,erg/cm^2^/s          ,11600000000000.0,57100000000.0,+/- 4.50E+09 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...698..623D,306
306,307,[O IV] 25.89 (IRS)   ,6.68e-16,+/- 17.6E-18 ,W/m^2^               ,11600000000000.0,66800000000.0,+/- 1.76E+09 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,307
307,308,[O IV] 25.89 (IRS)   ,6.491e-20,+/- 2.31E-21 ,W/cm^2^              ,11600000000000.0,64900000000.0,+/- 2.31E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,308
308,309,[O IV] 25.9 Spitzer  ,6.999999999999999e-13,           ...,erg/cm^2^/s          ,11600000000000.0,70000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,309
309,310,[O IV] (Spitzer)     ,7.299999999999999e-20,+/- 0.01E-19 , W/cm^2^             ,11600000000000.0,73000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,310
310,311,30 microns (Spitzer) ,6.3e-19,+/- 0.12E-19 , W/cm^2^/microns     ,9990000000000.0,1.89,+/- 3.60E-02 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,311
311,312,30 microns (IRS)     ,1.76,+/- 3.96E-02 ,Jy                   ,9990000000000.0,1.76,+/- 3.96E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,312
312,313,[S III] 33.48        ,1.9e-20,           ...,W/cm^2^              ,8950000000000.0,19000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,313
313,314,[S III] 33.5 Spitzer ,1.9e-20,+/- 0.02E-19 , W/cm^2^             ,8950000000000.0,19000000000.0,+/- 2.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,314
314,315,60 microns (IRAS)    ,9.01,+/- 1.00   , Jy                  ,5000000000000.0,9.01,+/- 1.00E+00 ,Jy                   ,"Broad-band
",                                        ,2004AJ....127.3235S,315
315,316,60 microns (IRAS)    ,8.42,+/- 0.035  ,Jy                   ,5000000000000.0,8.42,+/- 3.50E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RI;see paper  ",2003AJ....126.1607S,316
316,317,60 microns (IRAS)    ,7.825,+/- 5   %  ,Jy                   ,5000000000000.0,7.83,+/- 3.91E-01 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,317
317,318,60 microns (IRAS)    ,8.32,+/- 0.027  ,Jy                   ,5000000000000.0,8.32,+/- 2.70E-02 ,Jy                   ,"Broad-band
",Unresolved with 1.44' beam              ,1989AJ.....98..766S,318
318,319,100 microns (IRAS)   ,19.11,+/- 2.00   , Jy                  ,3000000000000.0,19.1,+/- 2.00E+00 ,Jy                   ,"Broad-band
",                                        ,2004AJ....127.3235S,319
319,320,100 microns (IRAS)   ,17.3,+/- 0.131  ,Jy                   ,3000000000000.0,17.3,+/- 1.31E-01 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: UT;see paper  ",2003AJ....126.1607S,320
320,321,100 microns (IRAS)   ,18.44,+/- 0.146  ,Jy                   ,3000000000000.0,18.4,+/- 1.46E-01 ,Jy                   ,"Broad-band
",Unresolved with 2.94' beam              ,1989AJ.....98..766S,321
321,322,100 microns (IRAS)   ,17.59,+/- 5   %  ,Jy                   ,3000000000000.0,17.6,+/- 8.80E-01 ,Jy                   ,"Broad-band
",IRAS quality flag = 2                   ,1990IRASF.C...0000M,322
322,323,HCN (1-0) (IRAM)     ,0.48,+/- 0.06   ,Jy km/s              ,88600000000.0,141000.0,+/- 1.77E+04 ,Jy-Hz                ,"Line
",Nuclear flux                            ,2012A&A...537A.133D,323
323,324,20.0 GHz (OVRO)      ,9.2,+/- 1.2    ,milliJy              ,20000000000.0,0.0092,+/- 1.20E-03 ,Jy                   ,"Broad-band
",                                        ,1987ApJ...313..651E,324
324,325,15 GHz (VLA)         ,4.7,           ...,milliJy              ,15000000000.0,0.0047,    ...      ,Jy                   ,"Broad-band
","Nuclear flux; 0.15"" resolution          ",2005A&A...435..521N,325
325,326,5 GHz (VLA)          ,35.0,           ...,milliJy              ,5000000000.0,0.035,    ...      ,Jy                   ,"Broad-band
",Point source flux                       ,2006AJ....132..546G,326
326,327,5 GHz (VLBA)         ,0.8,           ...,milliJy              ,4900000000.0,0.0008,    ...      ,Jy                   ,"Broad-band
",Nuclear flux                            ,2005A&A...435..521N,327
327,328,4.89 GHz (VLA)       ,27.5,+/- 1.4    ,milliJy              ,4890000000.0,0.0275,+/- 1.40E-03 ,Jy                   ,"Broad-band
",High-resolution data                    ,1987ApJ...313..651E,328
328,329,4.89 GHz (VLA)       ,35.0,+/- 1.9    ,milliJy              ,4890000000.0,0.035,+/- 1.90E-03 ,Jy                   ,"Broad-band
",Low-resolution data                     ,1987ApJ...313..651E,329
329,330,S(6)                 ,34.0,+/- 3.0    ,milliJy              ,4880000000.0,0.034,+/- 3.00E-03 ,Jy                   ,"Broad-band
",                                        ,1984ApJ...285..439U,330
330,331,4.85 GHz             ,44.0,+/- 15  %  ,milliJy              ,4850000000.0,0.044,+/- 6.60E-03 ,Jy                   ,"Broad-band
",                                        ,1991ApJS...75....1B,331
331,332,4.85 GHz             ,46.0,+/- 8      ,milliJy              ,4850000000.0,0.046,+/- 8.00E-03 ,Jy                   ,"Broad-band
",                                        ,1991ApJS...75.1011G,332
332,333,2380 MHz             ,80.0,+/- 4.     ,milliJy              ,2380000000.0,0.08,+/- 4.00E-03 ,Jy                   ,"Broad-band
",                                        ,1978ApJS...36...53D,333
333,334,S(20)                ,79.0,+/- 5.0    ,milliJy              ,1460000000.0,0.079,+/- 5.00E-03 ,Jy                   ,"Broad-band
",                                        ,1984ApJ...285..439U,334
334,335,1.46 GHz (VLA)       ,101.0,+/- 5.5    ,milliJy              ,1460000000.0,0.10099999999999999,+/- 5.50E-03 ,Jy                   ,"Broad-band
",                                        ,1987ApJ...313..651E,335
335,336,HI (21 cm line)      ,14.02,+/- 0.10   ,m_21 mag             ,1420000000.0,108000.0,+/- 1.04E+04 ,Jy-Hz                ,"Line
",m_21 equiv. to S(HI) = 1.076E-21 W m^-2 ,1991RC3.9.C...0000d,336
336,337,HI line (Arecibo)    ,15.495,           ..., Jy km/s             ,1420000000.0,72800.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2008ApJS..177..103H,337
337,338,HI (21 cm line)      ,18.1,           ...,Jy km s^-1^          ,1420000000.0,85100.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,338
338,339,HI (21 cm line)      ,9.9,           ...,Jy km s^-1^          ,1420000000.0,46500.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,339
339,340,HI (21 cm line)      ,15.0,           ...,Jy km s^-1^          ,1420000000.0,70500.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,340
340,341,HI (21 cm line)      ,20.0,+/- 2.80   ,Jy km s^-1^          ,1420000000.0,94100.0,+/- 1.32E+04 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,341
341,342,HI (21 cm line)      ,13.1,           ...,Jy km s^-1^          ,1420000000.0,61600.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,342
342,343,HI (21 cm line)      ,7.6,+/- 1.40   ,Jy km s^-1^          ,1420000000.0,35700.0,+/- 6.58E+03 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,343
343,344,HI (21 cm line)      ,14.0,           ...,Jy km s^-1^          ,1420000000.0,65800.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,344
344,345,1.4 GHz (VLA)        ,128.2,           ...,milliJy              ,1400000000.0,0.128,    ...      ,Jy                   ,"Broad-band
",                                        ,2002AJ....124..675C,345
345,346,1.4GHz               ,100.7,+/- 4.0    ,milliJy              ,1400000000.0,0.10099999999999999,+/- 4.00E-03 ,Jy                   ,"Broad-band
",High peak                               ,1998AJ....115.1693C,346
346,347,151 MHz              ,0.44,+/- 21.4%  ,Jy                   ,151000000.0,0.44,+/- 9.43E-02 ,Jy                   ,"Broad-band
",                                        ,1996MNRAS.282..779W,347
