ra,dec,sigra,sigdec,sigradec,glon,glat,elon,elat,w1x,w1y,w2x,w2y,cntr,source_id,frame_num,scan_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,rchi2,nb,na,w1sat,w2sat,satnum,cc_flags,det_bit,ph_qual,sso_flg,qual_frame,qi_fact,saa_sep,moon_masked,w1frtr,w2frtr,mjd,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w1sky,w1sigsk,w1conf,w2sky,w2sigsk,w2conf,w1flux,w1sigflux,w2flux,w2sigflux,w1fitr,w2fitr,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,allwise_cntr,r_allwise,pa_allwise,n_allwise,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,r_2mass,pa_2mass,n_2mass,xscprox,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,x,y,z,spt_ind,htm20
155.4682107,46.7544042,0.1248,0.1465,-0.0273,169.0528503,54.7463434,138.5357215,33.7219136,957.724,695.282,955.867,692.711,5444102096000262,54441b096-000262,96,54441b,262,13.965,0.056,19.3,1.451,13.261,0.086,12.7,0.862,1.116,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,52.111,00,0000,0000,56976.41907753,0,,0,,14.781,3.547,0.000,41.811,4.706,0.000,522.3400,27.0670,356.7500,28.0990,7.50,7.50,13.864,0.064,2,0.257,13.311,0.151,2,0.322,14.555,0.071,2,14.015,0.153,2,14.121,0.064,2,13.633,0.151,2,13.935,0.068,2,13.485,0.182,2,13.839,0.072,2,13.376,0.225,2,13.788,0.079,2,13.280,0.363,2,13.740,0.086,2,12.199,,32,13.692,0.093,2,11.930,,32,13.670,0.103,2,11.886,,32,1549146901351021697,0.265559,-126.8,1,13.449,0.023,12.715,0.024,10.093,0.059,7.784,0.156,578154899,0.192055,-99.9,1,,16.173,0.1113,15.406,0.1275,14.434,0.0930,-0.6232813033623420,0.2844633949307680,0.7284236362333411,223232133,16417498826659
155.4681142,46.7543691,0.1281,0.1336,-0.0197,169.0529474,54.7462938,138.5356683,33.7218532,560.474,441.458,559.916,440.597,5444401004000291,54444a004-000291,4,54444a,291,13.923,0.046,23.7,1.351,13.262,0.122,8.9,0.371,0.879,1,0,0.00000,0.00000,0000,0000,3,AB,0,10,1.0,55.399,00,0000,0010,56976.48478399,0,,0,,15.533,4.012,0.000,39.933,5.419,0.000,542.6500,22.9110,356.3600,40.1940,7.50,7.50,13.983,0.130,3,0.257,13.220,0.274,3,0.322,14.617,0.087,3,13.996,0.384,3,14.240,0.130,3,13.542,0.274,3,14.123,0.186,3,13.368,0.251,3,14.067,0.214,3,13.283,0.254,3,14.030,0.220,3,13.204,0.276,3,14.033,0.239,3,13.122,0.307,3,14.085,0.273,3,13.053,0.318,3,14.149,0.312,3,12.977,0.336,3,1549146901351021697,0.041456,142.2,1,13.449,0.023,12.715,0.024,10.093,0.059,7.784,0.156,578154899,0.105255,27.6,1,,16.173,0.1113,15.406,0.1275,14.434,0.0930,-0.6232812302140220,0.2844646299659820,0.7284232165171640,223232133,16417498826688
155.4681339,46.7543864,0.1310,0.1336,-0.0449,169.0529112,54.7463004,138.5356738,33.7218747,324.350,550.545,325.646,550.723,5433702099000283,54337b099-000283,99,54337b,283,13.865,0.047,23.0,0.813,13.206,0.082,13.3,0.887,0.806,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,99.883,00,0000,0000,56973.00042791,0,,0,,15.532,3.258,0.000,46.673,4.503,0.000,572.8900,24.8790,375.2900,28.3010,7.50,7.50,13.840,0.062,3,0.257,13.156,0.173,3,0.322,14.516,0.067,2,13.937,0.180,2,14.097,0.062,3,13.478,0.173,3,13.926,0.067,3,13.333,0.204,3,13.856,0.075,3,13.345,0.297,3,13.811,0.084,3,13.436,0.466,3,13.785,0.094,3,12.672,,32,13.788,0.109,3,12.645,,32,13.802,0.128,3,12.643,,32,1549146901351021697,0.097827,-166.3,1,13.449,0.023,12.715,0.024,10.093,0.059,7.784,0.156,578154899,0.030961,0.5,1,,16.173,0.1113,15.406,0.1275,14.434,0.0930,-0.6232811279338720,0.2844643243436890,0.7284234233858550,223232133,16417498826688
155.4680656,46.7544314,0.1302,0.1792,0.0446,169.0528666,54.7462408,138.5355996,33.7218948,723.784,362.129,721.906,360.543,5436001074000255,54360a074-000255,74,54360a,255,13.859,0.049,22.0,0.724,13.275,0.130,8.4,0.661,0.652,1,0,0.00000,0.00000,0000,0000,3,AB,0,10,1.0,99.575,00,0000,0000,56973.72358047,0,,0,,15.729,4.116,0.000,43.899,5.396,0.000,575.6900,26.1980,352.3300,42.0410,7.50,7.50,13.804,0.190,2,0.257,13.549,0.405,2,0.322,14.464,0.187,0,14.394,0.500,2,14.061,0.190,2,13.871,0.405,2,13.928,0.196,2,13.643,0.375,2,13.878,0.200,3,13.521,0.399,3,13.860,0.208,3,13.437,0.502,3,13.862,0.223,3,12.571,,32,13.872,0.248,3,12.500,,32,13.866,0.293,3,12.481,,32,1549146901351021697,0.295253,150.5,1,13.449,0.023,12.715,0.024,10.093,0.059,7.784,0.156,578154899,0.213619,127.8,1,,16.173,0.1113,15.406,0.1275,14.434,0.0930,-0.6232802683759980,0.2844648297946980,0.7284239614832960,223232133,16417498826688
155.4681130,46.7543755,0.1139,0.1453,0.0313,169.0529376,54.7462908,138.5356640,33.7218586,632.465,801.544,632.997,800.380,5443401004000219,54434a004-000219,4,54434a,219,13.970,0.049,22.3,1.022,13.205,0.082,13.2,1.107,1.013,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,73.904,00,0000,0000,56976.15612439,0,,0,,15.868,3.606,0.000,48.535,6.407,0.000,519.9100,23.3480,375.6800,28.4930,7.50,7.50,13.876,0.064,2,0.257,13.120,0.141,2,0.322,14.522,0.067,2,13.889,0.139,2,14.133,0.064,2,13.442,0.141,2,13.988,0.074,3,13.268,0.178,3,13.946,0.090,3,13.209,0.238,3,13.958,0.118,3,13.223,0.315,3,13.966,0.142,3,13.269,0.395,3,13.941,0.160,3,13.281,0.457,3,13.916,0.177,3,13.240,0.496,3,1549146901351021697,0.062595,153.1,1,13.449,0.023,12.715,0.024,10.093,0.059,7.784,0.156,578154899,0.087240,36.4,1,,16.173,0.1113,15.406,0.1275,14.434,0.0930,-0.6232811502354010,0.2844646092369650,0.7284232930466300,223232133,16417498826688
155.4681096,46.7543425,0.1115,0.1256,0.0338,169.0529925,54.7463002,138.5356788,33.7218279,561.636,898.366,563.044,897.552,5435601075000252,54356a075-000252,75,54356a,252,13.902,0.045,24.2,1.050,13.273,0.089,12.1,0.749,0.862,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,71.310,00,0000,0000,56973.59216762,0,,0,,14.781,3.353,0.000,43.666,4.829,0.000,553.5700,22.8730,352.9000,29.0570,7.50,7.50,13.732,0.081,2,0.257,13.214,0.175,2,0.322,14.427,0.066,0,13.997,0.214,2,13.989,0.081,2,13.536,0.175,2,13.809,0.115,2,13.373,0.193,2,13.740,0.135,2,13.328,0.226,2,13.726,0.146,2,13.333,0.286,2,13.739,0.164,2,13.367,0.356,2,13.767,0.187,2,13.378,0.442,2,13.765,0.198,2,13.354,0.494,2,1549146901351021697,0.072935,30.3,1,13.449,0.023,12.715,0.024,10.093,0.059,7.784,0.156,578154899,0.198350,17.7,1,,16.173,0.1113,15.406,0.1275,14.434,0.0930,-0.6232815150246280,0.2844648204167350,0.7284228984414750,223232133,16417498826688
155.4681011,46.7543613,0.1233,0.1415,0.0185,169.0529655,54.7462882,138.5356626,33.7218423,876.481,329.030,873.495,326.790,5445201071000282,54452a071-000282,71,54452a,282,13.932,0.048,22.9,2.308,13.239,0.085,12.8,0.734,1.469,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,105.024,00,0000,0000,56976.74773708,0,,0,,14.547,3.675,0.000,40.873,5.194,0.000,538.1700,23.5510,363.8900,28.4040,7.50,7.50,13.801,0.057,0,0.257,13.191,0.163,2,0.322,14.508,0.064,0,14.020,0.194,2,14.058,0.057,0,13.513,0.163,2,13.882,0.061,2,13.267,0.163,2,13.805,0.069,2,13.140,0.181,2,13.759,0.083,2,13.089,0.217,2,13.726,0.108,2,13.079,0.264,2,13.693,0.144,3,13.086,0.316,3,13.653,0.168,3,13.096,0.359,3,1549146901351021697,0.057905,94.6,1,13.449,0.023,12.715,0.024,10.093,0.059,7.784,0.156,578154899,0.145956,33.8,1,,16.173,0.1113,15.406,0.1275,14.434,0.0930,-0.6232812553873860,0.2844648136448630,0.7284231232468650,223232133,16417498826688
155.4680769,46.7543671,0.1376,0.1500,-0.0543,169.0529662,54.7462706,138.5356416,33.7218403,238.184,552.587,240.004,553.128,5443601071000275,54436a071-000275,71,54436a,275,13.985,0.049,22.1,1.168,13.354,0.084,12.9,0.606,0.832,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,65.878,00,0000,0000,56976.22183084,0,,0,,17.581,4.484,0.000,44.592,4.151,0.000,512.9100,23.1870,327.3600,25.3770,7.50,7.50,13.902,0.079,0,0.257,13.340,0.153,0,0.322,14.573,0.088,0,14.142,0.140,0,14.159,0.079,0,13.662,0.153,0,14.006,0.078,0,13.474,0.191,2,13.955,0.085,0,13.405,0.232,2,13.972,0.099,0,13.381,0.286,2,14.035,0.121,2,13.357,0.322,2,14.088,0.146,2,13.325,0.349,2,14.105,0.169,2,13.305,0.394,2,1549146901351021697,0.120154,102.3,1,13.449,0.023,12.715,0.024,10.093,0.059,7.784,0.156,578154899,0.172982,54.5,1,,16.173,0.1113,15.406,0.1275,14.434,0.0930,-0.6232810681566890,0.2844650462840700,0.7284231926017040,223232133,16417498826688
155.4681028,46.7543578,0.1138,0.1270,-0.0111,169.0529705,54.7462905,138.5356657,33.7218397,251.039,138.992,251.070,139.483,5434801074000238,54348a074-000238,74,54348a,238,13.856,0.044,24.5,1.960,13.231,0.079,13.8,0.615,1.194,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,53.685,00,0000,0000,56973.32908731,0,,0,,15.009,3.559,0.000,44.804,3.768,0.000,577.5300,23.5950,366.6200,26.5850,7.50,7.50,13.829,0.056,0,0.257,13.215,0.121,0,0.322,14.508,0.062,0,14.005,0.133,0,14.086,0.056,0,13.537,0.121,0,13.943,0.064,2,13.350,0.132,2,13.915,0.079,2,13.265,0.154,2,13.925,0.094,3,13.202,0.178,3,13.947,0.110,3,13.148,0.208,3,13.968,0.130,3,13.113,0.263,3,13.998,0.152,3,13.069,0.311,3,1549146901351021697,0.054105,81.6,1,13.449,0.023,12.715,0.024,10.093,0.059,7.784,0.156,578154899,0.154455,29.9,1,,16.173,0.1113,15.406,0.1275,14.434,0.0930,-0.6232813043077440,0.2844648136268110,0.7284230813948041,223232133,16417498826688
155.4681014,46.7543617,0.1184,0.1361,-0.0157,169.0529648,54.7462882,138.5356626,33.7218427,174.278,187.472,174.849,188.441,5433302099000268,54333b099-000268,99,54333b,268,13.933,0.046,23.6,1.719,13.244,0.079,13.8,0.192,0.912,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,131.152,00,0000,0000,56972.86888778,0,,0,,18.182,3.956,0.000,51.253,4.066,0.000,537.9000,22.7590,362.2200,26.1970,7.50,7.50,13.856,0.062,0,0.257,13.320,0.184,0,0.322,14.543,0.066,0,14.064,0.191,0,14.113,0.062,0,13.642,0.184,0,13.949,0.075,2,13.537,0.223,2,13.891,0.092,2,13.568,0.285,2,13.882,0.107,2,13.628,0.345,2,13.904,0.122,2,13.664,0.425,2,13.930,0.136,2,12.844,,32,13.962,0.155,2,12.736,,32,1549146901351021697,0.057303,96.1,1,13.449,0.023,12.715,0.024,10.093,0.059,7.784,0.156,578154899,0.144348,33.9,1,,16.173,0.1113,15.406,0.1275,14.434,0.0930,-0.6232812522505400,0.2844648082699330,0.7284231280299580,223232133,16417498826688
155.4681310,46.7542907,0.1269,0.1367,-0.0385,169.0530676,54.7463321,138.5357217,33.7217876,425.668,849.913,427.674,849.597,4864101182000248,48641a182-000248,182,48641a,248,14.006,0.051,21.3,1.857,13.268,0.083,13.1,1.305,1.493,1,0,0.00000,0.00000,0000,0000,3,AA,0,0,0.0,73.740,00,0000,0000,56785.63947773,0,,0,,16.574,3.843,0.000,44.927,4.864,0.000,508.1900,23.8120,363.2900,27.7990,7.50,7.50,13.814,0.056,0,0.257,13.108,0.135,2,0.322,14.534,0.066,0,13.930,0.168,0,14.071,0.056,0,13.430,0.135,2,13.886,0.059,2,13.232,0.138,2,13.809,0.074,2,13.163,0.163,2,13.750,0.090,3,13.163,0.206,3,13.705,0.098,3,13.203,0.261,3,13.685,0.108,3,13.210,0.300,3,13.666,0.118,3,13.160,0.316,3,1549146901351021697,0.249995,-3.7,1,13.449,0.023,12.715,0.024,10.093,0.059,7.784,0.156,578154899,0.375553,1.1,1,,16.173,0.1113,15.406,0.1275,14.434,0.0930,-0.6232822203777800,0.2844648610514110,0.7284222790304710,223232133,16417498825808
