ra,dec,sigra,sigdec,sigradec,glon,glat,elon,elat,w1x,w1y,w2x,w2y,cntr,source_id,frame_num,scan_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,rchi2,nb,na,w1sat,w2sat,satnum,cc_flags,det_bit,ph_qual,sso_flg,qual_frame,qi_fact,saa_sep,moon_masked,w1frtr,w2frtr,mjd,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w1sky,w1sigsk,w1conf,w2sky,w2sigsk,w2conf,w1flux,w1sigflux,w2flux,w2sigflux,w1fitr,w2fitr,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,allwise_cntr,r_allwise,pa_allwise,n_allwise,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,r_2mass,pa_2mass,n_2mass,xscprox,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,x,y,z,spt_ind,htm20
74.5796508,-7.7680959,0.1973,0.2178,-0.0968,206.7989712,-28.6474637,72.2404598,-30.2616177,457.076,393.994,456.940,393.605,5232502200000807,52325b200-000807,200,52325b,807,14.584,0.070,15.4,1.48,13.729,0.148,7.3,0.803,1.11,1,0,0.00000,0.00000,0000,0000,3,AB,0,10,1.0,110.735,00,0000,0101,56906.85648190,0,,0,,17.571,3.773,0.000,45.795,4.316,0.000,295.3,19.15,231.9,31.59,7.50,7.50,14.434,0.137,0,0.257,13.889,0.259,2,0.322,15.136,0.162,0,14.683,0.291,2,14.691,0.137,0,14.211,0.259,2,14.524,0.143,1,14.101,0.317,3,14.471,0.159,3,14.213,0.474,3,14.425,0.173,3,13.477,,32,14.337,0.183,3,13.341,,32,14.161,0.181,3,13.172,,32,13.933,0.169,3,13.007,,32,747007601351013697,0.405793,-10.0,1,14.522,0.031,13.635,0.035,10.862,0.102,8.082,0.286,129874876,0.392479,2.7,1,,17.189,0.1969,16.481,0.2507,15.618,0.2293,0.2634584272476750,0.9551546392557601,-0.1351638717275470,102322121,9596681614269
74.5796748,-7.7678459,0.1988,0.2274,-0.0888,206.7987289,-28.6473300,72.2405226,-30.2613725,743.970,810.400,743.901,808.759,6334902197000717,63349b197-000717,197,63349b,717,14.455,0.069,15.7,1.26,13.649,0.223,4.9,0.568,0.929,1,0,0.00000,0.00000,0000,0000,3,AB,0,10,1.0,114.400,00,0000,0000,57268.85809956,0,,0,,24.820,3.769,0.000,104.632,7.215,0.000,332.7,21.22,250.2,51.33,7.50,7.50,14.402,0.145,1,0.260,12.807,,32,0.326,15.059,0.149,0,13.649,,32,14.662,0.145,1,13.133,,32,14.496,0.196,3,12.876,,32,14.378,0.223,3,12.769,,32,14.262,0.235,3,12.681,,32,14.133,0.230,3,12.605,,32,13.966,0.215,3,12.523,,32,13.779,0.197,3,12.418,,32,747007601351013697,0.524222,-162.7,1,14.522,0.031,13.635,0.035,10.862,0.102,8.082,0.286,129874876,0.512367,-172.5,1,,17.189,0.1969,16.481,0.2507,15.618,0.2293,0.2634581839679410,0.9551553181366200,-0.1351595484442230,102322121,9596681613734
74.5796333,-7.7678418,0.2232,0.2133,-0.0649,206.7987037,-28.6473649,72.2404759,-30.2613634,417.133,389.525,417.208,389.292,6334102197000785,63341b197-000785,197,63341b,785,14.473,0.075,14.4,0.975,13.283,0.120,9.1,0.716,0.808,1,0,0.00000,0.00000,0000,0000,3,AB,0,5,0.5,39.857,00,0000,0000,57268.59565567,0,,0,,34.284,4.234,0.000,137.064,7.389,0.000,327.2,22.69,350.6,38.72,7.50,7.50,14.610,0.135,2,0.260,13.287,0.265,2,0.326,15.230,0.135,0,14.060,0.235,2,14.870,0.135,2,13.613,0.265,2,14.782,0.231,2,13.450,0.349,2,14.796,0.327,2,13.339,0.466,2,14.832,0.385,3,12.344,,32,14.857,0.432,3,12.148,,32,14.768,0.429,3,12.039,,32,14.517,0.367,3,12.667,0.517,3,747007601351013697,0.515225,-179.1,1,14.522,0.031,13.635,0.035,10.862,0.102,8.082,0.286,129874876,0.528954,171.2,1,,17.189,0.1969,16.481,0.2507,15.618,0.2293,0.2634588783697100,0.9551551366341759,-0.1351594775423550,102322121,9596681613742
74.5796649,-7.7679143,0.2140,0.2017,-0.0874,206.7987935,-28.6473695,72.2405016,-30.2614391,94.962,612.200,97.836,613.378,6333302197000764,63333b197-000764,197,63333b,764,14.452,0.069,15.8,0.344,13.706,0.134,8.1,0.432,0.37,1,0,0.00000,0.00000,0000,0000,3,AB,0,5,0.5,1.449,00,0000,0000,57268.33333916,0,,0,,20.521,3.540,0.000,69.153,4.934,0.000,333.6,21.08,237.6,29.4,7.50,7.50,14.304,0.086,2,0.260,13.752,0.241,2,0.326,15.021,0.099,2,14.496,0.265,0,14.564,0.086,2,14.078,0.241,2,14.338,0.087,3,13.994,0.304,3,14.190,0.091,3,14.052,0.401,3,14.077,0.098,3,14.059,0.461,3,13.948,0.102,3,13.953,0.476,3,13.767,0.101,3,13.830,0.485,3,13.556,0.096,3,13.696,0.499,3,747007601351013697,0.281459,-154.6,1,14.522,0.031,13.635,0.035,10.862,0.102,8.082,0.286,129874876,0.263638,-173.1,1,,17.189,0.1969,16.481,0.2507,15.618,0.2293,0.2634583061029450,0.9551551170680200,-0.1351607312947960,102322121,9596681614233
74.5796562,-7.7680171,0.1877,0.1736,-0.0676,206.7988937,-28.6474235,72.2404771,-30.2615401,325.929,675.583,327.726,675.740,6335201172000740,63352a172-000740,172,63352a,740,14.412,0.066,16.4,1.37,13.358,0.116,9.4,0.703,0.988,1,0,0.00000,0.00000,0000,0000,3,AB,0,10,1.0,94.333,00,0000,0000,57268.92367869,0,,0,,20.582,3.373,0.000,83.033,5.417,0.000,346.3,21.17,327.3,34.87,7.50,7.50,14.351,0.082,0,0.260,13.418,0.257,2,0.326,15.049,0.092,0,14.184,0.242,2,14.611,0.082,0,13.744,0.257,2,14.426,0.089,2,13.594,0.306,2,14.369,0.104,2,13.579,0.354,2,14.369,0.122,3,13.587,0.404,3,14.343,0.139,3,13.581,0.446,3,14.191,0.140,3,13.576,0.492,3,13.940,0.130,3,12.787,,32,747007601351013697,0.146687,-37.8,1,14.522,0.031,13.635,0.035,10.862,0.102,8.082,0.286,129874876,0.108362,-0.4,1,,17.189,0.1969,16.481,0.2507,15.618,0.2293,0.2634583866550090,0.9551548432867560,-0.1351625090289210,102322121,9596681614234
74.5796599,-7.7679867,0.1883,0.2023,-0.0777,206.7988647,-28.6474065,72.2404856,-30.2615104,901.467,553.129,899.296,550.782,6335302197000754,63353b197-000754,197,63353b,754,14.424,0.071,15.3,1.3,13.586,0.160,6.8,0.607,0.894,1,0,0.00000,0.00000,0000,0000,3,AB,0,5,0.5,73.366,00,0000,0000,57268.98925787,0,,0,,19.314,3.465,0.000,81.351,5.496,0.000,342.5,22.37,265.2,38.98,7.50,7.50,14.489,0.112,2,0.260,13.708,0.310,0,0.326,15.129,0.117,2,14.427,0.302,0,14.748,0.112,2,14.034,0.310,0,14.600,0.134,3,13.991,0.421,3,14.533,0.178,3,13.390,,32,14.454,0.204,3,13.494,,32,14.307,0.203,3,13.528,,32,14.080,0.185,3,13.431,,32,13.824,0.166,3,13.153,,32,747007601351013697,0.103289,-86.4,1,14.522,0.031,13.635,0.035,10.862,0.102,8.082,0.286,129874876,0.013953,-94.4,1,,17.189,0.1969,16.481,0.2507,15.618,0.2293,0.2634583440425400,0.9551549294329090,-0.1351619833177080,102322121,9596681614234
74.5796450,-7.7679535,0.2663,0.2620,-0.1180,206.7988233,-28.6474048,72.2404734,-30.2614756,9.993,261.236,11.828,262.809,6334401172000826,63344a172-000826,172,63344a,826,14.595,0.085,12.8,1.06,13.790,0.210,5.2,0.72,0.855,1,0,0.00000,0.00000,0000,0000,3,AB,0,5,0.5,61.086,00,0000,0000,57268.66123485,0,,0,,47.823,4.459,0.000,219.147,7.847,0.000,292.4,22.8,219.8,42.58,7.50,7.50,14.567,0.136,0,0.260,13.005,,32,0.326,15.239,0.138,0,13.677,,32,14.826,0.136,0,13.331,,32,14.676,0.160,2,13.146,,32,14.631,0.199,2,13.028,,32,14.578,0.235,2,12.928,,32,14.448,0.246,2,12.805,,32,14.237,0.258,2,12.660,,32,13.965,0.251,2,12.517,,32,747007601351013697,0.123579,-156.2,1,14.522,0.031,13.635,0.035,10.862,0.102,8.082,0.286,129874876,0.126822,162.0,1,,17.189,0.1969,16.481,0.2507,15.618,0.2293,0.2634586132594540,0.9551549364193990,-0.1351614091856810,102322121,9596681614235
74.5797009,-7.7679579,0.1927,0.2213,-0.0829,206.7988562,-28.6473573,72.2405364,-30.2614868,489.752,434.483,489.579,433.940,6335601172000761,63356a172-000761,172,63356a,761,14.484,0.070,15.5,1.12,13.353,0.130,8.4,0.946,0.987,1,0,0.00000,0.00000,0000,0000,3,AB,0,10,1.0,52.660,00,0000,0000,57269.05483700,0,,0,,19.833,3.638,0.000,76.810,6.613,0.000,324.1,20.95,328.7,39.32,7.50,7.50,14.497,0.154,2,0.260,13.370,0.293,2,0.326,15.159,0.168,0,14.128,0.338,2,14.757,0.154,2,13.696,0.293,2,14.599,0.239,3,13.516,0.366,3,14.501,0.311,3,13.425,0.406,3,14.435,0.322,3,13.335,0.420,3,14.396,0.325,3,13.185,0.429,3,14.281,0.309,3,13.017,0.425,3,14.077,0.276,3,12.871,0.409,3,747007601351013697,0.267607,-111.3,1,14.522,0.031,13.635,0.035,10.862,0.102,8.082,0.286,129874876,0.191376,-123.2,1,,17.189,0.1969,16.481,0.2507,15.618,0.2293,0.2634576786129460,0.9551551834534570,-0.1351614852754700,102322121,9596681614235
74.5796659,-7.7679861,0.1982,0.2148,-0.0585,206.7988671,-28.6474009,72.2404926,-30.2615105,803.459,850.784,803.200,848.909,6336401173000728,63364a173-000728,173,63364a,728,14.579,0.072,15.1,1.08,13.731,0.177,6.1,0.846,0.928,1,0,0.00000,0.00000,0000,0000,3,AB,0,10,1.0,3.726,00,0000,0000,57269.31728075,0,,0,,20.729,4.574,0.000,71.339,6.619,0.000,297,19.6,232.1,37.79,7.50,7.50,14.569,0.153,0,0.260,13.672,0.373,2,0.326,15.193,0.146,0,14.464,0.359,2,14.829,0.153,0,13.998,0.373,2,14.737,0.184,0,13.793,0.402,2,14.800,0.239,19,13.769,0.511,3,14.954,0.322,19,12.931,,32,15.165,0.465,19,12.851,,32,14.477,,32,12.795,,32,14.348,,32,12.742,,32,747007601351013697,0.124562,-88.0,1,14.522,0.031,13.635,0.035,10.862,0.102,8.082,0.286,129874876,0.035461,-95.2,1,,17.189,0.1969,16.481,0.2507,15.618,0.2293,0.2634582443953050,0.9551549583866570,-0.1351619729418280,102322121,9596681614235
74.5796566,-7.7679632,0.2054,0.2228,-0.0572,206.7988391,-28.6473989,72.2404852,-30.2614867,583.103,136.724,581.155,135.771,6334502196000730,63345b196-000730,196,63345b,730,14.458,0.075,14.6,1.16,13.718,0.159,6.8,0.753,0.918,1,0,0.00000,0.00000,0000,0000,3,AB,0,5,0.5,82.465,00,0000,0000,57268.72681398,0,,0,,37.074,4.786,0.000,149.924,6.703,0.000,331.8,22.79,234.9,34.35,7.50,7.50,14.435,0.147,2,0.260,13.623,0.419,0,0.326,15.070,0.146,0,14.440,0.473,0,14.695,0.147,2,13.949,0.419,0,14.502,0.162,2,13.778,0.416,0,14.359,0.202,2,13.736,0.465,2,14.219,0.245,3,13.033,,32,14.039,0.249,3,13.000,,32,13.810,0.237,3,12.921,,32,13.555,0.213,3,12.818,,32,747007601351013697,0.120171,-130.5,1,14.522,0.031,13.635,0.035,10.862,0.102,8.082,0.286,129874876,0.085707,-178.6,1,,17.189,0.1969,16.481,0.2507,15.618,0.2293,0.2634584137961050,0.9551549677000510,-0.1351615769290790,102322121,9596681614235
74.5795712,-7.7680002,0.1972,0.2192,-0.0693,206.7988333,-28.6474911,72.2403827,-30.2615130,859.103,594.117,857.416,591.927,4651101101000814,46511a101-000814,101,46511a,814,14.534,0.088,12.4,1.44,13.834,0.122,8.9,0.922,1.15,1,0,0.00000,0.00000,0000,0000,3,AB,0,10,1.0,59.142,00,0000,0000,56715.51545925,0,,0,,19.083,3.416,0.000,45.581,4.688,0.000,312.5,25.24,215.5,24.26,7.50,7.50,14.447,0.146,3,0.257,13.765,0.209,3,0.322,15.125,0.168,0,14.508,0.210,2,14.704,0.146,3,14.087,0.209,3,14.592,0.162,3,14.000,0.293,3,14.642,0.194,3,14.066,0.451,3,14.740,0.237,3,13.381,,32,14.747,0.273,3,13.338,,32,14.602,0.272,3,13.177,,32,14.327,0.240,3,12.943,,32,747007601351013697,0.220301,75.5,1,14.522,0.031,13.635,0.035,10.862,0.102,8.082,0.286,129874876,0.306189,81.1,1,,17.189,0.1969,16.481,0.2507,15.618,0.2293,0.2634598142562370,0.9551544908696910,-0.1351622167749950,102322121,9596681614229
74.5797231,-7.7679980,0.2349,0.2394,-0.1363,206.7989083,-28.6473557,72.2405560,-30.2615293,693.805,173.235,691.351,171.786,4651401101000727,46514a101-000727,101,46514a,727,14.289,0.098,11.1,0.922,13.743,0.109,9.9,0.65,0.723,1,0,0.00000,0.00000,0000,0000,3,AB,0,10,1.0,21.464,00,0000,0000,56715.64712653,0,,0,,20.792,5.055,0.000,44.419,4.381,0.000,391.8,35.26,234.3,23.6,7.50,7.50,14.326,0.351,3,0.257,13.817,0.292,3,0.322,15.013,0.495,2,14.545,0.280,0,14.583,0.351,3,14.139,0.292,3,14.411,0.310,3,14.022,0.351,3,14.310,0.294,3,13.976,0.437,3,14.214,0.288,3,13.893,0.513,3,14.098,0.289,3,13.001,,32,13.983,0.298,3,12.849,,32,13.854,0.294,3,12.713,,32,747007601351013697,0.331885,-81.8,1,14.522,0.031,13.635,0.035,10.862,0.102,8.082,0.286,129874876,0.242597,-80.6,1,,17.189,0.1969,16.481,0.2507,15.618,0.2293,0.2634572833725480,0.9551551943422010,-0.1351621787301040,102322121,9596681614232
