cntr_mf,source_id_mf,ra,dec,nb,na,cc_flags,cat,cntr,frame_id,mjd,w1mpro_ep,w1sigmpro_ep,w1rchi2_ep,w2mpro_ep,w2sigmpro_ep,w2rchi2_ep,w3mpro_ep,w3sigmpro_ep,w3rchi2_ep,w4mpro_ep,w4sigmpro_ep,w4rchi2_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,w3flux_ep,w3sigflux_ep,w4flux_ep,w4sigflux_ep,w1x_ep,w1y_ep,w2x_ep,w2y_ep,w3x_ep,w3y_ep,w4x_ep,w4y_ep,qi_fact,saa_sep,moon_masked,load_id,x,y,z,spt_ind,htm20
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020029,12089a108,55579.36525710,13.693,0.050,1.382,12.781,0.061,1.215,,,,,,,528.3550,24.5440,487.1820,27.3930,,,,,725.958,953.491,726.488,951.944,,,,,1.0,104,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020030,12090a132,55579.43134560,13.745,0.051,1.583,12.809,0.060,1.266,,,,,,,503.6000,23.4800,474.4660,26.2590,,,,,74.014,649.568,76.977,650.745,,,,,0.5,83,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020031,12093a107,55579.49743410,13.721,0.049,1.477,12.752,0.055,1.188,,,,,,,514.6860,23.3300,500.3000,25.2540,,,,,539.602,340.178,538.518,339.339,,,,,1.0,62,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020010,01053a105,55214.36740450,13.692,0.054,1.380,12.693,0.060,1.221,10.048,0.166,1.226,7.082,,0.931,528.7750,26.2200,528.4280,28.9620,1516.4650,232.1160,101.6960,65.6610,20.122,149.060,21.230,150.570,16.795,153.650,10.128,76.788,1.0,104,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020033,12101a107,55579.76191560,13.704,0.056,1.414,12.730,0.060,1.186,,,,,,,523.0370,26.7500,510.4890,28.2230,,,,,168.644,68.723,168.518,69.537,,,,,1.0,10,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020034,12101a108,55579.76204290,13.631,0.051,1.320,12.732,0.054,1.185,,,,,,,559.2660,26.3640,509.4690,25.3860,,,,,165.665,983.683,169.535,984.446,,,,,1.0,10,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020011,06693b174,55400.96665630,13.690,0.050,1.375,12.636,0.049,1.378,9.753,0.136,1.107,7.416,0.525,0.933,529.6640,24.4500,556.9130,25.3730,1989.9550,248.7830,171.2440,82.7440,80.358,537.525,82.863,538.705,80.682,539.578,40.073,268.812,1.0,73,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020012,06697b174,55401.09896010,13.600,0.043,1.371,12.604,0.055,1.527,9.612,0.115,1.189,6.871,,0.920,575.4490,22.9040,573.4470,28.8600,2265.0229,240.5450,140.6930,71.0520,253.695,602.727,255.462,603.121,254.651,602.950,126.629,301.042,1.0,35,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020018,06713b174,55401.62817520,13.605,0.049,1.358,12.792,0.063,1.232,9.819,0.155,1.105,7.035,,0.939,572.6210,26.0000,482.0570,27.9230,1872.8320,267.3560,91.6840,75.7740,948.539,848.922,947.284,846.362,952.018,841.851,473.872,422.735,1.0,63,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020017,06712a149,55401.56195960,13.511,0.038,1.878,12.742,0.056,1.185,10.070,0.174,1.245,7.171,0.334,0.984,624.7550,22.1230,505.0930,25.8640,1485.6190,238.7720,214.5130,65.9300,301.863,364.414,302.341,364.629,300.536,365.400,150.724,183.198,1.0,43,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020016,06709b174,55401.49587150,13.549,0.046,1.592,12.722,0.053,1.189,9.773,0.143,1.104,7.535,0.422,0.923,603.2620,25.4790,514.3360,25.1000,1953.2729,257.0980,153.4930,59.6380,772.887,801.469,772.439,799.644,775.804,796.179,386.038,399.284,1.0,26,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020015,06708a149,55401.42965590,13.667,0.046,1.331,12.652,0.053,1.318,9.900,0.172,1.129,7.569,0.475,0.922,541.0760,22.6930,548.4240,26.6730,1737.3560,275.0770,148.7680,65.1000,127.246,320.260,128.546,321.267,125.523,323.000,63.549,161.391,1.0,12,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020014,06705b174,55401.36356760,13.643,0.050,1.316,12.563,0.049,1.792,9.745,0.132,1.108,7.654,0.461,0.920,553.3040,25.7210,595.5150,27.0710,2003.9310,243.9820,137.4770,58.3870,599.167,740.748,599.474,739.653,601.454,737.287,299.211,369.276,1.0,6,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020013,06701b174,55401.23126390,13.623,0.044,1.328,12.663,0.056,1.285,9.811,0.137,1.104,6.953,,0.921,563.5330,22.8220,542.9770,28.0590,1886.6650,238.1160,122.5280,69.8870,428.354,663.288,429.340,662.920,429.887,661.697,213.868,330.983,1.0,17,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020032,12097a108,55579.62973850,13.596,0.044,1.383,12.875,0.065,1.465,,,,,,,577.8270,23.4840,446.6130,26.7260,,,,,349.969,651.385,351.328,651.358,,,,,1.0,26,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020009,01049a105,55214.23509980,13.640,0.043,1.316,12.797,0.061,1.241,9.582,0.122,1.224,7.433,,0.996,554.5630,22.0850,479.8350,27.0130,2329.8030,262.1080,48.9720,59.8230,227.092,385.996,228.088,386.543,225.978,387.509,113.374,193.871,1.0,95,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020008,01045a105,55214.10279510,13.495,0.039,2.033,12.642,0.061,1.355,9.950,0.151,1.155,6.909,0.226,1.114,634.0010,23.0290,553.8510,30.9870,1660.2380,231.0420,273.0860,56.8250,434.607,624.865,435.389,624.473,435.768,623.385,216.989,311.971,1.0,53,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020007,01041a106,55213.97049040,13.622,0.044,1.329,12.695,0.050,1.217,9.709,0.130,1.119,7.277,0.436,0.956,563.9390,22.7970,527.3610,24.3710,2071.4871,248.7050,194.5840,78.1380,667.021,844.355,667.395,842.989,670.351,839.806,333.128,420.514,1.0,17,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020006,01038a129,55213.90427430,13.616,0.045,1.336,12.748,0.056,1.186,9.577,0.107,1.231,7.084,0.269,1.016,566.7930,23.4410,502.3000,25.7300,2340.4661,230.8850,232.5160,57.5720,214.681,518.806,216.312,519.389,214.834,519.762,107.150,259.539,1.0,5,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020005,01037a105,55213.83805830,13.755,0.057,1.637,12.710,0.053,1.198,9.824,0.135,1.106,7.847,0.523,0.924,498.8700,26.2650,519.7620,25.4990,1864.4440,231.0380,115.1750,55.5150,880.462,178.936,876.620,176.595,877.183,175.716,439.690,91.323,1.0,2,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020004,01034a130,55213.77196960,13.594,0.043,1.387,12.770,0.054,1.201,9.580,0.107,1.227,7.528,,1.014,578.5000,22.8840,492.1800,24.4430,2334.3701,229.9170,39.6300,57.3960,423.732,752.863,425.129,752.514,426.137,750.883,211.553,375.284,1.0,9,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020003,01030a130,55213.63966490,13.732,0.051,1.522,12.683,0.052,1.237,,,,,,,509.6360,24.0850,532.9870,25.4860,,,,,629.486,987.184,630.725,986.027,,,,,1.0,25,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020002,01030a129,55213.63953750,13.609,0.047,1.350,12.685,0.056,1.235,,,,,,,570.8660,24.5380,532.3170,27.4100,,,,,633.102,71.372,630.388,70.090,,,,,1.0,25,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
347100001351013102,0347p000_ac51-013102,34.2186219,-0.3931886,1,0,0000,1,347100010131020001,01026b129,55213.50723280,13.642,0.048,1.316,12.788,0.057,1.225,9.816,0.133,1.105,7.347,,0.966,553.4200,24.6200,483.9610,25.3620,1877.5610,229.8500,68.3590,57.0420,838.787,332.517,835.846,330.364,837.015,328.869,418.884,167.283,1.0,59,0000,1037,0.8268783754427810,0.5623389191059830,-0.0068623817892937,100201003,8938079463441
