ra,dec,sigra,sigdec,sigradec,glon,glat,elon,elat,w1x,w1y,w2x,w2y,cntr,source_id,frame_num,scan_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,rchi2,nb,na,w1sat,w2sat,satnum,cc_flags,det_bit,ph_qual,sso_flg,qual_frame,qi_fact,saa_sep,moon_masked,w1frtr,w2frtr,mjd,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w1sky,w1sigsk,w1conf,w2sky,w2sigsk,w2conf,w1flux,w1sigflux,w2flux,w2sigflux,w1fitr,w2fitr,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,allwise_cntr,r_allwise,pa_allwise,n_allwise,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,r_2mass,pa_2mass,n_2mass,xscprox,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,x,y,z,spt_ind,htm20
52.5551515,-5.5432697,0.0335,0.0322,0.0046,190.4381878,-46.5223894,48.6075070,-23.7633735,329.672,930.338,332.469,930.525,9611801177000037,96118a177-000037,177,96118a,37,10.327,0.018,59.4,126,10.283,0.019,57.5,61.5,88.8,1,0,0.00000,0.00000,0000,0000,3,AA,0,5,0.5,104.092,00,0001,0000,58341.94318120,0,,0,,23.324,4.602,0.000,57.176,4.869,0.000,1.491e+04,251,5548,96.45,7.50,7.50,10.296,0.009,2,0.260,10.002,0.023,2,0.326,11.189,0.012,2,10.973,0.033,0,10.555,0.009,2,10.328,0.023,2,10.204,0.008,2,9.982,0.019,2,9.990,0.008,2,9.779,0.018,2,9.854,0.008,2,9.649,0.019,2,9.764,0.008,3,9.561,0.021,3,9.700,0.009,3,9.499,0.023,3,9.653,0.011,3,9.456,0.024,3,531006101351062642,0.652698,107.0,1,10.355,0.023,10.100,0.020,5.877,0.014,3.916,0.023,1320415920,0.426148,134.7,2,0.82,13.494,0.1180,12.693,0.1330,12.068,0.0910,0.6051542039805460,0.7902261211991890,-0.0965974470633483,102103023,9428215234720
52.5550997,-5.5433335,0.0337,0.0296,-0.0103,190.4382222,-46.5224679,48.6074343,-23.7634215,909.264,357.395,906.180,354.982,9614401151000021,96144a151-000021,151,96144a,21,10.398,0.016,69.5,130,10.253,0.017,62.3,59.7,91.1,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,90.602,00,0000,0000,58342.79379759,0,,0,,21.967,3.939,0.000,57.935,5.033,0.000,1.398e+04,201.2,5706,91.61,7.50,7.50,10.259,0.009,2,0.260,10.006,0.018,2,0.326,11.120,0.012,0,10.964,0.020,0,10.519,0.009,2,10.332,0.018,2,10.188,0.008,2,9.993,0.019,2,9.989,0.008,2,9.796,0.020,2,9.858,0.008,2,9.676,0.023,2,9.768,0.008,2,9.597,0.024,2,9.704,0.008,2,9.541,0.024,2,9.656,0.008,2,9.499,0.024,2,531006101351062642,0.810728,87.3,1,10.355,0.023,10.100,0.020,5.877,0.014,3.916,0.023,1320415920,0.493405,98.2,2,0.86,13.494,0.1180,12.693,0.1330,12.068,0.0910,0.6051548530097630,0.7902254886916770,-0.0965985553760102,102103023,9428215235520
52.5551749,-5.5432786,0.0361,0.0327,-0.0094,190.4382175,-46.5223752,48.6075290,-23.7633883,839.262,636.452,837.781,634.401,9613001176000022,96130a176-000022,176,96130a,22,10.484,0.019,58.4,131,10.169,0.018,61.8,66.3,91.4,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,11.265,00,0000,0000,58342.33576363,0,,0,,22.984,4.309,0.000,57.905,4.861,0.000,1.291e+04,220.8,6162,99.68,7.50,7.50,10.252,0.020,2,0.260,9.996,0.017,2,0.326,11.099,0.032,2,10.948,0.017,0,10.511,0.020,2,10.322,0.017,2,10.187,0.016,2,9.990,0.018,2,9.986,0.014,2,9.797,0.019,2,9.853,0.013,2,9.676,0.020,2,9.763,0.012,2,9.594,0.021,2,9.700,0.012,2,9.536,0.021,2,9.652,0.012,3,9.494,0.021,3,531006101351062642,0.563181,106.4,1,10.355,0.023,10.100,0.020,5.877,0.014,3.916,0.023,1320415920,0.345932,140.7,2,0.74,13.494,0.1180,12.693,0.1330,12.068,0.0910,0.6051538721236390,0.7902263564353780,-0.0965976016712347,102103023,9428215234720
52.5552134,-5.5432923,0.0366,0.0337,-0.0023,190.4382654,-46.5223512,48.6075654,-23.7634116,729.936,146.320,727.134,144.653,9614001151000027,96140a151-000027,151,96140a,27,10.414,0.018,60.8,123,10.267,0.017,63.4,52.5,82.7,1,0,0.00000,0.00000,0000,0000,3,AA,0,5,0.5,48.181,00,0000,0000,58342.66289438,0,,0,,21.029,4.315,0.000,57.852,6.043,0.000,1.376e+04,226.4,5629,88.83,7.50,7.50,10.287,0.012,2,0.260,10.032,0.026,0,0.326,11.171,0.018,2,11.004,0.038,0,10.546,0.012,2,10.358,0.026,0,10.201,0.010,2,10.005,0.021,2,9.992,0.009,2,9.797,0.019,2,9.855,0.009,2,9.666,0.018,2,9.763,0.009,2,9.579,0.019,2,9.697,0.009,3,9.521,0.020,3,9.648,0.009,3,9.482,0.020,3,531006101351062642,0.417006,105.2,1,10.355,0.023,10.100,0.020,5.877,0.014,3.916,0.023,1320415920,0.233042,159.7,2,0.61,13.494,0.1180,12.693,0.1330,12.068,0.0910,0.6051533270863130,0.7902267447313970,-0.0965978396631451,102103023,9428215234721
52.5553508,-5.5432105,0.0356,0.0379,-0.0079,190.4382791,-46.5221922,48.6077331,-23.7633689,494.332,223.460,493.342,222.801,9612201176000025,96122a176-000025,176,96122a,25,10.407,0.020,55.3,121,10.240,0.018,60.7,69.1,90.3,1,0,0.00000,0.00000,0000,0000,3,AA,0,0,0.0,62.854,00,0000,0000,58342.07395720,0,,0,,21.393,3.982,0.000,57.428,4.308,0.000,1.386e+04,250.8,5773,95.18,7.50,7.50,10.309,0.010,2,0.260,10.045,0.013,2,0.326,11.211,0.014,2,11.015,0.016,2,10.569,0.010,2,10.371,0.013,2,10.212,0.009,2,10.014,0.014,2,10.000,0.008,2,9.801,0.014,2,9.862,0.008,3,9.669,0.014,3,9.768,0.009,3,9.583,0.015,3,9.704,0.012,3,9.526,0.016,3,9.658,0.013,3,9.484,0.019,3,531006101351062642,0.413812,-167.4,1,10.355,0.023,10.100,0.020,5.877,0.014,3.916,0.023,1320415920,0.657553,-141.3,1,0.78,13.494,0.1180,12.693,0.1330,12.068,0.0910,0.6051515159041150,0.7902283054288560,-0.0965964186602697,102103023,9428215234727
52.5552533,-5.5433528,0.0362,0.0311,-0.0101,190.4383705,-46.5223525,48.6075898,-23.7634805,165.844,721.477,168.767,722.318,9611401176000031,96114a176-000031,176,96114a,31,10.376,0.016,68.2,117,10.231,0.018,61.8,51.5,83.2,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,96.258,00,0000,0000,58341.81227797,0,,0,,24.013,4.579,0.000,56.917,4.114,0.000,1.426e+04,209.1,5821,94.17,7.50,7.50,10.251,0.009,0,0.260,10.025,0.020,2,0.326,11.128,0.012,0,10.976,0.024,2,10.510,0.009,0,10.351,0.020,2,10.170,0.008,0,10.010,0.017,2,9.965,0.007,0,9.807,0.016,2,9.831,0.007,2,9.677,0.016,2,9.739,0.007,2,9.591,0.017,2,9.673,0.007,2,9.531,0.017,2,9.625,0.007,2,9.488,0.018,2,531006101351062642,0.281143,67.3,1,10.355,0.023,10.100,0.020,5.877,0.014,3.916,0.023,1320415920,0.061993,-90.7,2,0.36,13.494,0.1180,12.693,0.1330,12.068,0.0910,0.6051527147670960,0.7902270851694140,-0.0965988906492527,102103023,9428215235410
52.5552280,-5.5433195,0.0359,0.0346,0.0087,190.4383099,-46.5223545,48.6075729,-23.7634417,330.412,18.572,329.538,18.538,9611801176000026,96118a176-000026,176,96118a,26,10.379,0.018,60.9,129,10.208,0.018,58.7,50.1,85.3,1,0,0.00000,0.00000,0000,0000,3,AA,0,5,0.5,104.589,00,0000,0000,58341.94305388,0,,0,,21.926,3.823,0.000,56.680,4.233,0.000,1.422e+04,233.5,5946,101.3,7.50,7.50,10.323,0.023,2,0.260,10.020,0.021,2,0.326,11.230,0.014,2,10.999,0.032,2,10.583,0.023,2,10.346,0.021,2,10.228,0.032,2,9.984,0.017,2,10.016,0.031,2,9.769,0.017,2,9.878,0.028,2,9.636,0.016,2,9.784,0.026,2,9.548,0.016,2,9.719,0.024,2,9.486,0.016,2,9.672,0.024,3,9.438,0.017,3,531006101351062642,0.350265,91.9,1,10.355,0.023,10.100,0.020,5.877,0.014,3.916,0.023,1320415920,0.123960,166.6,2,0.50,13.494,0.1180,12.693,0.1330,12.068,0.0910,0.6051530978407620,0.7902268625269150,-0.0965983121726150,102103023,9428215235410
52.5552331,-5.5433111,0.0346,0.0299,-0.0125,190.4383040,-46.5223456,48.6075806,-23.7634349,60.783,229.785,62.157,231.265,9612401151000030,96124a151-000030,151,96124a,30,10.320,0.015,70.1,118,10.223,0.018,61.0,47.9,78.6,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,42.973,00,0000,0000,58342.13940876,0,,0,,22.190,3.653,0.000,57.350,4.931,0.000,1.502e+04,214.2,5862,96.04,7.50,7.50,10.296,0.009,2,0.260,10.038,0.024,2,0.326,11.170,0.012,2,11.002,0.031,0,10.556,0.009,2,10.364,0.024,2,10.216,0.008,2,10.018,0.021,2,10.011,0.007,2,9.815,0.019,2,9.876,0.007,2,9.690,0.019,2,9.783,0.007,2,9.606,0.019,2,9.716,0.007,2,9.548,0.019,2,9.666,0.007,3,9.507,0.019,3,531006101351062642,0.334419,97.2,1,10.355,0.023,10.100,0.020,5.877,0.014,3.916,0.023,1320415920,0.151197,176.1,2,0.52,13.494,0.1180,12.693,0.1330,12.068,0.0910,0.6051530361117200,0.7902269276364819,-0.0965981662505752,102103023,9428215235410
52.5552582,-5.5433321,0.0349,0.0379,-0.0129,190.4383497,-46.5223368,48.6076009,-23.7634618,669.675,432.561,668.374,431.211,9612601176000027,96126a176-000027,176,96126a,27,10.463,0.016,65.9,151,10.306,0.021,51.9,62.2,103,1,0,0.00000,0.00000,0000,0000,3,AA,0,5,0.5,27.303,00,0000,0000,58342.20486037,0,,0,,22.189,4.333,0.000,57.696,5.353,0.000,1.316e+04,199.8,5431,104.7,7.50,7.50,10.264,0.011,2,0.260,10.009,0.034,2,0.326,11.143,0.014,0,10.958,0.032,2,10.523,0.011,2,10.335,0.034,2,10.188,0.011,2,10.005,0.037,2,9.984,0.010,2,9.814,0.036,2,9.854,0.010,2,9.691,0.034,2,9.764,0.010,3,9.608,0.033,3,9.699,0.011,3,9.550,0.033,3,9.651,0.011,3,9.511,0.033,3,531006101351062642,0.244219,82.0,1,10.355,0.023,10.100,0.020,5.877,0.014,3.916,0.023,1320415920,0.109493,-133.4,2,0.40,13.494,0.1180,12.693,0.1330,12.068,0.0910,0.6051526684047260,0.7902271646308590,-0.0965985310556709,102103023,9428215235410
52.5552293,-5.5433321,0.0384,0.0337,-0.0148,190.4383261,-46.5223606,48.6075706,-23.7634542,998.926,851.402,997.509,848.687,9613401177000035,96134a177-000035,177,96134a,35,10.344,0.019,56.4,89.8,10.136,0.020,53.3,64.2,73.1,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,3.771,00,0000,0000,58342.46666686,0,,0,,20.293,3.040,0.000,56.387,4.430,0.000,1.468e+04,260.4,6356,119.2,7.50,7.50,10.294,0.009,0,0.260,10.049,0.014,2,0.326,11.162,0.011,0,10.997,0.018,2,10.553,0.009,0,10.375,0.014,2,10.221,0.008,0,10.032,0.012,2,10.018,0.007,0,9.829,0.012,2,9.884,0.007,3,9.698,0.013,3,9.792,0.007,3,9.608,0.014,3,9.726,0.007,3,9.541,0.015,3,9.677,0.007,3,9.492,0.018,3,531006101351062642,0.347071,84.4,1,10.355,0.023,10.100,0.020,5.877,0.014,3.916,0.023,1320415920,0.078977,162.3,2,0.47,13.494,0.1180,12.693,0.1330,12.068,0.0910,0.6051530669953530,0.7902268593916590,-0.0965985310556709,102103023,9428215235410
52.5552358,-5.5432527,0.0309,0.0294,-0.0111,190.4382361,-46.5223105,48.6076003,-23.7633793,939.209,546.466,936.785,543.929,6780101085000035,67801a085-000035,85,67801a,35,10.384,0.016,68.8,147,10.210,0.017,65.5,78.8,110,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,8.992,00,0000,0000,57414.79414304,0,,0,,20.578,4.416,0.000,42.882,5.600,0.000,1.416e+04,205.7,5921,90.37,7.50,7.50,10.248,0.008,0,0.260,10.001,0.012,2,0.326,11.126,0.011,0,10.961,0.017,2,10.508,0.008,0,10.327,0.012,2,10.173,0.008,2,9.977,0.011,2,9.971,0.007,2,9.769,0.011,2,9.839,0.007,2,9.636,0.011,2,9.748,0.007,3,9.547,0.011,3,9.683,0.007,3,9.485,0.012,3,9.636,0.007,3,9.442,0.014,3,531006101351062642,0.408986,128.0,1,10.355,0.023,10.100,0.020,5.877,0.014,3.916,0.023,1320415920,0.361081,179.9,2,0.69,13.494,0.1180,12.693,0.1330,12.068,0.0910,0.6051530587360540,0.7902270343244210,-0.0965971517449072,102103023,9428215234721
