ra,dec,sigra,sigdec,sigradec,glon,glat,elon,elat,w1x,w1y,w2x,w2y,cntr,source_id,frame_num,scan_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,rchi2,nb,na,w1sat,w2sat,satnum,cc_flags,det_bit,ph_qual,sso_flg,qual_frame,qi_fact,saa_sep,moon_masked,w1frtr,w2frtr,mjd,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w1sky,w1sigsk,w1conf,w2sky,w2sigsk,w2conf,w1flux,w1sigflux,w2flux,w2sigflux,w1fitr,w2fitr,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,allwise_cntr,r_allwise,pa_allwise,n_allwise,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,r_2mass,pa_2mass,n_2mass,xscprox,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,x,y,z,spt_ind,htm20
109.5025154,44.0908949,0.0293,0.0288,-0.0052,173.7551744,23.0305322,104.9512385,21.6586421,136.372,146.571,137.032,147.641,8668401083000026,86684a083-000026,83,86684a,26,10.224,0.017,65.1,2.761,9.218,0.014,77.9,2.266,2.385,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,67.748,00,0000,0000,58033.21230087,0,,0,,19.051,3.818,0.000,50.387,4.816,0.000,16397.0000,251.9100,14804.0000,190.0900,7.50,7.50,10.199,0.011,2,0.260,9.222,0.009,2,0.326,10.857,0.014,2,10.014,0.011,0,10.459,0.011,2,9.548,0.009,2,10.305,0.010,3,9.361,0.008,3,10.229,0.010,3,9.281,0.008,3,10.180,0.009,3,9.238,0.009,3,10.143,0.009,3,9.210,0.009,3,10.114,0.010,3,9.189,0.010,3,10.093,0.010,3,9.174,0.010,3,1102143901351039016,0.065366,-160.4,1,10.196,0.022,9.230,0.019,6.365,0.015,3.857,0.025,585728155,0.148518,165.3,1,0.06,13.319,0.0333,12.236,0.0313,11.195,0.0215,-0.2397821199344780,0.6770293562779620,0.6957986675020120,223033002,16282369425014
109.5025395,44.0908809,0.0294,0.0328,-0.0109,173.7551942,23.0305449,104.9512591,21.6586308,932.844,763.178,931.462,760.677,8668902109000036,86689b109-000036,109,86689b,36,10.224,0.018,61.6,4.764,9.204,0.017,63.5,1.161,2.898,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,45.756,00,0000,0000,58033.40878329,0,,0,,18.675,4.019,0.000,51.378,5.152,0.000,16393.0000,266.0600,14987.0000,235.9100,7.50,7.50,10.169,0.009,2,0.260,9.201,0.011,2,0.326,10.837,0.011,0,9.966,0.012,2,10.428,0.009,2,9.527,0.011,2,10.270,0.009,3,9.356,0.013,3,10.193,0.009,3,9.282,0.015,3,10.143,0.009,3,9.243,0.016,3,10.104,0.009,3,9.217,0.016,3,10.071,0.009,3,9.198,0.016,3,10.046,0.009,3,9.185,0.017,3,1102143901351039016,0.085028,-97.5,1,10.196,0.022,9.230,0.019,6.365,0.015,3.857,0.025,585728155,0.096421,-165.2,1,0.04,13.319,0.0333,12.236,0.0313,11.195,0.0215,-0.2397824614689890,0.6770294156810091,0.6957984920036150,223033002,16282369425014
109.5025237,44.0908568,0.0256,0.0302,-0.0071,173.7552159,23.0305273,104.9512507,21.6586053,914.910,503.059,912.421,500.654,9147901128000026,91479a128-000026,128,91479a,26,10.237,0.017,63.9,3.357,9.231,0.015,74.2,2.067,2.641,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,81.279,00,0000,0000,58190.15583568,0,,0,,15.533,3.733,0.000,40.832,4.666,0.000,16208.0000,253.8200,14623.0000,197.0900,7.50,7.50,10.238,0.010,0,0.260,9.227,0.010,2,0.326,10.901,0.013,0,9.992,0.012,2,10.497,0.010,0,9.553,0.010,2,10.335,0.009,1,9.378,0.009,3,10.255,0.009,3,9.300,0.009,3,10.208,0.009,3,9.259,0.010,3,10.172,0.009,3,9.232,0.011,3,10.142,0.009,3,9.214,0.012,3,10.118,0.009,3,9.201,0.013,3,1102143901351039016,0.087191,-29.9,1,10.196,0.022,9.230,0.019,6.365,0.015,3.857,0.025,585728155,0.017531,111.7,1,0.08,13.319,0.0333,12.236,0.0313,11.195,0.0215,-0.2397823724772920,0.6770297576822020,0.6957981898955620,223033002,16282369424997
109.5025023,44.0908634,0.0280,0.0265,0.0064,173.7552044,23.0305144,104.9512333,21.6586096,149.400,940.481,153.360,941.355,9150901092000034,91509a092-000034,92,91509a,34,10.221,0.019,57.9,5.952,9.252,0.014,79.9,3.942,4.711,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,77.536,00,0000,0000,58191.13761598,0,,0,,18.031,5.062,0.000,41.900,4.173,0.000,16449.0000,284.2200,14346.0000,179.6400,7.50,7.50,10.176,0.025,2,0.260,9.232,0.009,0,0.326,10.832,0.035,2,10.020,0.011,0,10.435,0.025,2,9.558,0.009,0,10.275,0.022,3,9.371,0.009,1,10.197,0.021,3,9.292,0.009,1,10.151,0.021,3,9.250,0.010,1,10.115,0.020,3,9.221,0.011,1,10.085,0.020,3,9.199,0.011,3,10.060,0.021,3,9.182,0.013,3,1102143901351039016,0.053187,12.9,1,10.196,0.022,9.230,0.019,6.365,0.015,3.857,0.025,585728155,0.077745,112.9,1,0.09,13.319,0.0333,12.236,0.0313,11.195,0.0215,-0.2397820928483630,0.6770297716892431,0.6957982726305590,223033002,16282369424997
109.5025133,44.0908651,0.0294,0.0280,-0.0050,173.7552050,23.0305225,104.9512415,21.6586124,735.980,726.603,735.561,725.005,9148301173000026,91483a173-000026,173,91483a,26,10.187,0.018,59.8,3.782,9.248,0.014,75.1,3.551,3.489,1,0,0.00000,0.00000,0000,0000,3,AA,0,5,0.5,112.841,00,0000,0000,58190.28724900,0,,0,,15.877,3.583,0.000,41.590,5.024,0.000,16962.0000,283.4200,14393.0000,191.5800,7.50,7.50,10.242,0.019,2,0.260,9.248,0.016,2,0.326,10.932,0.026,2,10.011,0.018,2,10.502,0.019,2,9.574,0.016,2,10.332,0.017,3,9.401,0.016,3,10.252,0.016,3,9.329,0.016,3,10.203,0.016,3,9.292,0.017,3,10.165,0.015,3,9.267,0.018,3,10.131,0.015,3,9.249,0.021,3,10.105,0.015,3,9.236,0.023,3,1102143901351039016,0.048623,-19.9,1,10.196,0.022,9.230,0.019,6.365,0.015,3.857,0.025,585728155,0.056450,130.1,1,0.07,13.319,0.0333,12.236,0.0313,11.195,0.0215,-0.2397822159365310,0.6770297061940780,0.6957982939410881,223033002,16282369424997
109.5024940,44.0908813,0.0294,0.0279,-0.0105,173.7551839,23.0305137,104.9512242,21.6586265,560.762,780.404,561.620,779.541,9148701173000022,91487a173-000022,173,91487a,22,10.219,0.016,69.1,4.403,9.221,0.017,63.2,1.957,3.143,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,120.970,00,0000,0000,58190.41815301,0,,0,,17.991,4.032,0.000,42.015,5.029,0.000,16477.0000,238.3700,14753.0000,233.4300,7.50,7.50,10.254,0.010,0,0.260,9.220,0.026,2,0.326,10.909,0.011,0,9.995,0.039,2,10.514,0.010,0,9.546,0.026,2,10.360,0.010,3,9.370,0.023,3,10.285,0.010,3,9.295,0.022,3,10.237,0.010,3,9.255,0.022,3,10.200,0.010,3,9.227,0.023,3,10.171,0.011,3,9.204,0.024,3,10.149,0.011,3,9.188,0.024,3,1102143901351039016,0.035655,110.7,1,10.196,0.022,9.230,0.019,6.365,0.015,3.857,0.025,585728155,0.132774,135.5,1,0.08,13.319,0.0333,12.236,0.0313,11.195,0.0215,-0.2397819222013610,0.6770296015191020,0.6957984970178550,223033002,16282369424997
109.5025188,44.0908508,0.0322,0.0290,-0.0068,173.7552211,23.0305223,104.9512479,21.6585988,388.030,837.982,390.152,837.845,9149101173000026,91491a173-000026,173,91491a,26,10.235,0.019,57.7,5.530,9.232,0.016,69.3,2.143,3.545,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,91.799,00,0000,0000,58190.54905707,0,,0,,15.871,3.555,0.000,41.310,4.276,0.000,16236.0000,281.4800,14607.0000,210.8700,7.50,7.50,10.234,0.012,2,0.260,9.246,0.009,2,0.326,10.904,0.016,2,10.025,0.012,2,10.493,0.012,2,9.572,0.009,2,10.340,0.011,2,9.392,0.009,2,10.263,0.011,3,9.313,0.009,3,10.215,0.011,3,9.269,0.010,3,10.178,0.011,3,9.239,0.010,3,10.146,0.011,3,9.216,0.011,3,10.121,0.011,3,9.199,0.012,3,1102143901351039016,0.101954,-17.6,1,10.196,0.022,9.230,0.019,6.365,0.015,3.857,0.025,585728155,0.032669,62.4,1,0.11,13.319,0.0333,12.236,0.0313,11.195,0.0215,-0.2397823389023990,0.6770298468720430,0.6957981146819190,223033002,16282369424997
109.5025283,44.0908553,0.0328,0.0320,-0.0111,173.7552185,23.0305301,104.9512544,21.6586043,839.444,833.893,838.923,831.876,9149301149000026,91493a149-000026,149,91493a,26,10.215,0.019,57.1,3.564,9.219,0.019,58.6,1.887,2.631,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,80.984,00,0000,0000,58190.61450910,0,,0,,17.203,3.812,0.000,41.927,4.475,0.000,16528.0000,289.5600,14784.0000,252.3000,7.50,7.50,10.203,0.010,2,0.260,9.383,0.012,2,0.326,10.870,0.013,0,10.181,0.015,2,10.463,0.010,2,9.709,0.012,2,10.302,0.009,3,9.519,0.012,3,10.225,0.009,3,9.431,0.013,3,10.177,0.009,3,9.380,0.013,3,10.139,0.009,3,9.346,0.013,3,10.107,0.009,3,9.320,0.014,3,10.083,0.009,3,9.301,0.014,3,1102143901351039016,0.098096,-34.3,1,10.196,0.022,9.230,0.019,6.365,0.015,3.857,0.025,585728155,0.004526,103.8,1,0.10,13.319,0.0333,12.236,0.0313,11.195,0.0215,-0.2397824329140920,0.6770297556020820,0.6957981710921520,223033002,16282369424997
109.5025015,44.0908515,0.0273,0.0259,-0.0045,173.7552166,23.0305106,104.9512345,21.6585978,217.909,901.483,221.288,902.092,9149501173000027,91495a173-000027,173,91495a,27,10.233,0.016,67.2,4.800,9.238,0.014,79.8,1.993,3.156,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,73.643,00,0000,0000,58190.67996113,0,,0,,16.960,4.058,0.000,41.995,4.446,0.000,16265.0000,242.0100,14534.0000,182.0800,7.50,7.50,10.183,0.009,2,0.260,9.241,0.009,2,0.326,10.827,0.012,2,10.016,0.012,2,10.443,0.009,2,9.567,0.009,2,10.290,0.009,2,9.391,0.009,2,10.212,0.009,3,9.315,0.009,3,10.162,0.009,3,9.272,0.010,3,10.123,0.009,3,9.244,0.010,3,10.090,0.009,3,9.223,0.012,3,10.064,0.010,3,9.208,0.013,3,1102143901351039016,0.095704,8.4,1,10.196,0.022,9.230,0.019,6.365,0.015,3.857,0.025,585728155,0.074761,80.3,1,0.12,13.319,0.0333,12.236,0.0313,11.195,0.0215,-0.2397821316407010,0.6770299112593000,0.6957981234568450,223033002,16282369424997
109.5025068,44.0908519,0.0251,0.0243,-0.0042,173.7552174,23.0305143,104.9512385,21.6585987,671.931,903.402,672.688,902.117,9149701149000026,91497a149-000026,149,91497a,26,10.230,0.016,66.0,4.190,9.230,0.013,84.5,1.393,2.665,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,64.949,00,0000,0000,58190.74541316,0,,0,,17.903,4.164,0.000,41.692,5.043,0.000,16311.0000,247.0600,14633.0000,173.2600,7.50,7.50,10.214,0.009,0,0.260,9.195,0.009,0,0.326,10.870,0.012,0,9.971,0.011,0,10.474,0.009,0,9.521,0.009,0,10.318,0.009,1,9.342,0.009,3,10.241,0.009,1,9.264,0.010,3,10.195,0.009,3,9.222,0.012,3,10.158,0.009,3,9.194,0.013,3,10.127,0.009,3,9.175,0.014,19,10.103,0.009,3,9.163,0.018,19,1102143901351039016,0.093240,0.2,1,10.196,0.022,9.230,0.019,6.365,0.015,3.857,0.025,585728155,0.061016,79.5,1,0.12,13.319,0.0333,12.236,0.0313,11.195,0.0215,-0.2397821926459300,0.6770298844999700,0.6957981284710880,223033002,16282369424997
109.5025226,44.0908662,0.0280,0.0280,-0.0086,173.7552059,23.0305292,104.9512484,21.6586145,794.478,434.371,792.465,432.474,5350502113000027,53505b113-000027,113,53505b,27,10.129,0.015,71.0,3.397,9.234,0.015,72.7,1.283,2.355,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,82.035,00,0000,0000,56945.65001749,0,,0,,19.221,4.557,0.000,62.452,5.572,0.000,17881.0000,251.7500,14565.0000,200.4400,7.50,7.50,10.115,0.010,0,0.257,9.202,0.011,2,0.322,10.774,0.011,0,9.945,0.014,2,10.372,0.010,0,9.524,0.011,2,10.209,0.010,3,9.354,0.010,3,10.130,0.010,3,9.281,0.010,3,10.081,0.009,3,9.242,0.011,3,10.045,0.010,3,9.217,0.012,3,10.017,0.010,3,9.198,0.013,3,9.996,0.010,3,9.183,0.014,3,1102143901351039016,0.058239,-44.2,1,10.196,0.022,9.230,0.019,6.365,0.015,3.857,0.025,585728155,0.044630,154.6,1,0.05,13.319,0.0333,12.236,0.0313,11.195,0.0215,-0.2397823213693550,0.6770296546817129,0.6957983077302530,223033002,16282369424997
