,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
128,129,K (ESO/SPM)          , 123.4                         ,+/- 8.22   ,milliJy              ,137000000000000.0,0.12300000000000001,+/- 8.22E-03 ,Jy                   ,"Broad-band
","30"" aperture                            ",1995ApJ...453..616S,129
129,130,K (AAO)              , 10.14                         ,+/- 0.03   ,mag                  ,137000000000000.0,0.0571,+/- 1.60E-03 ,Jy                   ,"Broad-band
","7.0"" aperture                           ",1982MNRAS.199..953W,130
130,131,K (AAO)              , 9.88                          ,+/- 0.03   ,mag                  ,137000000000000.0,0.0726,+/- 2.03E-03 ,Jy                   ,"Broad-band
","10.5"" aperture                          ",1982MNRAS.199..953W,131
131,132,K (ESO/SPM)          , 85.0                          ,+/- 5.66   ,milliJy              ,136000000000000.0,0.085,+/- 5.66E-03 ,Jy                   ,"Broad-band
","15"" aperture                            ",1995ApJ...453..616S,132
132,133,K (Johnson)          , 142.7                         ,+/- 2.9    ,milliJy              ,135000000000000.0,0.14300000000000002,+/- 2.90E-03 ,Jy                   ,"Broad-band
","31.6"" aperture                          ",1983ApJS...52..341M,133
133,134,K (Johnson)          , 119.0                         ,+/- 1.7    ,milliJy              ,135000000000000.0,0.11900000000000001,+/- 1.70E-03 ,Jy                   ,"Broad-band
","22.7"" aperture                          ",1983ApJS...52..341M,134
134,135,K (Johnson)          , 94.3                          ,+/- 1.7    ,milliJy              ,135000000000000.0,0.0943,+/- 1.70E-03 ,Jy                   ,"Broad-band
","15.8"" aperture                          ",1983ApJS...52..341M,135
135,136,L (Johnson)          , 100.6                         ,+/- 5.6    ,milliJy              ,84700000000000.0,0.10099999999999999,+/- 5.60E-03 ,Jy                   ,"Broad-band
","15.8"" aperture                          ",1983ApJS...52..341M,136
136,137,3.6 microns (IRAC)   , 8.38                          ,+/- 0.07   ,mag                  ,84400000000000.0,0.125,+/- 8.05E-03 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,137
137,138,L (ESO/SPM)          , 157.0                         ,+/- 10.46  ,milliJy              ,79500000000000.0,0.157,+/- 1.05E-02 ,Jy                   ,"Broad-band
","15"" aperture                            ",1995ApJ...453..616S,138
138,139,L' (AAO)             , 8.72                          ,+/- 0.03   ,mag                  ,78900000000000.0,0.0813,+/- 2.28E-03 ,Jy                   ,"Broad-band
","7.0"" aperture                           ",1982MNRAS.199..953W,139
139,140,4.5 microns (IRAC)   , 7.82                          ,+/- 0.06   ,mag                  ,66700000000000.0,0.134,+/- 7.40E-03 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,140
140,141,5.5 microns (IRS)    , 2.22E-01                      ,+/- 1.42E-02 ,Jy                   ,54500000000000.0,0.222,+/- 1.42E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,141
141,142,5.8 microns (IRAC)   , 7.12                          ,+/- 0.05   ,mag                  ,52300000000000.0,0.163,+/- 7.51E-03 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,142
142,143,6 microns (Spitzer)  , 150.8                         ,           ...,milliJy              ,50000000000000.0,0.151,    ...      ,Jy                   ,"Broad-band
",AGN flux                                ,2010MNRAS.403.1246S,143
143,144,6 microns (ISO)      , 0.1836                        ,           ...,Jy                   ,50000000000000.0,0.184,    ...      ,Jy                   ,"Broad-band
",                                        ,2004A&A...418..465L,144
144,145,PAH 6.2 (Spitzer)    , 4.82E-20                      ,+/- 0.57E-20 ,W/cm^2^              ,48400000000000.0,48200000.0,+/- 5.70E+06 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,145
145,146,6.2 microns (IRS)    , 90E-17                        ,+/- 10E-17 ,W/m^2^               ,48400000000000.0,90000000000.0,+/- 1.00E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,146
146,147,PAH 6.2 microns IRS  , 1.6E-20                       ,+/- 0.2E-20 ,W/cm^2^              ,48400000000000.0,16000000000.0,+/- 2.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010MNRAS.403.1246S,147
147,148,PAH 6.2 microns IRS  , 1.6E-13                       ,           ...,erg/s/cm^2^          ,48400000000000.0,16000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...697..182T,148
148,149,6.7 microns (IRS)    , 184.                          ,           ..., milliJy             ,44700000000000.0,0.184,    ...      ,Jy                   ,"Broad-band
",                                        ,2007A&A...468..979M,149
149,150,LW2 (ISOCAM)         , 194                           ,+/- 17     , milliJy             ,44400000000000.0,0.19399999999999998,+/- 1.70E-02 ,Jy                   ,"Broad-band
",                                        ,2007AJ....134.2006R,150
150,151,7.4 microns (IRS)    ,...                            ,<171E-17    ,W/m^2^               ,40500000000000.0,,<   1.71E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,151
151,152,7.6 microns (IRS)    , 145E-17                       ,+/- 20E-17 ,W/m^2^               ,39400000000000.0,145000000000.0,+/- 2.00E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,152
152,153,7.8 microns (IRS)    , 170E-17                       ,+/- 20E-17 ,W/m^2^               ,38400000000000.0,170000000000.0,+/- 2.00E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,153
153,154,8.0 microns (IRAC)   , 5.86                          ,+/- 0.03   ,mag                  ,38100000000000.0,0.29,+/- 8.03E-03 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,154
154,155,8.3 microns (IRS)    , 76E-17                        ,+/- 15E-17 ,W/m^2^               ,36100000000000.0,76000000000.0,+/- 1.50E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,155
155,156,8.6 microns (IRS)    , 72E-17                        ,+/- 12E-17 ,W/m^2^               ,34900000000000.0,72000000000.0,+/- 1.20E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,156
156,157,PAH1 (VLT)           , 145.9                         ,+/- 5.3    ,milliJy              ,34900000000000.0,0.146,+/- 5.30E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,157
157,158,ArIII (VLT)          , 181.8                         ,+/- 13.8   ,milliJy              ,33300000000000.0,0.182,+/- 1.38E-02 ,Jy                   ,"Broad-band
",                                        ,2010A&A...515A..23H,158
158,159,ARIII (VLT)          , 191.5                         ,+/- 2.4    ,milliJy              ,33300000000000.0,0.192,+/- 2.40E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,159
159,160,LW7 (ISOCAM)         , 240                           ,+/- 14     , milliJy             ,31200000000000.0,0.24,+/- 1.40E-02 ,Jy                   ,"Broad-band
",                                        ,2007AJ....134.2006R,160
160,161,10 microns (IRS)     , 4.25E-01                      ,+/- 1.50E-02 ,Jy                   ,30000000000000.0,0.425,+/- 1.50E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,161
161,162,SIV (VLT)            , 344.4                         ,+/- 5.2    ,milliJy              ,28600000000000.0,0.344,+/- 5.20E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,162
162,163,SIV (VLT/VISIR)      , 331                           ,+/- 29     ,milliJy              ,28600000000000.0,0.331,+/- 2.90E-02 ,Jy                   ,"Broad-band
",                                        ,2006A&A...457L..17H,163
163,164,[S IV] 10.51 (IRS)   , 5.50E-14                      ,+/- 0.40E-14 ,erg/s/cm^2^          ,28500000000000.0,5500000000.0,+/- 4.00E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,164
164,165,N                    , 176.00                        ,+/- 18.00  ,milliJy              ,28300000000000.0,0.17600000000000002,+/- 1.80E-02 ,Jy                   ,"Broad-band
","5.3"" aperture                           ",1995ApJ...446..561M,165
165,166,10.8 microns MIRLIN  , 257                           ,+/- 19     ,milliJy              ,27800000000000.0,0.257,+/- 1.90E-02 ,Jy                   ,"Broad-band
","1.5"" diam aperture                      ",2004ApJ...605..156G,166
166,167,11.2 microns (IRS)   , 30E-17                        ,+/- 4E-17  ,W/m^2^               ,26800000000000.0,30000000000.0,+/- 4.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,167
167,168,PAH 11.2 (Spitzer)   , 6.10E-20                      ,+/- 0.85E-20 ,W/cm^2^              ,26800000000000.0,61000000.0,+/- 8.50E+06 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,168
168,169,11.3 microns (IRS)   , 94E-17                        ,+/- 9E-17  ,W/m^2^               ,26500000000000.0,94000000000.0,+/- 9.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,169
169,170,PAH2ref2 (VLT)       , 278.8                         ,+/- 20.4   ,milliJy              ,25200000000000.0,0.27899999999999997,+/- 2.04E-02 ,Jy                   ,"Broad-band
",                                        ,2010A&A...515A..23H,170
170,171,PAH2_2 (VLT)         , 340.1                         ,+/- 12.9   ,milliJy              ,25200000000000.0,0.34,+/- 1.29E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,171
171,172,PAH2_2 (VLT)         , 243.0                         ,+/- 9.7    ,milliJy              ,25200000000000.0,0.243,+/- 9.70E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,172
172,173,PAH2_2 (VLT)         , 252.5                         ,+/- 3.0    ,milliJy              ,25200000000000.0,0.253,+/- 3.00E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,173
173,174,PAH2_2 (VLT)         , 238.5                         ,+/- 16.3   ,milliJy              ,25200000000000.0,0.239,+/- 1.63E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,174
174,175,PAH2_2 (VLT)         , 287.2                         ,+/- 7.4    ,milliJy              ,25200000000000.0,0.287,+/- 7.40E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,175
175,176,PAH2_2 (VLT/VISIR)   , 335                           ,+/- 26     ,milliJy              ,25200000000000.0,0.335,+/- 2.60E-02 ,Jy                   ,"Broad-band
",                                        ,2006A&A...457L..17H,176
176,177,12.0 microns (IRS)   , 27E-17                        ,+/- 9E-17  ,W/m^2^               ,25000000000000.0,27000000000.0,+/- 9.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,177
177,178,12 microns (IRAS)    , 3.441E-01                     ,+/- 16  %  ,Jy                   ,25000000000000.0,0.344,+/- 5.51E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,178
178,179,Ne II_1 (VLT/VISIR)  , 382                           ,+/- 73     ,milliJy              ,24400000000000.0,0.382,+/- 7.30E-02 ,Jy                   ,"Broad-band
",                                        ,2006A&A...457L..17H,179
179,180,NEII_1 (VLT)         , 373.8                         ,+/- 9.2    ,milliJy              ,24400000000000.0,0.374,+/- 9.20E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,180
180,181,12.6 microns (IRS)   , 58E-17                        ,+/- 11E-17 ,W/m^2^               ,23800000000000.0,58000000000.0,+/- 1.10E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,181
181,182,[Ne II] 12.81        , 7.34E-21                      ,           ...,W/cm^2^              ,23400000000000.0,7340000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,182
182,183,[Ne II] 12.8 (IRS)   , 6.8E-14                       ,           ...,erg/s/cm^2^          ,23400000000000.0,6800000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...697..182T,183
183,184,[Ne II] 12.8 Spitzer , 6.8E-14                       ,           ...,erg/cm^2^/s          ,23400000000000.0,6800000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,184
184,185,[Ne II] 12.81 (IRS)  , 8.31E-21                      ,+/- 0.30E-21 ,W/cm^2^              ,23400000000000.0,8310000000.0,+/- 3.00E+08 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,185
185,186,NEII (VLT)           , 275.6                         ,+/- 25.3   ,milliJy              ,23400000000000.0,0.276,+/- 2.53E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,186
186,187,NEII (VLT)           , 276.4                         ,+/- 59.1   ,milliJy              ,23400000000000.0,0.276,+/- 5.91E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,187
187,188,NEII (VLT)           , 254.7                         ,+/- 29.7   ,milliJy              ,23400000000000.0,0.255,+/- 2.97E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,188
188,189,[Ne II] 12.81 (IRS)  , 7.34E-14                      ,+/- 0.45E-14 ,erg/s/cm^2^          ,23400000000000.0,7340000000.0,+/- 4.50E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,189
189,190,[Ne V] 14.3 Spitzer  , 3.5E-14                       ,           ...,erg/cm^2^/s          ,20900000000000.0,3500000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,190
190,191,[Ne V] 14.32         , 3.09E-21                      ,           ...,W/cm^2^              ,20900000000000.0,3090000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,191
191,192,[Ne V] 14.32 (IRS)   , 3.09E-14                      ,+/- 0.33E-14 ,erg/s/cm^2^          ,20900000000000.0,3090000000.0,+/- 3.30E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,192
192,193,[Ne V] 14.32 (IRS)   , 5.56E-21                      ,+/- 1.27E-21 ,W/cm^2^              ,20900000000000.0,5560000000.0,+/- 1.27E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,193
193,194,[Ne V] 14.32 Spitzer , 3.48E-21                      ,+/- 0.35E-21 , W/cm^2^             ,20900000000000.0,3480000000.0,+/- 3.50E+08 ,Jy-Hz                ,"Line
",                                        ,2008ApJ...674L...9D,194
194,195,14.7 microns (IRS)   , 5.43E-01                      ,+/- 1.30E-02 ,Jy                   ,20400000000000.0,0.5429999999999999,+/- 1.30E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,195
195,196,[NeIII] 15.6 Spitzer , 7.4E-14                       ,           ...,erg/cm^2^/s          ,19300000000000.0,7400000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,196
196,197,[Ne III] 15.56 (IRS) , 8.13E-14                      ,+/- 0.38E-14 ,erg/s/cm^2^          ,19300000000000.0,8130000000.0,+/- 3.80E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,197
197,198,[Ne III] 15.56       , 8.13E-21                      ,           ...,W/cm^2^              ,19300000000000.0,8130000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,198
198,199,[Ne III] 15.56 (IRS) , 7.89E-21                      ,+/- 0.59E-21 ,W/cm^2^              ,19300000000000.0,7890000000.0,+/- 5.90E+08 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,199
199,200,17.0 microns (IRS)   ,...                            ,<47E-17     ,W/m^2^               ,17600000000000.0,,<   4.70E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,200
200,201,Q1 (VLT)             , 429.3                         ,+/- 10.7   ,milliJy              ,17000000000000.0,0.429,+/- 1.07E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,201
201,202,[S III] 18.71 (IRS)  , 3.94E-14                      ,+/- 0.44E-14 ,erg/s/cm^2^          ,16000000000000.0,3940000000.0,+/- 4.40E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,202
202,203,20 microns (IRS)     , 6.64E-01                      ,+/- 1.47E-02 ,Jy                   ,15000000000000.0,0.664,+/- 1.47E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,203
203,204,24 microns (MIPS)    , 6.3265E+05                    ,+/- 2.8757E+02 ,microJy              ,12700000000000.0,0.633,+/- 2.88E-04 ,Jy                   ,"Broad-band
",PSF fit                                 ,2013SSTSLC4.2....0C,204
204,205,24 microns (MIPS)    , 6.3295E+05                    ,+/- 2.5832E+02 ,microJy              ,12700000000000.0,0.633,+/- 2.58E-04 ,Jy                   ,"Broad-band
","14.7"" aperture                          ",2013SSTSLC4.2....0C,205
205,206,[Ne V] 24.32 (IRS)   ,...                            ,<4.32E-14   ,erg/s/cm^2^          ,12300000000000.0,,<   4.32E+09 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,206
206,207,[Ne V] 24.3 Spitzer  , 5.4E-14                       ,           ...,erg/cm^2^/s          ,12300000000000.0,5400000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,207
207,208,[Ne V] 24.32 (IRS)   , 8.02E-21                      ,+/- 1.96E-21 ,W/cm^2^              ,12300000000000.0,5560000000.0,+/- 1.96E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,208
208,209,25 microns (IRAS)    , 8.089E-01                     ,+/- 14  %  ,Jy                   ,12000000000000.0,0.809,+/- 4.82E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 2                   ,1990IRASF.C...0000M,209
209,210,[O IV] 25.89 Spitzer , 1.32e-13                      ,+/- 0.27e-13 ,erg/cm^2^/s          ,11600000000000.0,13200000000.0,+/- 2.70E+09 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...698..623D,210
210,211,[O IV] 25.89 (IRS)   , 33.3E-14                      ,+/- 0.77E-14 ,erg/s/cm^2^          ,11600000000000.0,33300000000.0,+/- 7.70E+08 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,211
211,212,[O IV] 25.89 Spitzer , 13.79E-21                     ,+/- 0.86E-21 , W/cm^2^             ,11600000000000.0,13800000000.0,+/- 8.60E+08 ,Jy-Hz                ,"Line
",                                        ,2008ApJ...674L...9D,212
212,213,[O IV] 25.9 Spitzer  , 13.E-14                       ,           ...,erg/cm^2^/s          ,11600000000000.0,13000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,213
213,214,[O IV] 25.89 (IRS)   , 13.39E-21                     ,+/- 2.00E-21 ,W/cm^2^              ,11600000000000.0,13400000000.0,+/- 2.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,214
214,215,[O IV] 25.89         , 33.3E-21                      ,           ...,W/cm^2^              ,11600000000000.0,33300000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,215
215,216,30 microns (IRS)     , 8.13E-01                      ,+/- 1.18E-02 ,Jy                   ,9990000000000.0,0.813,+/- 1.18E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,216
216,217,[S III] 33.48        , 19.1E-21                      ,           ...,W/cm^2^              ,8950000000000.0,19100000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,217
217,218,[S III] 33.48 (IRS)  , 19.1E-14                      ,+/- 0.36E-14 ,erg/s/cm^2^          ,8950000000000.0,19100000000.0,+/- 3.60E+08 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,218
218,219,[Si II] 34.28        , 32.2E-21                      ,           ...,W/cm^2^              ,8750000000000.0,32200000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,219
219,220,[Si II] 34.82 (IRS)  , 32.2E-14                      ,+/- 1.37E-14 ,erg/s/cm^2^          ,8610000000000.0,32200000000.0,+/- 1.37E+09 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,220
220,221,60 microns (IRAS)    , 3.052E+00                     ,+/- 7   %  ,Jy                   ,5000000000000.0,3.05,+/- 2.14E-01 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,221
221,222,100 microns (IRAS)   , 5.947E+00                     ,+/- 7   %  ,Jy                   ,3000000000000.0,5.95,+/- 4.16E-01 ,Jy                   ,"Broad-band
",IRAS quality flag = 2                   ,1990IRASF.C...0000M,222
222,223,150 microns (ISO)    , 8.10                          ,+/- 0.10   ,Jy                   ,1860000000000.0,8.1,+/- 1.00E-01 ,Jy                   ,"Broad-band
",                                        ,2002ApJ...572..105S,223
223,224,200 microns (ISO)    , 4.70                          ,+/- 0.10   ,Jy                   ,1470000000000.0,4.7,+/- 1.00E-01 ,Jy                   ,"Broad-band
",                                        ,2002ApJ...572..105S,224
224,225,5 GHz (VLA)          , 0.8                           ,           ...,milliJy              ,5000000000.0,0.0008,    ...      ,Jy                   ,"Broad-band
","Extranuclear KSR emission; 26"" extent   ",2006AJ....132..546G,225
225,226,5 GHz (VLA)          , 3.8                           ,           ...,milliJy              ,5000000000.0,0.0038,    ...      ,Jy                   ,"Broad-band
",Point source flux                       ,2006AJ....132..546G,226
226,227,S(6)                 , 1.6                           ,+/- 0.4    ,milliJy              ,4880000000.0,0.0016,+/- 4.00E-04 ,Jy                   ,"Broad-band
",                                        ,1984ApJ...285..439U,227
227,228,4.755 GHz (GBT)      ,...                            ,<7          ,milliJy              ,4760000000.0,,<   7.00E-03 ,Jy                   ,"Broad-band
",                                        ,1995ApJS...98..369B,228
228,229,S(20)                , 2.1                           ,+/- 0.4    ,milliJy              ,1460000000.0,0.0021,+/- 4.00E-04 ,Jy                   ,"Broad-band
",                                        ,1984ApJ...285..439U,229
229,230,HI (21 cm line)      , 15.12                         ,+/- 0.10   ,m_21 mag             ,1420000000.0,39100.0,+/- 3.77E+03 ,Jy-Hz                ,"Line
",m_21 equiv. to S(HI) = 3.908E-22 W m^-2 ,1991RC3.9.C...0000d,230
230,231,HI line (Effelsberg) , 7.55                          ,+/- 0.36   ,Jy km/s              ,1420000000.0,35500.0,+/- 1.69E+03 ,Jy-Hz                ,"Line
",                                        ,2009A&A...507..757K,231
231,232,HI (21 cm line)      , 11.10                         ,+/- 1.00   ,Jy km s^-1^          ,1420000000.0,52000.0,+/- 4.68E+03 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,232
232,233,HI (21 cm line)      , 7.46                          ,+/- 0.98   ,Jy km s^-1^          ,1420000000.0,34900.0,+/- 4.59E+03 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,233
233,234,1.4GHz               , 4.8                           ,+/- 0.6    ,milliJy              ,1400000000.0,0.0048,+/- 6.00E-04 ,Jy                   ,"Broad-band
",                                        ,1998AJ....115.1693C,234
