,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
257,258,5.8 microns (IRAC)   , 7.4255E+04                    ,+/- 3.6310E+01 ,microJy              ,52300000000000.0,0.0743,+/- 3.63E-05 ,Jy                   ,"Broad-band
","5.8"" aperture                           ",2013SSTSLC4.2....0C,258
258,259,5.8 microns (IRAC)   , 6.9762E+04                    ,+/- 4.2576E+01 ,microJy              ,52300000000000.0,0.0698,+/- 4.26E-05 ,Jy                   ,"Broad-band
","3.8"" aperture                           ",2013SSTSLC4.2....0C,259
259,260,5.8 microns (IRAC)   , 7.96                          ,+/- 0.03   ,mag                  ,52300000000000.0,0.0753,+/- 2.08E-03 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,260
260,261,6 microns (ISO)      , 0.1302                        ,           ...,Jy                   ,50000000000000.0,0.13,    ...      ,Jy                   ,"Broad-band
",                                        ,2004A&A...418..465L,261
261,262,PAH 6.2 (Spitzer)    , 1.08E-20                      ,+/- 0.32E-20 ,W/cm^2^              ,48400000000000.0,10800000.0,+/- 3.20E+06 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,262
262,263,PAH 6.2 microns IRS  , 7.9E-14                       ,           ...,erg/s/cm^2^          ,48400000000000.0,7900000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...697..182T,263
263,264,6.2 microns (IRS)    , 59E-17                        ,+/- 8E-17  ,W/m^2^               ,48400000000000.0,59000000000.0,+/- 8.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,264
264,265,PAH 6.2 (Spitzer)    , 1.30E-20                      ,           ...,W/cm^2^              ,48400000000000.0,13000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJ...730...19S,265
265,266,6.7 microns (IRS)    , 69.                           ,           ..., milliJy             ,44700000000000.0,0.069,    ...      ,Jy                   ,"Broad-band
",                                        ,2007A&A...468..979M,266
266,267,LW2 (ISOCAM)         , 150                           ,+/- 8      , milliJy             ,44400000000000.0,0.15,+/- 8.00E-03 ,Jy                   ,"Broad-band
",                                        ,2007AJ....134.2006R,267
267,268,7.4 microns (IRS)    , 149E-17                       ,+/- 39E-17 ,W/m^2^               ,40500000000000.0,149000000000.0,+/- 3.90E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,268
268,269,7.6 microns (IRS)    ,...                            ,<41E-17     ,W/m^2^               ,39400000000000.0,,<   4.10E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,269
269,270,7.7 microns Spitzer  , 135.0                         ,           ...,milliJy              ,38900000000000.0,0.135,    ...      ,Jy                   ,"Broad-band
",                                        ,2011ApJ...730...19S,270
270,271,7.8 microns (IRS)    , 65E-17                        ,+/- 15E-17 ,W/m^2^               ,38400000000000.0,65000000000.0,+/- 1.50E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,271
271,272,8.0 microns (IRAC)   , 6.48                          ,+/- 0.02   ,mag                  ,38100000000000.0,0.16399999999999998,+/- 3.02E-03 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,272
272,273,8.0 microns (IRAC)   , 6.798                         ,           ..., mag                 ,38100000000000.0,1.22,    ...      ,Jy                   ,"Broad-band
",                                        ,2004ApJS..154..235P,273
273,274,8.0 microns (IRAC)   , 1.0731E+05                    ,+/- 3.3917E+01 ,microJy              ,38100000000000.0,0.107,+/- 3.39E-05 ,Jy                   ,"Broad-band
","3.8"" aperture                           ",2013SSTSLC4.2....0C,274
274,275,8.0 microns (IRAC)   , 1.1989E+05                    ,+/- 2.9468E+01 ,microJy              ,38100000000000.0,0.12,+/- 2.95E-05 ,Jy                   ,"Broad-band
","5.8"" aperture                           ",2013SSTSLC4.2....0C,275
275,276,8.3 microns (IRS)    ,...                            ,<40E-17     ,W/m^2^               ,36100000000000.0,,<   4.00E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,276
276,277,8.6 microns (IRS)    , 48E-17                        ,+/- 12E-17 ,W/m^2^               ,34900000000000.0,48000000000.0,+/- 1.20E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,277
277,278,ARIII (VLT)          , 132.8                         ,+/- 16.7   ,milliJy              ,33300000000000.0,0.133,+/- 1.67E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,278
278,279,LW7 (ISOCAM)         , 225                           ,+/- 11     , milliJy             ,31200000000000.0,0.225,+/- 1.10E-02 ,Jy                   ,"Broad-band
",                                        ,2007AJ....134.2006R,279
279,280,N                    , 0.2                           ,+/- 0.1    ,Jy                   ,29400000000000.0,0.2,+/- 1.00E-01 ,Jy                   ,"Broad-band
",                                        ,1970ApJ...161L.203K,280
280,281,10.2 microns         , 2.3                           ,+/- 0.7    ,Jy                   ,29400000000000.0,2.3,+/- 7.00E-01 ,Jy                   ,"Broad-band
",Low quality data                        ,1970ApJ...159L.165K,281
281,282,10.5 microns         , 0.18                          ,+/- 0.06   ,Jy                   ,28600000000000.0,0.18,+/- 6.00E-02 ,Jy                   ,"Broad-band
","6"" aperture                             ",1972ApJ...176L..95R,282
282,283,[S IV] 10.51 (IRS)   , 6.37E-14                      ,+/- 0.71E-14 ,erg/s/cm^2^          ,28500000000000.0,6370000000.0,+/- 7.10E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,283
283,284,[S IV] 10.51 (IRS)   , 42.90E-18                     ,+/- 2.55E-18 ,W/m^2^               ,28500000000000.0,4290000000.0,+/- 2.55E+08 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,284
284,285,[S IV] (Spitzer)     , 0.02E-19                      ,+/- 0.02E-19 , W/cm^2^             ,28500000000000.0,2000000000.0,+/- 2.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,285
285,286,[S IV] 10.5 (IRS)    , 4.42E-21                      ,           ..., W/cm^2^             ,28500000000000.0,4420000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...690.1105K,286
286,287,10.6 microns         , 0.210                         ,+/- 0.020  ,Jy                   ,28300000000000.0,0.21,+/- 2.00E-02 ,Jy                   ,"Broad-band
","5.7"" aperture                           ",1978ApJ...226..550R,287
287,288,10.8 microns MIRLIN  , 292                           ,+/- 24     ,milliJy              ,27800000000000.0,0.292,+/- 2.40E-02 ,Jy                   ,"Broad-band
","1.5"" diam aperture                      ",2004ApJ...605..156G,288
288,289,PAH 11.2 (Spitzer)   , 2.71E-20                      ,+/- 0.38E-20 ,W/cm^2^              ,26800000000000.0,27100000.0,+/- 3.80E+06 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,289
289,290,11.2 microns (IRS)   , 15E-17                        ,+/- 3E-17  ,W/m^2^               ,26800000000000.0,15000000000.0,+/- 3.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,290
290,291,PAH 11.3 (Spitzer)   , 2.26E-20                      ,           ...,W/cm^2^              ,26500000000000.0,22600000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJ...730...19S,291
291,292,11.3 microns (IRS)   , 92E-17                        ,+/- 6E-17  ,W/m^2^               ,26500000000000.0,92000000000.0,+/- 6.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,292
292,293,PAH2_2 (VLT)         , 169.7                         ,+/- 49.1   ,milliJy              ,25200000000000.0,0.17,+/- 4.91E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,293
293,294,12.0 microns (IRS)   ,...                            ,<26E-17     ,W/m^2^               ,25000000000000.0,,<   2.60E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,294
294,295,12 microns (IRAS)    , 4.006E-01                     ,+/- 10  %  ,Jy                   ,25000000000000.0,0.401,+/- 4.01E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,295
295,296,12.6 microns (IRS)   , 68E-17                        ,+/- 6E-17  ,W/m^2^               ,23800000000000.0,68000000000.0,+/- 6.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,296
296,297,[Ne II] 12.81 (IRS)  , 8.93E-21                      ,+/- 0.70E-21 ,W/cm^2^              ,23400000000000.0,8930000000.0,+/- 7.00E+08 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,297
297,298,[Ne II] 12.81 (IRS)  , 8.47E-14                      ,+/- 0.62E-14 ,erg/s/cm^2^          ,23400000000000.0,8470000000.0,+/- 6.20E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,298
298,299,[Ne II] 12.81        , 8.47E-21                      ,           ...,W/cm^2^              ,23400000000000.0,8470000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,299
299,300,[Ne II] 12.81 (IRS)  , 83.08E-18                     ,+/- 3.32E-18 ,W/m^2^               ,23400000000000.0,8310000000.0,+/- 3.32E+08 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,300
300,301,[Ne II] (Spitzer)    , 0.04E-19                      ,+/- 0.02E-19 , W/cm^2^             ,23400000000000.0,4000000000.0,+/- 2.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,301
301,302,[Ne II] 12.8 (IRS)   , 9.13E-21                      ,           ..., W/cm^2^             ,23400000000000.0,9130000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...690.1105K,302
302,303,[Ne II] 12.8 (IRS)   , 1.2E-13                       ,           ...,erg/s/cm^2^          ,23400000000000.0,12000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...697..182T,303
303,304,[Ne V] 14.32 (IRS)   , 1.95E-21                      ,+/- 0.10E-21 ,W/cm^2^              ,20900000000000.0,1950000000.0,+/- 1.00E+08 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,304
304,305,[Ne V] 14.32         , 5.4E-21                       ,           ...,W/cm^2^              ,20900000000000.0,5400000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,305
305,306,[Ne V] 14.32 (IRS)   , 31.50E-18                     ,+/- 2.16E-18 ,W/m^2^               ,20900000000000.0,3150000000.0,+/- 2.16E+08 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,306
306,307,[Ne V] 14.32 Spitzer , 3.23E-21                      ,+/- 0.21E-21 , W/cm^2^             ,20900000000000.0,3230000000.0,+/- 2.10E+08 ,Jy-Hz                ,"Line
",                                        ,2008ApJ...674L...9D,307
307,308,[Ne V] 14.3 microns  , 0.49E-20                      ,           ...,W cm^-2^             ,20900000000000.0,4900000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2007ApJ...655L..73G,308
308,309,[Ne V] 14.32 Spitzer , 0.05E-19                      ,+/- 0.02E-19 , W/cm^2^             ,20900000000000.0,5000000000.0,+/- 2.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,309
309,310,[Ne V] 14.3 (IRS)    , 4.13E-21                      ,           ..., W/cm^2^             ,20900000000000.0,4130000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...690.1105K,310
310,311,[Ne V] 14.32 (IRS)   , 5.4E-14                       ,+/- 0.39E-14 ,erg/s/cm^2^          ,20900000000000.0,5400000000.0,+/- 3.90E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,311
311,312,15 microns (Spitzer) , 4.17E-19                      ,+/- 0.09E-19 , W/cm^2^/microns     ,20000000000000.0,0.313,+/- 6.75E-03 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,312
312,313,[Ne III] 15.5 (IRS)  , 9.89E-21                      ,           ..., W/cm^2^             ,19300000000000.0,9890000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...690.1105K,313
313,314,[Ne III] 15.56       , 7.27E-21                      ,           ...,W/cm^2^              ,19300000000000.0,7270000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,314
314,315,[Ne III] 15.56 (IRS) , 81.76E-18                     ,+/- 2.77E-18 ,W/m^2^               ,19300000000000.0,8180000000.0,+/- 2.77E+08 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,315
315,316,[Ne III] 15.56 (IRS) , 8.99E-21                      ,+/- 0.97E-21 ,W/cm^2^              ,19300000000000.0,8990000000.0,+/- 9.70E+08 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,316
316,317,[Ne III] (Spitzer)   , 0.14E-19                      ,+/- 0.01E-19 , W/cm^2^             ,19300000000000.0,14000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,317
317,318,[Ne III] 15.56 (IRS) , 7.27E-14                      ,+/- 0.78E-14 ,erg/s/cm^2^          ,19300000000000.0,7270000000.0,+/- 7.80E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,318
318,319,[NeIII] 15.6 microns , 0.86E-20                      ,           ...,W cm^-2^             ,19200000000000.0,8600000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2007ApJ...655L..73G,319
319,320,17.0 microns (IRS)   ,...                            ,<31E-17     ,W/m^2^               ,17600000000000.0,,<   3.10E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,320
320,321,[S III] 18.71 (IRS)  , 5.93E-14                      ,+/- 0.95E-14 ,erg/s/cm^2^          ,16000000000000.0,5930000000.0,+/- 9.50E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,321
321,322,[S III] 18.7 Spitzer , 0.04E-19                      ,+/- 0.01E-19 , W/cm^2^             ,16000000000000.0,4000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,322
322,323,20 microns (Spitzer) , 3.68E-19                      ,+/- 0.07E-19 , W/cm^2^/microns     ,15000000000000.0,0.491,+/- 9.34E-03 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,323
323,324,22 microns           , 4                             ,+/- 2      ,Jy                   ,13600000000000.0,4.0,+/- 2.00E+00 ,Jy                   ,"Broad-band
",                                        ,1970ApJ...159L.165K,324
324,325,24 microns (MIPS)    , 5.5349E+05                    ,+/- 2.5159E+02 ,microJy              ,12700000000000.0,0.5529999999999999,+/- 2.52E-04 ,Jy                   ,"Broad-band
",PSF fit                                 ,2013SSTSLC4.2....0C,325
325,326,24 microns (MIPS)    , 5.5049E+05                    ,+/- 9.1886E+01 ,microJy              ,12700000000000.0,0.55,+/- 9.19E-05 ,Jy                   ,"Broad-band
","14.7"" aperture                          ",2013SSTSLC4.2....0C,326
326,327,[Ne V] 24.32 Spitzer , 0.04E-19                      ,+/- 0.01E-19 , W/cm^2^             ,12300000000000.0,4000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,327
327,328,[Ne V] 24.32 (IRS)   , 1.73E-21                      ,+/- 0.75E-21 ,W/cm^2^              ,12300000000000.0,1950000000.0,+/- 7.50E+08 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,328
328,329,[Ne V] 24.32 (IRS)   , 3.89E-14                      ,+/- 0.5E-14 ,erg/s/cm^2^          ,12300000000000.0,3890000000.0,+/- 5.00E+08 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,329
329,330,25 microns (Spitzer) , 0.587                         ,           ...,Jy                   ,12000000000000.0,0.5870000000000001,    ...      ,Jy                   ,"Broad-band
",                                        ,2011ApJ...730...19S,330
330,331,25 microns (IRAS)    , 7.690E-01                     ,+/- 8   %  ,Jy                   ,12000000000000.0,0.769,+/- 3.21E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,331
331,332,[O IV] 25.89 (IRS)   , 12.75E-21                     ,+/- 0.80E-21 ,W/cm^2^              ,11600000000000.0,12800000000.0,+/- 8.00E+08 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,332
332,333,[O IV] 25.89 (IRS)   , 17.5E-14                      ,+/- 0.63E-14 ,erg/s/cm^2^          ,11600000000000.0,17500000000.0,+/- 6.30E+08 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,333
333,334,[O IV] 25.89 Spitzer , 12.80E-21                     ,+/- 0.66E-21 , W/cm^2^             ,11600000000000.0,12800000000.0,+/- 6.60E+08 ,Jy-Hz                ,"Line
",                                        ,2008ApJ...674L...9D,334
334,335,[O IV] 25.89 (IRS)   , 124.7E-18                     ,+/- 8.6E-18 ,W/m^2^               ,11600000000000.0,12500000000.0,+/- 8.60E+08 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,335
335,336,[O IV] (Spitzer)     , 0.15E-19                      ,+/- 0.01E-19 , W/cm^2^             ,11600000000000.0,15000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,336
336,337,[O IV] 25.89         , 17.5E-21                      ,           ...,W/cm^2^              ,11600000000000.0,17500000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,337
337,338,30 microns (Spitzer) , 1.95E-19                      ,+/- 0.06E-19 , W/cm^2^/microns     ,9990000000000.0,0.585,+/- 1.80E-02 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,338
338,339,[S III] 33.48 (IRS)  ,...                            ,<4.14E-14   ,erg/s/cm^2^          ,8950000000000.0,,<   4.14E+09 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,339
339,340,[S III] 33.48        ,...                            ,<4.14E-21   ,W/cm^2^              ,8950000000000.0,,<   4.14E+09 ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,340
340,341,[S III] 33.5 Spitzer , 0.04E-19                      ,+/- 0.01E-19 , W/cm^2^             ,8950000000000.0,4000000000.0,+/- 1.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,341
341,342,[Si II] 34.28        , 12.46E-21                     ,           ...,W/cm^2^              ,8750000000000.0,12500000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,342
342,343,[Si II] 34.82 (IRS)  , 12.46E-14                     ,+/- 1.38E-14 ,erg/s/cm^2^          ,8610000000000.0,12500000000.0,+/- 1.38E+09 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,343
343,344,60 microns (IRAS)    , 1.073E+00                     ,+/- 8   %  ,Jy                   ,5000000000000.0,1.07,+/- 8.58E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,344
344,345,100 microns (IRAS)   , 1.614E+00                     ,+/- 10  %  ,Jy                   ,3000000000000.0,1.61,+/- 1.61E-01 ,Jy                   ,"Broad-band
",IRAS quality flag = 2                   ,1990IRASF.C...0000M,345
345,346,CO(2-1) (CSO)        , 162.68                        ,+/- 39     ,Jy km/s              ,231000000000.0,125000000.0,+/- 2.99E+07 ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...23M,346
346,347,20.0 GHz (OVRO)      , 3.8                           ,+/- 0.7    ,milliJy              ,20000000000.0,0.0038,+/- 7.00E-04 ,Jy                   ,"Broad-band
",                                        ,1987ApJ...313..651E,347
347,348,5 GHz (VLA)          , 11.2                          ,           ...,milliJy              ,5000000000.0,0.0112,    ...      ,Jy                   ,"Broad-band
",Point source flux                       ,2006AJ....132..546G,348
348,349,5 GHz (VLA)          , 3.2                           ,           ...,milliJy              ,5000000000.0,0.0032,    ...      ,Jy                   ,"Broad-band
","Extranuclear KSR emission; 12"" extent   ",2006AJ....132..546G,349
349,350,4.89 GHz (VLA)       , 13.8                          ,+/- 0.9    ,milliJy              ,4890000000.0,0.0138,+/- 9.00E-04 ,Jy                   ,"Broad-band
",Low-resolution data                     ,1987ApJ...313..651E,350
350,351,4.89 GHz (VLA)       , 10.50                         ,+/- 0.55   ,milliJy              ,4890000000.0,0.0105,+/- 5.50E-04 ,Jy                   ,"Broad-band
",High-resolution data                    ,1987ApJ...313..651E,351
351,352,2380 MHz             ,...                            ,<27.        ,milliJy              ,2380000000.0,,<   2.70E-02 ,Jy                   ,"Broad-band
",Confused                                ,1978ApJS...36...53D,352
352,353,1.46 GHz (VLA)       , 40.7                          ,+/- 2.2    ,milliJy              ,1460000000.0,0.0407,+/- 2.20E-03 ,Jy                   ,"Broad-band
",                                        ,1987ApJ...313..651E,353
353,354,HI (21 cm line)      , 17.25                         ,+/- 0.20   ,m_21 mag             ,1420000000.0,5500.0,+/- 1.11E+03 ,Jy-Hz                ,"Line
",m_21 equiv. to S(HI) = 5.495E-23 W m^-2 ,1991RC3.9.C...0000d,354
354,355,HI 21 cm line        , 1.18                          ,           ...,Jy km s^-1^          ,1420000000.0,5490.0,    ...      ,Jy-Hz                ,"Line
",Corrected line flux                     ,2005ApJS..160..149S,355
355,356,HI 21 cm line        , 1.20                          ,+/- 0.14   ,Jy km s^-1^          ,1420000000.0,5590.0,+/- 6.52E+02 ,Jy-Hz                ,"Line
",Self-absorption corrected line flux     ,2005ApJS..160..149S,356
356,357,HI (21cm line) (VLA) , 793                           ,+/- 224    , milliJy km/s        ,1420000000.0,3680.0,+/- 1.04E+03 ,Jy-Hz                ,"Line
",                                        ,2008ApJ...679.1047K,357
357,358,HI line (Arecibo)    , 1.384                         ,           ..., Jy km/s             ,1420000000.0,6420.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2008ApJS..177..103H,358
358,359,HI 21 cm line        , 0.94                          ,           ...,Jy km s^-1^          ,1420000000.0,4380.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2005ApJS..160..149S,359
359,360,HI (21 cm line)      , 0.50                          ,+/- 0.15   ,Jy km s^-1^          ,1420000000.0,2320.0,+/- 6.96E+02 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,360
360,361,HI (21 cm line)      , 1.30                          ,           ...,Jy km s^-1^          ,1420000000.0,6030.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,361
361,362,HI (21 cm line)      , 0.80                          ,+/- 0.30   ,Jy km s^-1^          ,1420000000.0,3710.0,+/- 1.39E+03 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,362
362,363,1.4GHz               , 29.1                          ,+/- 1.3    ,milliJy              ,1400000000.0,0.0291,+/- 1.30E-03 ,Jy                   ,"Broad-band
",High peak                               ,1998AJ....115.1693C,363
363,364,1.4 GHz (VLA)        , 28.2                          ,           ...,milliJy              ,1400000000.0,0.0282,    ...      ,Jy                   ,"Broad-band
",                                        ,2002AJ....124..675C,364
364,365,365 MHz (Texas)      , 0.358                         ,+/- 0.065  ,Jy                   ,365000000.0,0.358,+/- 6.50E-02 ,Jy                   ,"Broad-band
",Model:D;MFlag:+;EFlag:+;LFlag:W.        ,1996AJ....111.1945D,365
