,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
131,132,K (RGO)              , 8.34                          ,+/- 0.08   ,mag                  ,137000000000000.0,0.3,+/- 2.29E-02 ,Jy                   ,"Broad-band
","39"" aperture                            ",1981MNRAS.197.1067G,132
132,133,K (RGO)              , 10.21                         ,+/- 0.03   ,mag                  ,137000000000000.0,0.0536,+/- 1.50E-03 ,Jy                   ,"Broad-band
",                                        ,1981MNRAS.197.1067G,133
133,134,K (RGO)              , 9.51                          ,+/- 0.03   ,mag                  ,137000000000000.0,0.102,+/- 2.86E-03 ,Jy                   ,"Broad-band
","12"" aperture                            ",1981MNRAS.197.1067G,134
134,135,K (Johnson)          , 8.68                          ,+/- 0.03   ,mag                  ,135000000000000.0,0.225,+/- 6.30E-03 ,Jy                   ,"Broad-band
","28.6"" aperture                          ",1977HarvU.T00M....A,135
135,136,K (Johnson)          , 8.06                          ,+/- 0.03   ,mag                  ,135000000000000.0,0.39799999999999996,+/- 1.12E-02 ,Jy                   ,"Broad-band
","55.8"" aperture                          ",1977HarvU.T00M....A,136
136,137,K                    , 9.60                          ,+/- 0.18   ,mag                  ,131000000000000.0,0.0853,+/- 1.54E-02 ,Jy                   ,"Broad-band
","13.5"" aperture;Low quality data         ",1983ApJ...265..643H,137
137,138,W1 (WISE)            , 0.733                         ,+/- 0.007  ,Jy                   ,89300000000000.0,0.733,+/- 7.00E-03 ,Jy                   ,"Broad-band
",                                        ,2013AJ....145....6J,138
138,139,L (RGO)              , 8.08                          ,+/- 0.60   ,mag                  ,85700000000000.0,0.16399999999999998,+/- 1.21E-01 ,Jy                   ,"Broad-band
","25.2"" aperture                          ",1973MNRAS.164..155G,139
139,140,L (RGO)              , 9.33                          ,+/- 0.11   ,mag                  ,85700000000000.0,0.0519,+/- 5.53E-03 ,Jy                   ,"Broad-band
","9"" aperture                             ",1981MNRAS.197.1067G,140
140,141,L (RGO)              , 8.72                          ,+/- 0.28   ,mag                  ,85700000000000.0,0.091,+/- 2.68E-02 ,Jy                   ,"Broad-band
","12"" aperture                            ",1981MNRAS.197.1067G,141
141,142,L (RGO)              , 9.65                          ,+/- 0.21   ,mag                  ,85700000000000.0,0.0387,+/- 8.25E-03 ,Jy                   ,"Broad-band
",                                        ,1981MNRAS.197.1067G,142
142,143,L (RGO)              ,...                            ,>7.23       ,mag                  ,85700000000000.0,,<   3.59E-01 ,Jy                   ,"Broad-band
","25.2"" aperture                          ",1973MNRAS.164..155G,143
143,144,L (RGO)              , 8.57                          ,+/- 0.13   ,mag                  ,85700000000000.0,0.10400000000000001,+/- 1.33E-02 ,Jy                   ,"Broad-band
","9"" aperture; flux variable              ",1979MNRAS.186p..29G,144
144,145,L (RGO)              , 8.82                          ,+/- 0.54   ,mag                  ,85700000000000.0,0.083,+/- 5.35E-02 ,Jy                   ,"Broad-band
","12"" aperture                            ",1973MNRAS.164..155G,145
145,146,3.6 microns (IRAC)   , 0.82                          ,+/- 0.08   ,Jy                   ,84400000000000.0,0.82,+/- 8.00E-02 ,Jy                   ,"Broad-band
",Flux not corrected for aperture effects ,2005ApJ...633..857D,146
146,147,3.6 microns (IRAC)   , 0.75                          ,+/- 0.10   ,Jy                   ,84400000000000.0,0.75,+/- 1.00E-01 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...655..863D,147
147,148,3.6 microns (IRAC)   , -0.123                        ,+/- 0.004  ,log(Jy)              ,84400000000000.0,0.753,+/- 6.94E-03 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...703.1569M,148
148,149,3.6 microns (IRAC)   , 8.67                          ,+/- 0.09   ,mag                  ,84400000000000.0,0.0956,+/- 7.93E-03 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,149
149,150,3.6 microns (IRAC)   , 5.03E+2                       ,+/- 10  %  ,milliJy              ,84400000000000.0,0.503,+/- 5.03E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJ...715..506M,150
150,151,IRAC-1 (Spitzer)     , 0.705                         ,+/- 0.014  ,Jy                   ,84400000000000.0,0.705,+/- 1.40E-02 ,Jy                   ,"Broad-band
",                                        ,2013AJ....145....6J,151
151,152,4.5 microns (IRAC)   , 2.9229E+04                    ,+/- 9.1960E+00 ,microJy              ,66700000000000.0,0.0292,+/- 9.20E-06 ,Jy                   ,"Broad-band
","3.8"" aperture                           ",2013SSTSLC4.2....0C,152
152,153,4.5 microns (IRAC)   , 3.9417E+04                    ,+/- 9.5364E+00 ,microJy              ,66700000000000.0,0.0394,+/- 9.54E-06 ,Jy                   ,"Broad-band
","5.8"" aperture                           ",2013SSTSLC4.2....0C,153
153,154,4.5 microns (IRAC)   , 0.51                          ,+/- 0.05   ,Jy                   ,66700000000000.0,0.51,+/- 5.00E-02 ,Jy                   ,"Broad-band
",Flux not corrected for aperture effects ,2005ApJ...633..857D,154
154,155,4.5 microns (IRAC)   , -0.285                        ,+/- 0.004  ,log(Jy)              ,66700000000000.0,0.519,+/- 4.78E-03 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...703.1569M,155
155,156,4.5 microns (IRAC)   , 0.48                          ,+/- 0.07   ,Jy                   ,66700000000000.0,0.48,+/- 7.00E-02 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...655..863D,156
156,157,4.5 microns (IRAC)   , 8.59                          ,+/- 0.08   ,mag                  ,66700000000000.0,0.0659,+/- 4.85E-03 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,157
157,158,4.5 microns (IRAC)   , 3.63E+2                       ,+/- 10  %  ,milliJy              ,66700000000000.0,0.363,+/- 3.63E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJ...715..506M,158
158,159,IRAC-2 (Spitzer)     , 0.485                         ,+/- 0.010  ,Jy                   ,66700000000000.0,0.485,+/- 1.00E-02 ,Jy                   ,"Broad-band
",                                        ,2013AJ....145....6J,159
159,160,W2 (WISE)            , 0.451                         ,+/- 0.005  ,Jy                   ,65100000000000.0,0.451,+/- 5.00E-03 ,Jy                   ,"Broad-band
",                                        ,2013AJ....145....6J,160
160,161,5.8 microns (IRAC)   , 5.4597E+04                    ,+/- 2.3032E+01 ,microJy              ,52300000000000.0,0.0546,+/- 2.30E-05 ,Jy                   ,"Broad-band
","5.8"" aperture                           ",2013SSTSLC4.2....0C,161
161,162,5.8 microns (IRAC)   , 4.3360E+04                    ,+/- 2.4750E+01 ,microJy              ,52300000000000.0,0.0434,+/- 2.48E-05 ,Jy                   ,"Broad-band
","3.8"" aperture                           ",2013SSTSLC4.2....0C,162
162,163,5.8 microns (IRAC)   , 1.16                          ,+/- 0.12   ,Jy                   ,52300000000000.0,1.16,+/- 1.20E-01 ,Jy                   ,"Broad-band
",Flux not corrected for aperture effects ,2005ApJ...633..857D,163
163,164,5.8 microns (IRAC)   , -0.072                        ,+/- 0.002  ,log(Jy)              ,52300000000000.0,0.847,+/- 3.90E-03 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...703.1569M,164
164,165,5.8 microns (IRAC)   , 7.94                          ,+/- 0.07   ,mag                  ,52300000000000.0,0.0767,+/- 4.94E-03 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,165
165,166,5.8 microns (IRAC)   , 0.91                          ,+/- 0.12   ,Jy                   ,52300000000000.0,0.91,+/- 1.20E-01 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...655..863D,166
166,167,5.8 microns (IRAC)   , 4.18E+2                       ,+/- 10  %  ,milliJy              ,52300000000000.0,0.418,+/- 4.18E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJ...715..506M,167
167,168,IRAC-3 (Spitzer)     , 0.861                         ,+/- 0.022  ,Jy                   ,52300000000000.0,0.861,+/- 2.20E-02 ,Jy                   ,"Broad-band
",                                        ,2013AJ....145....6J,168
168,169,PAH 6.2 microns IRS  , 7.5E-13                       ,           ...,erg/s/cm^2^          ,48400000000000.0,75000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...697..182T,169
169,170,PAH 6.2 (Spitzer)    , 27.6E-20                      ,+/- 2.8E-20 ,W/cm^2^              ,48400000000000.0,276000000.0,+/- 2.80E+07 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,170
170,171,6.2 microns (IRS)    , 160E-17                       ,+/- 14E-17 ,W/m^2^               ,48400000000000.0,160000000000.0,+/- 1.40E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,171
171,172,LW2 (ISOCAM)         , 147                           ,+/- 13     , milliJy             ,44400000000000.0,0.147,+/- 1.30E-02 ,Jy                   ,"Broad-band
",                                        ,2007AJ....134.2006R,172
172,173,7.4 microns (IRS)    , 286E-17                       ,+/- 53E-17 ,W/m^2^               ,40500000000000.0,286000000000.0,+/- 5.30E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,173
173,174,7.6 microns (IRS)    , 218E-17                       ,+/- 17E-17 ,W/m^2^               ,39400000000000.0,218000000000.0,+/- 1.70E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,174
174,175,7.8 microns (IRS)    , 303E-17                       ,+/- 20E-17 ,W/m^2^               ,38400000000000.0,303000000000.0,+/- 2.00E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,175
175,176,8.0 microns (IRAC)   , 2.84                          ,+/- 0.28   ,Jy                   ,38100000000000.0,2.84,+/- 2.80E-01 ,Jy                   ,"Broad-band
",Flux not corrected for aperture effects ,2005ApJ...633..857D,176
176,177,8.0 microns (IRAC)   , 0.312                         ,+/- 0.002  ,log(Jy)              ,38100000000000.0,2.05,+/- 9.45E-03 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...703.1569M,177
177,178,8.0 microns (IRAC)   , 6.14                          ,+/- 0.05   ,mag                  ,38100000000000.0,0.22399999999999998,+/- 1.03E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,178
178,179,7.9 microns (IRAC)   , 0.098                         ,+/- 10  %  , Jy                  ,38100000000000.0,0.098,+/- 9.80E-03 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...669..959R,179
179,180,8.0 microns (IRAC)   , 7.06E+2                       ,+/- 10  %  ,milliJy              ,38100000000000.0,0.706,+/- 7.06E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJ...715..506M,180
180,181,8.0 microns (IRAC)   , 2.11                          ,+/- 0.26   ,Jy                   ,38100000000000.0,2.11,+/- 2.60E-01 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...655..863D,181
181,182,IRAC-4 (Spitzer)     , 2.047                         ,+/- 0.051  ,Jy                   ,38100000000000.0,2.05,+/- 5.10E-02 ,Jy                   ,"Broad-band
",                                        ,2013AJ....145....6J,182
182,183,8.3 microns (IRS)    , 106E-17                       ,+/- 14E-17 ,W/m^2^               ,36100000000000.0,106000000000.0,+/- 1.40E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,183
183,184,8.6 microns (IRS)    , 122E-17                       ,+/- 9E-17  ,W/m^2^               ,34900000000000.0,122000000000.0,+/- 9.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,184
184,185,PAH1 (VLT)           , 40.2                          ,+/- 6.2    ,milliJy              ,34900000000000.0,0.0402,+/- 6.20E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,185
185,186,Si2 (GeminiS)        , 36.6                          ,+/- 3.7    ,milliJy              ,34300000000000.0,0.0366,+/- 3.70E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,186
186,187,LW7 (ISOCAM)         , 265                           ,+/- 19     , milliJy             ,31200000000000.0,0.265,+/- 1.90E-02 ,Jy                   ,"Broad-band
",                                        ,2007AJ....134.2006R,187
187,188,H_2 S(3) line        , 91.6E-18                      ,+/- 17.6E-18 , W/m^2^              ,31000000000000.0,9160000000.0,+/- 1.76E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...669..959R,188
188,189,N (CTIO)             , 29                            ,+/- 15  %  ,milliJy              ,28900000000000.0,0.029,+/- 4.35E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2009ApJ...702.1127R,189
189,190,10.75 microns Gemini , 29                            ,+/- 15  %  ,milliJy              ,27900000000000.0,0.029,+/- 4.35E-03 ,Jy                   ,"Broad-band
","0.45"" aperture radius                   ",2011ApJ...731...92R,190
190,191,SIV_2 (VLT)          , 61.5                          ,+/- 1.2    ,milliJy              ,27800000000000.0,0.0615,+/- 1.20E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,191
191,192,PAH 11.2 (Spitzer)   , 32.2E-20                      ,+/- 0.4E-20 ,W/cm^2^              ,26800000000000.0,322000000.0,+/- 4.00E+06 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,192
192,193,11.2 microns (IRS)   , 79E-17                        ,+/- 3E-17  ,W/m^2^               ,26800000000000.0,79000000000.0,+/- 3.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,193
193,194,PAH2 (VLT)           , 101                           ,+/- 12     ,milliJy              ,26800000000000.0,0.10099999999999999,+/- 1.20E-02 ,Jy                   ,"Broad-band
",                                        ,2011A&A...536A..36A,194
194,195,PAH2 (VLT)           , 105.4                         ,+/- 9.8    ,milliJy              ,26600000000000.0,0.105,+/- 9.80E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,195
195,196,11.3 microns (IRS)   , 227E-17                       ,+/- 9E-17  ,W/m^2^               ,26500000000000.0,227000000000.0,+/- 9.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,196
196,197,11.8 microns (VLT)   , 59                            ,+/- 3      ,milliJy              ,25400000000000.0,0.059,+/- 3.00E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2010MNRAS.402..879R,197
197,198,W3 (WISE)            , 1.927                         ,+/- 0.021  ,Jy                   ,25400000000000.0,1.93,+/- 2.10E-02 ,Jy                   ,"Broad-band
",                                        ,2013AJ....145....6J,198
198,199,PAH2_2 (VLT)         , 57.0                          ,+/- 2.4    ,milliJy              ,25200000000000.0,0.057,+/- 2.40E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,199
199,200,12.0 microns (IRS)   , 85E-17                        ,+/- 6E-17  ,W/m^2^               ,25000000000000.0,85000000000.0,+/- 6.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,200
200,201,12 microns (IRAS)    , 1.91                          ,+/- 0.019  ,Jy                   ,25000000000000.0,1.91,+/- 1.90E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RI;see paper  ",2003AJ....126.1607S,201
201,202,12 microns (IRAS)    , 8.310E-01                     ,+/- 7   %  ,Jy                   ,25000000000000.0,0.831,+/- 5.82E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,202
202,203,NeIIref1 (VLT)       , 95                            ,+/- 13     ,milliJy              ,24600000000000.0,0.095,+/- 1.30E-02 ,Jy                   ,"Broad-band
",                                        ,2011A&A...536A..36A,203
203,204,H_2 S(2) line        , 55.3E-18                      ,+/- 4.8E-18 , W/m^2^              ,24400000000000.0,5530000000.0,+/- 4.80E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...669..959R,204
204,205,NEII_1 (VLT)         , 104.1                         ,+/- 10.6   ,milliJy              ,24400000000000.0,0.10400000000000001,+/- 1.06E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,205
205,206,12.6 microns (IRS)   , 142E-17                       ,+/- 8E-17  ,W/m^2^               ,23800000000000.0,142000000000.0,+/- 8.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,206
206,207,[Ne II] 12.8 (IRS)   , 2.2E-13                       ,           ...,erg/s/cm^2^          ,23400000000000.0,22000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...697..182T,207
207,208,[Ne II] 12.8 Spitzer , 15.E-14                       ,           ...,erg/cm^2^/s          ,23400000000000.0,15000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,208
208,209,[Ne II] 12.81        , 21.09E-21                     ,           ...,W/cm^2^              ,23400000000000.0,21100000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,209
209,210,[Ne V] 14.3 Spitzer  , 1.1E-14                       ,           ...,erg/cm^2^/s          ,20900000000000.0,1100000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,210
210,211,[Ne V] 14.32         , 1.19E-21                      ,           ...,W/cm^2^              ,20900000000000.0,1190000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,211
211,212,[Ne V] 14.32         , 0.16E-20                      ,+/- 0.05E-20 , W/cm^2^             ,20900000000000.0,1600000000.0,+/- 5.00E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,212
212,213,[NeIII] 15.6 Spitzer , 9.6E-14                       ,           ...,erg/cm^2^/s          ,19300000000000.0,9600000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,213
213,214,[Ne III] 15.56       , 11.53E-21                     ,           ...,W/cm^2^              ,19300000000000.0,11500000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,214
214,215,17.0 microns (IRS)   , 159E-17                       ,+/- 7E-17  ,W/m^2^               ,17600000000000.0,159000000000.0,+/- 7.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,215
215,216,H_2 S(1) line        , 129.5E-18                     ,+/- 7.1E-18 , W/m^2^              ,17600000000000.0,13000000000.0,+/- 7.10E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...669..959R,216
216,217,18.30 microns Gemini , 117                           ,+/- 25  %  ,milliJy              ,16400000000000.0,0.11699999999999999,+/- 2.93E-02 ,Jy                   ,"Broad-band
","0.45"" aperture radius                   ",2011ApJ...731...92R,217
217,218,Qa (GeminiS)         , 117                           ,+/- 25  %  ,milliJy              ,16400000000000.0,0.11699999999999999,+/- 2.93E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2009ApJ...702.1127R,218
218,219,Qa (GeminiS)         , 140.7                         ,+/- 34.5   ,milliJy              ,16400000000000.0,0.141,+/- 3.45E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,219
219,220,18.7 microns (VLT)   , 114                           ,+/- 4      ,milliJy              ,16000000000000.0,0.114,+/- 4.00E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2010MNRAS.402..879R,220
220,221,Q2 (VLT)             , 147.1                         ,+/- 16.2   ,milliJy              ,16000000000000.0,0.147,+/- 1.62E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,221
221,222,[S III] 18.71        , 0.55E-20                      ,+/- 0.05E-20 , W/cm^2^             ,16000000000000.0,5500000000.0,+/- 5.00E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,222
222,223,W4 (WISE)            , 2.942                         ,+/- 0.033  ,Jy                   ,13500000000000.0,2.94,+/- 3.30E-02 ,Jy                   ,"Broad-band
",                                        ,2013AJ....145....6J,223
223,224,24 microns (MIPS)    , 2.65                          ,+/- 0.27   ,Jy                   ,12700000000000.0,2.65,+/- 2.70E-01 ,Jy                   ,"Broad-band
",                                        ,2005ApJ...633..857D,224
224,225,24 microns (MIPS)    , 0.237                         ,+/- 5   %  , Jy                  ,12700000000000.0,0.237,+/- 1.19E-02 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...669..959R,225
225,226,24 microns (MIPS)    , 0.436                         ,+/- 0.002  ,log(Jy)              ,12700000000000.0,2.73,+/- 1.26E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...703.1569M,226
226,227,MIPS-24 (Spitzer)    , 2.851                         ,+/- 0.050  ,Jy                   ,12700000000000.0,2.85,+/- 5.00E-02 ,Jy                   ,"Broad-band
",                                        ,2013AJ....145....6J,227
227,228,24 microns (MIPS)    , 2.83                          ,+/- 0.13   ,Jy                   ,12700000000000.0,2.83,+/- 1.30E-01 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...655..863D,228
228,229,24 microns (MIPS)    ,...                            ,<3.1758E+02 ,microJy              ,12700000000000.0,,<   3.18E-04 ,Jy                   ,"Broad-band
",PSF fit; 3 sigma Upper Limit            ,2013SSTSLC4.2....0C,229
229,230,24 microns (MIPS)    ,...                            ,<2.4629E+02 ,microJy              ,12700000000000.0,,<   2.46E-04 ,Jy                   ,"Broad-band
","14.7"" aperture; 3 sigma Upper Limit     ",2013SSTSLC4.2....0C,230
230,231,[Ne V] 24.3 Spitzer  ,...                            ,<1.9E-14    ,erg/cm^2^/s          ,12300000000000.0,,<   1.90E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,231
231,232,[Ne V] 24.32         , 0.22E-20                      ,+/- 0.04E-20 , W/cm^2^             ,12300000000000.0,2200000000.0,+/- 4.00E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,232
232,233,25 microns (IRAS)    , 3.02                          ,+/- 0.02   ,Jy                   ,12000000000000.0,3.02,+/- 2.00E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RI;see paper  ",2003AJ....126.1607S,233
233,234,25 microns (IRAS)    , 1.219E+00                     ,+/- 6   %  ,Jy                   ,12000000000000.0,1.22,+/- 4.99E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,234
234,235,[O IV] 25.89         , 7.50E-21                      ,           ...,W/cm^2^              ,11600000000000.0,7500000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,235
235,236,[O IV] 25.89 Spitzer , 8.88e-14                      ,+/- 0.46e-14 ,erg/cm^2^/s          ,11600000000000.0,8880000000.0,+/- 4.60E+08 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...698..623D,236
236,237,[O IV] 25.9 Spitzer  , 8.4E-14                       ,           ...,erg/cm^2^/s          ,11600000000000.0,8400000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,237
237,238,[Fe II] 25.99        , 1.56E-21                      ,           ...,W/cm^2^              ,11500000000000.0,1560000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,238
238,239,H_2 S(0) line        , 24.0E-18                      ,+/- 2.2E-18 , W/m^2^              ,10600000000000.0,2400000000.0,+/- 2.20E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...669..959R,239
239,240,[S III] 33.48        , 9.03E-21                      ,           ...,W/cm^2^              ,8950000000000.0,9030000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,240
240,241,[S III] 33.48        , 0.55E-20                      ,+/- 0.06E-20 , W/cm^2^             ,8950000000000.0,5500000000.0,+/- 6.00E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,241
241,242,[Si II] 34.28        , 18.37E-21                     ,           ...,W/cm^2^              ,8750000000000.0,18400000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,242
242,243,[S II] line          , 101.9E-18                     ,+/- 7.8E-18 , W/m^2^              ,8610000000000.0,10200000000.0,+/- 7.80E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...669..959R,243
243,244,60 microns (IRAS)    , 22.53                         ,+/- 0.026  ,Jy                   ,5000000000000.0,22.5,+/- 2.60E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RI;see paper  ",2003AJ....126.1607S,244
244,245,60 microns (IRAS)    , 1.471E+01                     ,+/- 5   %  ,Jy                   ,5000000000000.0,14.7,+/- 7.36E-01 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,245
245,246,70 microns (MIPS)    , 1.514                         ,+/- 0.002  ,log(Jy)              ,4200000000000.0,32.7,+/- 1.50E-01 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...703.1569M,246
246,247,70 microns (MIPS)    , 27.82                         ,+/- 5.57   ,Jy                   ,4200000000000.0,27.8,+/- 5.57E+00 ,Jy                   ,"Broad-band
",                                        ,2005ApJ...633..857D,247
247,248,70 microns (MIPS)    , 34.32                         ,+/- 2.51   ,Jy                   ,4200000000000.0,34.3,+/- 2.51E+00 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...655..863D,248
248,249,100 microns (IRAS)   , 58.05                         ,+/- 0.12   ,Jy                   ,3000000000000.0,58.1,+/- 1.20E-01 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RI;see paper  ",2003AJ....126.1607S,249
249,250,100 microns (IRAS)   , 4.636E+01                     ,+/- 4   %  ,Jy                   ,3000000000000.0,46.4,+/- 1.85E+00 ,Jy                   ,"Broad-band
",IRAS quality flag = 2                   ,1990IRASF.C...0000M,250
250,251,160 microns (MIPS)   , 102.1                         ,+/- 12.3   ,Jy                   ,1920000000000.0,102.0,+/- 1.23E+01 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...655..863D,251
251,252,160 microns (MIPS)   , 1.998                         ,+/- 0.001  ,log(Jy)              ,1920000000000.0,99.5,+/- 2.29E-01 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...703.1569M,252
252,253,160 microns (MIPS)   , 95.26                         ,+/- 19.05  ,Jy                   ,1920000000000.0,95.3,+/- 1.91E+01 ,Jy                   ,"Broad-band
",                                        ,2005ApJ...633..857D,253
253,254,170 microns (ISO)    , 19.68                         ,+/- 15  %  ,Jy                   ,1760000000000.0,19.7,+/- 2.95E+00 ,Jy                   ,"Broad-band
",                                        ,2004A&A...422...39S,254
254,255,250 microns (BLAST)  , 51.5                          ,+/- 4.6    ,Jy                   ,1200000000000.0,51.5,+/- 4.60E+00 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...707.1809W,255
255,256,350 microns (BLAST)  , 22.2                          ,+/- 1.7    ,Jy                   ,857000000000.0,22.2,+/- 1.70E+00 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...707.1809W,256
256,257,500 microns (BLAST)  , 9.1                           ,+/- 0.8    ,Jy                   ,600000000000.0,9.1,+/- 8.00E-01 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...707.1809W,257
257,258,5010 MHz             , 0.10                          ,+/- 0.01   ,Jy                   ,5010000000.0,0.1,+/- 1.00E-02 ,Jy                   ,"Broad-band
",                                        ,1970ApL.....5...29W,258
258,259,5000 MHz             , 0.100                         ,           ...,Jy                   ,5000000000.0,0.1,    ...      ,Jy                   ,"Broad-band
",                                        ,1990PKS90.C...0000W,259
259,260,4.85 GHz             , 78                            ,+/- 9      ,milliJy              ,4850000000.0,0.078,+/- 9.00E-03 ,Jy                   ,"Broad-band
",                                        ,1994ApJS...90..173G,260
260,261,4.85 GHz             , 100                           ,+/- 9      ,milliJy              ,4850000000.0,0.1,+/- 9.00E-03 ,Jy                   ,"Broad-band
",                                        ,1994ApJS...91..111W,261
261,262,2700 MHz             , 0.220                         ,           ...,Jy                   ,2700000000.0,0.22,    ...      ,Jy                   ,"Broad-band
",                                        ,1990PKS90.C...0000W,262
262,263,HI (21 cm line)      , 11.68                         ,+/- 0.20   ,m_21 mag             ,1420000000.0,929000.0,+/- 1.88E+05 ,Jy-Hz                ,"Line
",m_21 equiv. to S(HI) = 9.290E-21 W m^-2 ,1991RC3.9.C...0000d,263
