,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
128,129,V (Johnson)          , 0.058                         ,+/- 2   %  ,Jy                   ,542000000000000.0,0.058,+/- 1.16E-03 ,Jy                   ,"Broad-band
","23"" aperture                            ",1980Nat...284..410L,129
129,130,V (Johnson)          , 110.13                        ,+/- 3.09   ,milliJy              ,542000000000000.0,0.11,+/- 3.09E-03 ,Jy                   ,"Broad-band
","63.6"" aperture                          ",1983ApJS...52..341M,130
130,131,V (V_T^0)            , 10.04                         ,           ...,mag                  ,542000000000000.0,0.35100000000000003,    ...      ,Jy                   ,"Broad-band
",Nucleus is variable                     ,1991RC3.9.C...0000d,131
131,132,V (V_T)              , 10.77                         ,+/- 0.20   ,mag                  ,542000000000000.0,0.179,+/- 3.67E-02 ,Jy                   ,"Broad-band
",Nucleus is variable                     ,1991RC3.9.C...0000d,132
132,133,5556A                , 1.833                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,540000000000000.0,0.0183,+/- 9.17E-04 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,133
133,134,5840A                , 1.889                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,514000000000000.0,0.0189,+/- 9.45E-04 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,134
134,135,F606W (HST)          , 11.52                         ,+/- 0.28   , mag                 ,505000000000000.0,0.0839,+/- 2.16E-02 ,Jy                   ,"Broad-band
",Bulge mag; exponential fit              ,2004ApJ...615..652N,135
135,136,6055A                , 1.883                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,495000000000000.0,0.0188,+/- 9.42E-04 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,136
136,137,r (SDSS PSF) AB      , 12.255                        ,+/- 0.002  ,asinh mag            ,477000000000000.0,0.0455,+/- 8.38E-05 ,Jy                   ,"Broad-band
",SDSS Qualifiers ,2007SDSS6.C...0000:,137
137,138,r (SDSS CModel) AB   , 11.584                        ,           ...,asinh mag            ,477000000000000.0,0.0844,    ...      ,Jy                   ,"Broad-band
",SDSS Qualifiers ,2007SDSS6.C...0000:,138
138,139,r (SDSS Model) AB    , 11.626                        ,+/- 0.006  ,asinh mag            ,477000000000000.0,0.0812,+/- 4.49E-04 ,Jy                   ,"Broad-band
",SDSS Qualifiers ,2007SDSS6.C...0000:,139
139,140,6370A                , 1.933                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,471000000000000.0,0.0193,+/- 9.67E-04 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,140
140,141,6520A                , 2.132                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,460000000000000.0,0.0213,+/- 1.07E-03 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,141
141,142,6540A                , 2.290                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,459000000000000.0,0.0229,+/- 1.14E-03 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,142
142,143,6560A                , 2.478                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,457000000000000.0,0.0248,+/- 1.24E-03 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,143
143,144,H{alpha} (HST)       , -12.40                        ,           ...,log(erg/s/cm^2^)     ,457000000000000.0,39800000000.0,    ...      ,Jy-Hz                ,"Line
",Narrow component                        ,2014A&A...563A.119B,144
144,145,H{alpha} (HST)       , -10.85                        ,           ...,log(erg/s/cm^2^)     ,457000000000000.0,1410000000000.0,    ...      ,Jy-Hz                ,"Line
",Broad component                         ,2014A&A...563A.119B,145
145,146,6580A                , 2.689                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,456000000000000.0,0.0269,+/- 1.35E-03 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,146
146,147,6600A                , 2.693                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,455000000000000.0,0.0269,+/- 1.35E-03 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,147
147,148,H{alpha} (KPNO)      , 17.5E-12                      ,+/- 4.0E-13 ,ergs s^-1^ cm^-2^    ,455000000000000.0,1750000000000.0,+/- 4.00E+10 ,Jy-Hz                ,"Line
",Aperture = 245 arcsec                   ,2005AJ....129.2597H,148
148,149,6620A                , 2.268                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,453000000000000.0,0.0227,+/- 1.13E-03 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,149
149,150,6640A                , 2.287                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,452000000000000.0,0.0229,+/- 1.14E-03 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,150
150,151,R' (Cousins)         , 62.65                         ,+/- 1.83   ,milliJy              ,448000000000000.0,0.0627,+/- 1.83E-03 ,Jy                   ,"Broad-band
","10.7"" aperture                          ",1983ApJS...52..341M,151
151,152,R' (Cousins)         , 111.60                        ,+/- 1.66   ,milliJy              ,448000000000000.0,0.111,+/- 1.66E-03 ,Jy                   ,"Broad-band
","31.8"" aperture                          ",1983ApJS...52..341M,152
152,153,R' (Cousins)         , 76.16                         ,+/- 1.14   ,milliJy              ,448000000000000.0,0.0762,+/- 1.14E-03 ,Jy                   ,"Broad-band
","15.4"" aperture                          ",1983ApJS...52..341M,153
153,154,R' (Cousins)         , 149.19                        ,+/- 3.90   ,milliJy              ,448000000000000.0,0.149,+/- 3.90E-03 ,Jy                   ,"Broad-band
","63.6"" aperture                          ",1983ApJS...52..341M,154
154,155,R' (Cousins)         , 52.50                         ,+/- 0.80   ,milliJy              ,448000000000000.0,0.0525,+/- 8.00E-04 ,Jy                   ,"Broad-band
","7.5"" aperture                           ",1983ApJS...52..341M,155
155,156,R' (Cousins)         , 88.83                         ,+/- 1.34   ,milliJy              ,448000000000000.0,0.0888,+/- 1.34E-03 ,Jy                   ,"Broad-band
","20.2"" aperture                          ",1983ApJS...52..341M,156
156,157,R' (Cousins)         , 129.94                        ,+/- 3.39   ,milliJy              ,448000000000000.0,0.13,+/- 3.39E-03 ,Jy                   ,"Broad-band
","47.7"" aperture                          ",1983ApJS...52..341M,157
157,158,r                    , 10.59                         ,+/- 0.04   ,mag                  ,447000000000000.0,0.162,+/- 6.06E-03 ,Jy                   ,"Broad-band
","48"" aperture                            ",1971MNRAS.153...29P,158
158,159,r                    , 10.4                          ,+/- 0.04   ,mag                  ,447000000000000.0,0.192,+/- 7.22E-03 ,Jy                   ,"Broad-band
","78"" aperture                            ",1971MNRAS.153...29P,159
159,160,6726A                , 2.108                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,446000000000000.0,0.0211,+/- 1.05E-03 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,160
160,161,6800A                , 1.992                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,441000000000000.0,0.0199,+/- 9.96E-04 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,161
161,162,R (Johnson)          , 11.52                         ,+/- 0.05   ,mag                  ,428000000000000.0,0.0686,+/- 3.23E-03 ,Jy                   ,"Broad-band
","9"" aperture                             ",1978ApJS...38..267O,162
162,163,R (Johnson)          , 11.02                         ,+/- 0.05   ,mag                  ,428000000000000.0,0.109,+/- 5.12E-03 ,Jy                   ,"Broad-band
","27"" aperture                            ",1978ApJS...38..267O,163
163,164,R (Johnson)          , 11.31                         ,+/- 0.05   ,mag                  ,428000000000000.0,0.0832,+/- 3.92E-03 ,Jy                   ,"Broad-band
","18"" aperture                            ",1978ApJS...38..267O,164
164,165,R (Johnson)          , 10.90                         ,           ...,mag                  ,428000000000000.0,0.121,    ...      ,Jy                   ,"Broad-band
","25"" aperture                            ",1988VIrPh.C...0000d,165
165,166,R (Johnson)          , 10.73                         ,           ...,mag                  ,428000000000000.0,0.142,    ...      ,Jy                   ,"Broad-band
","27.3"" aperture                          ",1968AJ.....73..866W,166
166,167,R (Johnson)          , 10.44                         ,           ...,mag                  ,428000000000000.0,0.185,    ...      ,Jy                   ,"Broad-band
","54.2"" aperture                          ",1968AJ.....73..866W,167
167,168,R (Johnson)          , 0.099                         ,+/- 2   %  ,Jy                   ,428000000000000.0,0.099,+/- 1.98E-03 ,Jy                   ,"Broad-band
","23"" aperture                            ",1980Nat...284..410L,168
168,169,7100A                , 2.017                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,423000000000000.0,0.0202,+/- 1.01E-03 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,169
169,170,7530A                , 2.019                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,398000000000000.0,0.0202,+/- 1.01E-03 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,170
170,171,i (SDSS PSF) AB      , 11.957                        ,+/- 0.002  ,asinh mag            ,389000000000000.0,0.0599,+/- 1.10E-04 ,Jy                   ,"Broad-band
",SDSS Qualifiers ,2007SDSS6.C...0000:,171
171,172,i (SDSS CModel) AB   , 11.017                        ,           ...,asinh mag            ,389000000000000.0,0.142,    ...      ,Jy                   ,"Broad-band
",SDSS Qualifiers ,2007SDSS6.C...0000:,172
172,173,i (SDSS Model) AB    , 11.087                        ,+/- 0.007  ,asinh mag            ,389000000000000.0,0.133,+/- 8.60E-04 ,Jy                   ,"Broad-band
",SDSS Qualifiers ,2007SDSS6.C...0000:,173
173,174,7850A                , 2.019                         ,+/- 5   %  ,10^-26 erg/cm^2/s/Hz ,382000000000000.0,0.0202,+/- 1.01E-03 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,174
174,175,I' (Cousins)         , 192.73                        ,+/- 6.00   ,milliJy              ,375000000000000.0,0.193,+/- 6.00E-03 ,Jy                   ,"Broad-band
","63.6"" aperture                          ",1983ApJS...52..341M,175
175,176,I' (Cousins)         , 135.81                        ,+/- 2.31   ,milliJy              ,375000000000000.0,0.136,+/- 2.31E-03 ,Jy                   ,"Broad-band
","31.8"" aperture                          ",1983ApJS...52..341M,176
176,177,I' (Cousins)         , 84.83                         ,+/- 1.45   ,milliJy              ,375000000000000.0,0.0848,+/- 1.45E-03 ,Jy                   ,"Broad-band
","15.4"" aperture                          ",1983ApJS...52..341M,177
177,178,I' (Cousins)         , 64.94                         ,+/- 2.21   ,milliJy              ,375000000000000.0,0.0649,+/- 2.21E-03 ,Jy                   ,"Broad-band
","10.7"" aperture                          ",1983ApJS...52..341M,178
178,179,I' (Cousins)         , 51.30                         ,+/- 0.92   ,milliJy              ,375000000000000.0,0.0513,+/- 9.20E-04 ,Jy                   ,"Broad-band
","7.5"" aperture                           ",1983ApJS...52..341M,179
179,180,I' (Cousins)         , 165.25                        ,+/- 5.13   ,milliJy              ,375000000000000.0,0.165,+/- 5.13E-03 ,Jy                   ,"Broad-band
","47.7"" aperture                          ",1983ApJS...52..341M,180
180,181,I' (Cousins)         , 103.21                        ,+/- 1.76   ,milliJy              ,375000000000000.0,0.10300000000000001,+/- 1.76E-03 ,Jy                   ,"Broad-band
","20.2"" aperture                          ",1983ApJS...52..341M,181
181,182,8080A                , 2.034                         ,+/- 10  %  ,10^-26 erg/cm^2/s/Hz ,371000000000000.0,0.0203,+/- 2.03E-03 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,182
182,183,I (MAGNUM)           , 30.05                         ,+/- 0.80   ,milliJy              ,362000000000000.0,0.0301,+/- 8.00E-04 ,Jy                   ,"Broad-band
","8.3"" aperture                           ",2010ApJ...711..461S,183
183,184,8400A                , 2.053                         ,+/- 10  %  ,10^-26 erg/cm^2/s/Hz ,357000000000000.0,0.0205,+/- 2.05E-03 ,Jy                   ,"Broad-band
","8"" aperture                             ",1970ApJ...162..743A,184
184,185,Z (UKIRT)            , 39.7                          ,+/- 5   %  ,milliJy              ,340000000000000.0,0.0397,+/- 1.99E-03 ,Jy                   ,"Broad-band
",Nuclear PSF flux                        ,2009A&A...507L..57K,185
185,186,I (Johnson)          , 0.112                         ,+/- 2   %  ,Jy                   ,333000000000000.0,0.11199999999999999,+/- 2.24E-03 ,Jy                   ,"Broad-band
","23"" aperture                            ",1980Nat...284..410L,186
186,187,I (Johnson)          , 10.3                          ,           ...,mag                  ,333000000000000.0,0.17,    ...      ,Jy                   ,"Broad-band
","27.3"" aperture                          ",1968AJ.....73..866W,187
187,188,I (Johnson)          , 9.96                          ,           ...,mag                  ,333000000000000.0,0.23199999999999998,    ...      ,Jy                   ,"Broad-band
","54.2"" aperture                          ",1968AJ.....73..866W,188
188,189,Z (UKIRT)            , 51.1                          ,+/- 5   %  ,milliJy              ,326000000000000.0,0.0511,+/- 2.55E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2011A&A...527A.121K,189
189,190,z (SDSS PSF) AB      , 12.358                        ,+/- 0.019  ,asinh mag            ,325000000000000.0,0.0406,+/- 7.11E-04 ,Jy                   ,"Broad-band
",SDSS Qualifiers ,2007SDSS6.C...0000:,190
190,191,z (SDSS CModel) AB   , 10.537                        ,           ...,asinh mag            ,325000000000000.0,0.217,    ...      ,Jy                   ,"Broad-band
",SDSS Qualifiers ,2007SDSS6.C...0000:,191
191,192,z (SDSS Model) AB    , 10.448                        ,+/- 0.002  ,asinh mag            ,325000000000000.0,0.23600000000000002,+/- 4.35E-04 ,Jy                   ,"Broad-band
",SDSS Qualifiers ,2007SDSS6.C...0000:,192
192,193,Y (UKIRT)            , 42.4                          ,+/- 5   %  ,milliJy              ,291000000000000.0,0.0424,+/- 2.12E-03 ,Jy                   ,"Broad-band
",Nuclear PSF flux                        ,2009A&A...507L..57K,193
193,194,Y (UKIRT)            , 54.0                          ,+/- 5   %  ,milliJy              ,288000000000000.0,0.054,+/- 2.70E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2011A&A...527A.121K,194
194,195,F110W (HST)          , 59.9                          ,+/- 5   %  , milliJy             ,268000000000000.0,0.0599,+/- 2.99E-03 ,Jy                   ,"Broad-band
",PSF model fitting; nuclear flux         ,2007A&A...476..713K,195
195,196,J (ESO/SPM)          , 140.2                         ,+/- 9.34   ,milliJy              ,250000000000000.0,0.14,+/- 9.34E-03 ,Jy                   ,"Broad-band
","15"" aperture                            ",1995ApJ...453..616S,196
196,197,J (KPNO)             , 0.109                         ,+/- 0.002  ,Jy                   ,244000000000000.0,0.109,+/- 2.00E-03 ,Jy                   ,"Broad-band
","10"" aperture                            ",1979ApJ...234..471M,197
197,198,J (KPNO)             , 0.149                         ,+/- 0.002  ,Jy                   ,244000000000000.0,0.149,+/- 2.00E-03 ,Jy                   ,"Broad-band
","15"" aperture                            ",1979ApJ...234..471M,198
198,199,J (KPNO)             , 10.32                         ,+/- 0.05   ,mag                  ,244000000000000.0,0.11599999999999999,+/- 5.47E-03 ,Jy                   ,"Broad-band
","10.3"" aperture                          ",1981ApJ...243..756B,199
199,200,J (2MASS/FLWO)       , 10.262                        ,+/- 0.026  ,mag                  ,243000000000000.0,0.125,+/- 3.00E-03 ,Jy                   ,"Broad-band
",Profile-fit; Poor quality               ,2006AJ....131.1163S,200
200,201,J (2MASS/FLWO)       , 10.238                        ,+/- 0.008  ,mag                  ,243000000000000.0,0.128,+/- 9.43E-04 ,Jy                   ,"Broad-band
","4"" aperture                             ",2006AJ....131.1163S,201
201,202,F_J (total)          , 2.39                          ,+/- 1.80   ,log milliJy          ,241000000000000.0,0.245,+/- 6.36E-02 ,Jy                   ,"Broad-band
",                                        ,1995ApJ...453..616S,202
202,203,J_20 (2MASS LGA)     , 8.657                         ,+/- 0.016  ,mag                  ,240000000000000.0,0.5479999999999999,+/- 8.14E-03 ,Jy                   ,"Broad-band
", 176.4 x  142.9 arcsec integration area.,2003AJ....125..525J,203
203,204,J_Kron (2MASS LGA)   , 8.721                         ,+/- 0.016  ,mag                  ,240000000000000.0,0.517,+/- 7.68E-03 ,Jy                   ,"Broad-band
", 153.8 x  124.6 arcsec integration area.,2003AJ....125..525J,204
204,205,J_tot (2MASS LGA)    , 8.500                         ,+/- 0.020  ,mag                  ,240000000000000.0,0.634,+/- 1.18E-02 ,Jy                   ,"Broad-band
",                                        ,2003AJ....125..525J,205
205,206,J_14arcsec (2MASS)   , 9.911                         ,+/- 0.015  ,mag                  ,240000000000000.0,0.17300000000000001,+/- 2.40E-03 ,Jy                   ,"Broad-band
",14.0 x 14.0 arcsec aperture             ,20032MASX.C.......:,206
206,207,J (UKIRT)            , 59.4                          ,+/- 5   %  ,milliJy              ,240000000000000.0,0.0594,+/- 2.97E-03 ,Jy                   ,"Broad-band
",Nuclear PSF flux                        ,2009A&A...507L..57K,207
207,208,J (UKIRT)            , 81.8                          ,+/- 5   %  ,milliJy              ,240000000000000.0,0.0818,+/- 4.09E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2011A&A...527A.121K,208
208,209,J                    , 10.05                         ,+/- 0.06   ,mag                  ,240000000000000.0,0.14300000000000002,+/- 8.14E-03 ,Jy                   ,"Broad-band
","18"" aperture                            ",1978ApJS...38..267O,209
209,210,J (Mt. Lemmon)       , 0.122                         ,+/- 4   %  ,Jy                   ,240000000000000.0,0.122,+/- 4.88E-03 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1980Nat...284..410L,210
210,211,1.25 microns         , 0.120                         ,+/- 10  %  ,Jy                   ,240000000000000.0,0.12,+/- 1.20E-02 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1978ApJ...226..550R,211
211,212,1.25 microns         , 10.42                         ,+/- 0.05   ,mag                  ,240000000000000.0,0.12,+/- 5.67E-03 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1977ApJ...215L.107K,212
212,213,J                    , 10.52                         ,+/- 0.10   ,mag                  ,240000000000000.0,0.0929,+/- 8.96E-03 ,Jy                   ,"Broad-band
","9"" aperture                             ",1978ApJS...38..267O,213
213,214,J (Mt. Lemmon)       , 0.086                         ,+/- 10  %  ,Jy                   ,240000000000000.0,0.086,+/- 8.60E-03 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1980Nat...284..410L,214
214,215,J (Johnson)          , 153.0                         ,+/- 5.1    ,milliJy              ,238000000000000.0,0.153,+/- 5.10E-03 ,Jy                   ,"Broad-band
","15.8"" aperture                          ",1983ApJS...52..341M,215
215,216,J (Johnson)          , 97.4                          ,+/- 3.7    ,milliJy              ,238000000000000.0,0.0974,+/- 3.70E-03 ,Jy                   ,"Broad-band
","7.9"" aperture                           ",1983ApJS...52..341M,216
216,217,J (Johnson)          , 10                            ,           ...,mag                  ,238000000000000.0,0.16,    ...      ,Jy                   ,"Broad-band
",Low quality data                        ,1968AJ.....73..870P,217
217,218,J (Johnson)          , 235.0                         ,+/- 7.7    ,milliJy              ,238000000000000.0,0.235,+/- 7.70E-03 ,Jy                   ,"Broad-band
","31.6"" aperture                          ",1983ApJS...52..341M,218
218,219,J (Johnson)          , 193.3                         ,+/- 6.5    ,milliJy              ,238000000000000.0,0.193,+/- 6.50E-03 ,Jy                   ,"Broad-band
","22.7"" aperture                          ",1983ApJS...52..341M,219
219,220,Pa{beta} (IRTF)      , 1.21E-12                      ,           ...,erg/s/cm^2^          ,234000000000000.0,121000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...724..386K,220
220,221,H' (Johnson)         , 9.59                          ,           ...,mag                  ,193000000000000.0,0.18100000000000002,    ...      ,Jy                   ,"Broad-band
","13"" aperture                            ",1968AJ.....73..866W,221
221,222,H' (Johnson)         , 9.4                           ,           ...,mag                  ,193000000000000.0,0.21600000000000003,    ...      ,Jy                   ,"Broad-band
","13"" aperture;Low quality data           ",1968AJ.....73..866W,222
222,223,H' (Johnson)         , 8.95                          ,           ...,mag                  ,193000000000000.0,0.327,    ...      ,Jy                   ,"Broad-band
","13"" aperture                            ",1968AJ.....73..866W,223
223,224,H (ESO/SPM)          , 190.0                         ,+/- 12.65  ,milliJy              ,190000000000000.0,0.19,+/- 1.27E-02 ,Jy                   ,"Broad-band
","15"" aperture                            ",1995ApJ...453..616S,224
224,225,H (Johnson)          , 300.6                         ,+/- 5.2    ,milliJy              ,187000000000000.0,0.301,+/- 5.20E-03 ,Jy                   ,"Broad-band
","31.6"" aperture                          ",1983ApJS...52..341M,225
225,226,H (Johnson)          , 204.3                         ,+/- 3.9    ,milliJy              ,187000000000000.0,0.204,+/- 3.90E-03 ,Jy                   ,"Broad-band
","15.8"" aperture                          ",1983ApJS...52..341M,226
226,227,H (Johnson)          , 252.1                         ,+/- 4.5    ,milliJy              ,187000000000000.0,0.252,+/- 4.50E-03 ,Jy                   ,"Broad-band
","22.7"" aperture                          ",1983ApJS...52..341M,227
227,228,H (Johnson)          , 9.16                          ,+/- 0.04   ,mag                  ,187000000000000.0,0.233,+/- 8.75E-03 ,Jy                   ,"Broad-band
","17"" aperture                            ",1976ApJ...207..367A,228
228,229,H (Johnson)          , 137.6                         ,+/- 3.4    ,milliJy              ,187000000000000.0,0.138,+/- 3.40E-03 ,Jy                   ,"Broad-band
","7.9"" aperture                           ",1983ApJS...52..341M,229
229,230,F160W (HST)          , 100                           ,+/- 5   %  , milliJy             ,187000000000000.0,0.1,+/- 5.00E-03 ,Jy                   ,"Broad-band
",PSF model fitting; nuclear flux         ,2007A&A...476..713K,230
230,231,F_H (total)          , 2.42                          ,+/- 1.83   ,log milliJy          ,184000000000000.0,0.263,+/- 6.81E-02 ,Jy                   ,"Broad-band
",                                        ,1995ApJ...453..616S,231
231,232,H (UKIRT)            , 96.3                          ,+/- 5   %  ,milliJy              ,184000000000000.0,0.0963,+/- 4.81E-03 ,Jy                   ,"Broad-band
",Nuclear PSF flux                        ,2009A&A...507L..57K,232
232,233,1.6 microns          , 10.02                         ,+/- 0.05   ,mag                  ,184000000000000.0,0.107,+/- 5.04E-03 ,Jy                   ,"Broad-band
","5.9"" aperture                           ",1977ApJ...215L.107K,233
233,234,1.6 microns          , 9.80                          ,+/- 0.05   ,mag                  ,184000000000000.0,0.131,+/- 6.18E-03 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1977ApJ...215L.107K,234
234,235,1.6 microns          , 10.10                         ,+/- 0.05   ,mag                  ,184000000000000.0,0.0994,+/- 4.69E-03 ,Jy                   ,"Broad-band
","1.4"" aperture                           ",1977ApJ...215L.107K,235
235,236,1.6 microns          , 0.130                         ,+/- 10  %  ,Jy                   ,184000000000000.0,0.13,+/- 1.31E-02 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1978ApJ...226..550R,236
236,237,H (UKIRT)            , 136.                          ,+/- 5   %  ,milliJy              ,183000000000000.0,0.136,+/- 6.80E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2011A&A...527A.121K,237
237,238,H_Kron (2MASS LGA)   , 8.000                         ,+/- 0.016  ,mag                  ,182000000000000.0,0.6459999999999999,+/- 9.59E-03 ,Jy                   ,"Broad-band
", 153.8 x  124.6 arcsec integration area.,2003AJ....125..525J,238
238,239,H_tot (2MASS LGA)    , 7.788                         ,+/- 0.024  ,mag                  ,182000000000000.0,0.785,+/- 1.76E-02 ,Jy                   ,"Broad-band
",                                        ,2003AJ....125..525J,239
239,240,H_14arcsec (2MASS)   , 9.085                         ,+/- 0.015  ,mag                  ,182000000000000.0,0.23800000000000002,+/- 3.31E-03 ,Jy                   ,"Broad-band
",14.0 x 14.0 arcsec aperture             ,20032MASX.C.......:,240
240,241,H_20 (2MASS LGA)     , 7.937                         ,+/- 0.016  ,mag                  ,182000000000000.0,0.685,+/- 1.02E-02 ,Jy                   ,"Broad-band
", 176.4 x  142.9 arcsec integration area.,2003AJ....125..525J,241
241,242,H (Mt. Lemmon)       , 0.115                         ,+/- 4   %  ,Jy                   ,182000000000000.0,0.115,+/- 2.30E-03 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1980Nat...284..410L,242
242,243,H                    , 9.26                          ,+/- 0.06   ,mag                  ,182000000000000.0,0.196,+/- 1.11E-02 ,Jy                   ,"Broad-band
","18"" aperture                            ",1978ApJS...38..267O,243
243,244,H (Mt. Lemmon)       , 0.171                         ,+/- 4   %  ,Jy                   ,182000000000000.0,0.171,+/- 3.42E-03 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1980Nat...284..410L,244
244,245,1.6 microns          , 8.73                          ,           ...,mag                  ,182000000000000.0,0.316,    ...      ,Jy                   ,"Broad-band
","32"" aperture                            ",1974MNRAS.169..357P,245
245,246,1.6 microns          , 9.03                          ,+/- 0.07   ,mag                  ,182000000000000.0,0.239,+/- 1.60E-02 ,Jy                   ,"Broad-band
","20"" aperture                            ",1974MNRAS.169..357P,246
246,247,1.6 microns          , 9.1                           ,+/- 0.08   ,mag                  ,182000000000000.0,0.225,+/- 1.72E-02 ,Jy                   ,"Broad-band
","28"" aperture                            ",1974MNRAS.169..357P,247
247,248,H (KPNO)             , 0.198                         ,+/- 0.002  ,Jy                   ,181000000000000.0,0.198,+/- 2.00E-03 ,Jy                   ,"Broad-band
","15"" aperture                            ",1979ApJ...234..471M,248
248,249,H (KPNO)             , 9.43                          ,+/- 0.07   ,mag                  ,181000000000000.0,0.171,+/- 1.14E-02 ,Jy                   ,"Broad-band
","10.3"" aperture                          ",1981ApJ...243..756B,249
249,250,H (KPNO)             , 0.149                         ,+/- 0.002  ,Jy                   ,181000000000000.0,0.149,+/- 2.00E-03 ,Jy                   ,"Broad-band
","10"" aperture                            ",1979ApJ...234..471M,250
250,251,H (2MASS/FLWO)       , 9.436                         ,+/- 0.025  ,mag                  ,180000000000000.0,0.172,+/- 3.96E-03 ,Jy                   ,"Broad-band
",Profile-fit; Poor quality               ,2006AJ....131.1163S,251
251,252,H (2MASS/FLWO)       , 9.365                         ,+/- 0.006  ,mag                  ,180000000000000.0,0.184,+/- 1.02E-03 ,Jy                   ,"Broad-band
","4"" aperture                             ",2006AJ....131.1163S,252
252,253,[Si VI] 1.96         , 13E-18                        ,           ...,W/m^2^               ,153000000000000.0,1300000000.0,    ...      ,Jy-Hz                ,"Line
",Nuclear flux; diam aper = 15 pc         ,2011ApJ...739...69M,253
253,254,H_2_ (1-0) S(1) line , 19.61E-15                     ,           ...,erg cm^-2^ s^-1^     ,141000000000000.0,1960000000.0,    ...      ,Jy-Hz                ,"Line
",Nuclear H_2_ gas                        ,2005MNRAS.364.1041R,254
254,255,Br{gamma}            , 9E-18                         ,           ...,W/m^2^               ,139000000000000.0,900000000.0,    ...      ,Jy-Hz                ,"Line
",Nuclear flux; diam aper = 15 pc         ,2011ApJ...739...69M,255
255,256,K_s (2MASS/FLWO)     , 8.522                         ,+/- 0.005  ,mag                  ,139000000000000.0,0.26,+/- 1.20E-03 ,Jy                   ,"Broad-band
","4"" aperture                             ",2006AJ....131.1163S,256
256,257,K_s (2MASS/FLWO)     , 8.519                         ,+/- 0.02   ,mag                  ,139000000000000.0,0.261,+/- 4.81E-03 ,Jy                   ,"Broad-band
",Profile-fit                             ,2006AJ....131.1163S,257
257,258,K_tot (2MASS LGA)    , 7.381                         ,+/- 0.025  ,mag                  ,138000000000000.0,0.7440000000000001,+/- 1.73E-02 ,Jy                   ,"Broad-band
",                                        ,2003AJ....125..525J,258
258,259,K_Kron (2MASS LGA)   , 7.551                         ,+/- 0.016  ,mag                  ,138000000000000.0,0.636,+/- 9.44E-03 ,Jy                   ,"Broad-band
", 153.8 x  124.6 arcsec integration area.,2003AJ....125..525J,259
