,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
132,133,PAH 6.2 (Spitzer)    , 173E-20                       ,+/- 1E-20  ,W/cm^2^              ,48400000000000.0,1730000000.0,+/- 1.00E+07 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,133
133,134,6.2 microns (IRS)    , 3730E-17                      ,+/- 180E-17 ,W/m^2^               ,48400000000000.0,3730000000000.0,+/- 1.80E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,134
134,135,PAH 6.2 (Spitzer)    , 42.3E-20                      ,+/- 0.56E-20 ,W/cm^2^              ,48400000000000.0,423000000000.0,+/- 5.60E+09 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...728...45L,135
135,136,7 microns (ISO)      , 3691.9                        ,+/- 616.6  ,milliJy              ,44400000000000.0,3.69,+/- 6.17E-01 ,Jy                   ,"Broad-band
",                                        ,2001A&A...369..473R,136
136,137,LW2 (ISOCAM)         , 1972                          ,+/- 10     , milliJy             ,44400000000000.0,1.97,+/- 1.97E-01 ,Jy                   ,"Broad-band
","40.0"" diameter aperture                 ",2004A&A...419..501F,137
137,138,7.4 microns (IRS)    , 4330E-17                      ,+/- 580E-17 ,W/m^2^               ,40500000000000.0,4330000000000.0,+/- 5.80E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,138
138,139,7.6 microns (IRS)    , 4890E-17                      ,+/- 260E-17 ,W/m^2^               ,39400000000000.0,4890000000000.0,+/- 2.60E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,139
139,140,PAH 7.7 microns IRS  , 6.37E-19                      ,+/- 10  %  ,W cm^-2^             ,38900000000000.0,637000000000.0,+/- 6.37E+10 ,Jy-Hz                ,"Line
",                                        ,2006ApJ...653.1129B,140
140,141,PAH 7.7 (Spitzer)    , 135.4E-20                     ,+/- 2.54E-20 ,W/cm^2^              ,38900000000000.0,1350000000000.0,+/- 2.54E+10 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...728...45L,141
141,142,7.8 microns          , 10^-13.16^                    ,+/- 32  %  ,W cm^-2^ micron ^-1^ ,38400000000000.0,1.4,+/- 4.49E-01 ,Jy                   ,"Broad-band
","12.6"" aperture                          ",1982ApJ...260...70F,142
142,143,7.8 microns (IRS)    , 5610E-17                      ,+/- 310E-17 ,W/m^2^               ,38400000000000.0,5610000000000.0,+/- 3.10E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,143
143,144,8.0 microns (IRAC)   , 3.25                          ,+/- 0.09   ,mag                  ,38100000000000.0,3.21,+/- 2.66E-01 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,144
144,145,8.3 microns (IRS)    , 1720E-17                      ,+/- 190E-17 ,W/m^2^               ,36100000000000.0,1720000000000.0,+/- 1.90E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,145
145,146,8.6 microns TIMMI2   , 0.40                          ,+/- 10  %  ,Jy                   ,34900000000000.0,0.4,+/- 4.00E-02 ,Jy                   ,"Broad-band
",                                        ,2004A&A...414..123S,146
146,147,PAH 8.6 microns IRS  , 1.30E-19                      ,+/- 10  %  ,W cm^-2^             ,34900000000000.0,130000000000.0,+/- 1.30E+10 ,Jy-Hz                ,"Line
",                                        ,2006ApJ...653.1129B,147
147,148,8.6 microns (IRS)    , 2436E-17                      ,+/- 84E-17 ,W/m^2^               ,34900000000000.0,2440000000000.0,+/- 8.40E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,148
148,149,PAH 8.6 (Spitzer)    , 36.6E-20                      ,+/- 1.13E-20 ,W/cm^2^              ,34900000000000.0,366000000000.0,+/- 1.13E+10 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...728...45L,149
149,150,8.6 microns          , 10^-13.37^                    ,+/- 12  %  ,W cm^-2^ micron ^-1^ ,34900000000000.0,1.05,+/- 1.26E-01 ,Jy                   ,"Broad-band
","12.6"" aperture                          ",1982ApJ...260...70F,150
150,151,8.9 microns (TIMMI2) , 410                           ,+/- 82     ,milliJy              ,34300000000000.0,0.41,+/- 8.20E-02 ,Jy                   ,"Broad-band
",                                        ,2005A&A...438..803G,151
151,152,9.6 microns          , 10^-13.71^                    ,+/- 14  %  ,W cm^-2^ micron ^-1^ ,31200000000000.0,0.599,+/- 8.39E-02 ,Jy                   ,"Broad-band
","12.6"" aperture                          ",1982ApJ...260...70F,152
152,153,10 microns (IRS)     , 1.23E+00                      ,+/- 7.41E-02 ,Jy                   ,30000000000000.0,1.23,+/- 7.41E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,153
153,154,10.4 microns TIMMI2  , 440                           ,+/- 88     ,milliJy              ,28900000000000.0,0.44,+/- 8.80E-02 ,Jy                   ,"Broad-band
",                                        ,2005A&A...438..803G,154
154,155,N (CTIO)             , 321                           ,+/- 15  %  ,milliJy              ,28900000000000.0,0.321,+/- 4.82E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2009ApJ...702.1127R,155
155,156,10.4 microns         , 10^-13.57^                    ,+/- 9   %  ,W cm^-2^ micron ^-1^ ,28800000000000.0,0.971,+/- 8.74E-02 ,Jy                   ,"Broad-band
","12.6"" aperture                          ",1982ApJ...260...70F,156
156,157,10.4 microns TIMMI2  , 0.46                          ,+/- 10  %  ,Jy                   ,28800000000000.0,0.46,+/- 4.60E-02 ,Jy                   ,"Broad-band
",                                        ,2004A&A...414..123S,157
157,158,[S IV] 10.51 (IRS)   , 18.6E-14                      ,+/- 0.78E-14 ,erg/s/cm^2^          ,28500000000000.0,18600000000.0,+/- 7.80E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,158
158,159,[S IV] (TIMMI2)      ,...                            ,<1.7E-20    ,W cm^-2^             ,28500000000000.0,,<   1.70E+10 ,Jy-Hz                ,"Line
","3"" aperture                             ",2004A&A...414..123S,159
159,160,[S IV] (ISO)         , 2.6E-20                       ,           ...,W cm^-2^             ,28500000000000.0,26000000000.0,    ...      ,Jy-Hz                ,"Line
","14""x20"" aper; from 2002A&A...393..821S  ",2004A&A...414..123S,160
160,161,10 microns           , 10^-13.57^                    ,+/- 8   %  ,W cm^-2^ micron ^-1^ ,28300000000000.0,0.898,+/- 7.18E-02 ,Jy                   ,"Broad-band
","12.6"" aperture                          ",1982ApJ...260...70F,161
161,162,PAH 11.2 (Spitzer)   , 120E-20                       ,+/- 3E-20  ,W/cm^2^              ,26800000000000.0,1200000000.0,+/- 3.00E+07 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,162
162,163,11.2 microns (IRS)   , 839E-17                       ,+/- 42E-17 ,W/m^2^               ,26800000000000.0,839000000000.0,+/- 4.20E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,163
163,164,PAH2 (VLT)           , 422.6                         ,+/- 7.8    ,milliJy              ,26600000000000.0,0.423,+/- 7.80E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,164
164,165,11.3 microns (ISO)   , 125E-20                       ,           ...,W cm^-2^             ,26500000000000.0,1250000000000.0,    ...      ,Jy-Hz                ,"Line
","24"" aperture                            ",2004A&A...414..123S,165
165,166,11.3 microns TIMMI2  ,...                            ,<11E-20     ,W cm^-2^             ,26500000000000.0,,<   1.10E+11 ,Jy-Hz                ,"Line
","3"" slit                                 ",2004A&A...414..123S,166
166,167,11.3 microns (IRS)   , 2510E-17                      ,+/- 110E-17 ,W/m^2^               ,26500000000000.0,2510000000000.0,+/- 1.10E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,167
167,168,PAH 11.3 (Spitzer)   , 70.3E-20                      ,+/- 1.5E-20 ,W/cm^2^              ,26500000000000.0,703000000000.0,+/- 1.50E+10 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...728...45L,168
168,169,PAH 11.3 microns IRS , 4.60E-19                      ,+/- 10  %  ,W cm^-2^             ,26500000000000.0,460000000000.0,+/- 4.60E+10 ,Jy-Hz                ,"Line
",                                        ,2006ApJ...653.1129B,169
169,170,11.4 microns         , 10^-13.65^                    ,+/- 12  %  ,W cm^-2^ micron ^-1^ ,26300000000000.0,0.971,+/- 1.17E-01 ,Jy                   ,"Broad-band
","12.6"" aperture                          ",1982ApJ...260...70F,170
170,171,11.9 microns TIMMI2  , 510                           ,+/- 102    ,milliJy              ,25700000000000.0,0.51,+/- 1.02E-01 ,Jy                   ,"Broad-band
",                                        ,2005A&A...438..803G,171
171,172,11.9 microns TIMMI2  , 606                           ,+/- 15  %  ,milliJy              ,25200000000000.0,0.606,+/- 9.09E-02 ,Jy                   ,"Broad-band
",                                        ,2008A&A...484..341R,172
172,173,12 microns (VLTI)    , 0.51                          ,           ...,Jy                   ,25000000000000.0,0.51,    ...      ,Jy                   ,"Broad-band
",                                        ,2009A&A...502...67T,173
173,174,12.0 microns (IRS)   , 1243E-17                      ,+/- 64E-17 ,W/m^2^               ,25000000000000.0,1240000000000.0,+/- 6.40E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,174
174,175,12 microns (IRAS)    , 5.12                          ,+/- 0.031  ,Jy                   ,25000000000000.0,5.12,+/- 3.10E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RZ;see paper  ",2003AJ....126.1607S,175
175,176,12 microns (IRAS)    , 4.42                          ,+/- 15  %  ,Jy                   ,25000000000000.0,4.42,+/- 6.63E-01 ,Jy                   ,"Broad-band
",                                        ,1988ApJS...68...91R,176
176,177,12 microns (IRAS)    , 3.372E+00                     ,+/- 4   %  ,Jy                   ,25000000000000.0,3.37,+/- 1.35E-01 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,177
177,178,NEII_1 (VLT)         , 490.9                         ,+/- 27.0   ,milliJy              ,24400000000000.0,0.491,+/- 2.70E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,178
178,179,12.9 microns TIMMI2  , 110                           ,+/- 220    ,milliJy              ,24300000000000.0,0.11,+/- 2.20E-01 ,Jy                   ,"Broad-band
",                                        ,2005A&A...438..803G,179
179,180,12.4 microns         , 10^-13.56^                    ,+/- 18  %  ,W cm^-2^ micron ^-1^ ,24200000000000.0,1.41,+/- 2.54E-01 ,Jy                   ,"Broad-band
","12.6"" aperture                          ",1982ApJ...260...70F,180
180,181,12.6 microns (IRS)   , 2590E-17                      ,+/- 180E-17 ,W/m^2^               ,23800000000000.0,2590000000000.0,+/- 1.80E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,181
181,182,[Ne II] 12.81 (IRS)  , 139.50E-21                    ,+/- 3.27E-21 , W/cm^2^             ,23400000000000.0,140000000000.0,+/- 3.27E+09 ,Jy-Hz                ,"Line
",                                        ,2009ApJS..184..230B,182
182,183,[Ne II] (TIMMI2)     ,...                            ,<1.8E-20    ,W cm^-2^             ,23400000000000.0,,<   1.80E+10 ,Jy-Hz                ,"Line
","3"" aperture                             ",2004A&A...414..123S,183
183,184,[Ne II] (ISO)        , 40.9E-20                      ,           ...,W cm^-2^             ,23400000000000.0,409000000000.0,    ...      ,Jy-Hz                ,"Line
","14""x27"" aper; from 2002A&A...393..821S  ",2004A&A...414..123S,184
184,185,[Ne II] 12.81 (IRS)  , 143.E-14                      ,+/- 3.79E-14 ,erg/s/cm^2^          ,23400000000000.0,143000000000.0,+/- 3.79E+09 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,185
185,186,[Ne II] 12.81 (IRS)  , 161.67E-21                    ,+/- 17.48E-21 ,W/cm^2^              ,23400000000000.0,162000000000.0,+/- 1.75E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,186
186,187,[Ne II] 12.8 Spitzer , 156.E-14                      ,           ...,erg/cm^2^/s          ,23400000000000.0,156000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,187
187,188,[Ne II] 12.81        , 139.50E-21                    ,           ...,W/cm^2^              ,23400000000000.0,140000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,188
188,189,NEII (VLT)           , 597.7                         ,+/- 16.7   ,milliJy              ,23400000000000.0,0.598,+/- 1.67E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,189
189,190,NEII (VLT)           , 640.1                         ,+/- 20.3   ,milliJy              ,23400000000000.0,0.64,+/- 2.03E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,190
190,191,NEII_2 (VLT)         , 501.5                         ,+/- 11.1   ,milliJy              ,23000000000000.0,0.502,+/- 1.11E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,191
191,192,PAH 14.2 microns IRS , 0.62E-19                      ,+/- 10  %  ,W cm^-2^             ,21100000000000.0,62000000000.0,+/- 6.20E+09 ,Jy-Hz                ,"Line
",                                        ,2006ApJ...653.1129B,192
192,193,[Ne V] 14.3 Spitzer  , 216.0E-18                     ,+/- 10.5E-18 ,W/m^2^               ,21000000000000.0,21600000000.0,+/- 1.05E+09 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...730...28P,193
193,194,[Ne V] 14.32         , 2.20E-20                      ,+/- 0.06E-20 , W/cm^2^             ,20900000000000.0,22000000000.0,+/- 6.00E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,194
194,195,[Ne V] 14.32 (IRS)   , 19.1E-14                      ,+/- 0.61E-14 ,erg/s/cm^2^          ,20900000000000.0,19100000000.0,+/- 6.10E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,195
195,196,[Ne V] 14.32 (IRS)   , 22.35E-21                     ,+/- 1.97E-21 ,W/cm^2^              ,20900000000000.0,22400000000.0,+/- 1.97E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,196
196,197,[Ne V] 14.3 Spitzer  , 19.E-14                       ,           ...,erg/cm^2^/s          ,20900000000000.0,19000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,197
197,198,[Ne V] 14.32         , 18.83E-21                     ,           ...,W/cm^2^              ,20900000000000.0,18800000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,198
198,199,14.7 microns (IRS)   , 2.69E+00                      ,+/- 1.28E-01 ,Jy                   ,20400000000000.0,2.69,+/- 1.28E-01 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,199
199,200,LW3 (ISOCAM)         , 3103                          ,+/- 20     , milliJy             ,20000000000000.0,3.1,+/- 6.21E-01 ,Jy                   ,"Broad-band
","40.0"" diameter aperture                 ",2004A&A...419..501F,200
200,201,15 microns (ISO)     , 4436.7                        ,+/- 764.5  ,milliJy              ,20000000000000.0,4.44,+/- 7.65E-01 ,Jy                   ,"Broad-band
",                                        ,2001A&A...369..473R,201
201,202,15 microns (IRS)     , 1.55                          ,           ...,Jy                   ,20000000000000.0,1.55,    ...      ,Jy                   ,"Broad-band
",                                        ,2006ApJ...653.1129B,202
202,203,[Ne III] 15.56 (IRS) , 61.3E-14                      ,+/- 0.51E-14 ,erg/s/cm^2^          ,19300000000000.0,61300000000.0,+/- 5.10E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,203
203,204,[Ne III] 15.56 (IRS) , 61.06E-21                     ,+/- 0.90E-21 ,W/cm^2^              ,19300000000000.0,61100000000.0,+/- 9.00E+08 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,204
204,205,[Ne III] 15.5 (IRS)  , 59.53E-21                     ,+/- 0.92E-21 , W/cm^2^             ,19300000000000.0,59500000000.0,+/- 9.20E+08 ,Jy-Hz                ,"Line
",                                        ,2009ApJS..184..230B,205
205,206,[NeIII] 15.6 Spitzer , 61.E-14                       ,           ...,erg/cm^2^/s          ,19300000000000.0,61000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,206
206,207,[Ne III] 15.56       , 59.53E-21                     ,           ...,W/cm^2^              ,19300000000000.0,59500000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,207
207,208,17.0 microns (IRS)   , 1220E-17                      ,+/- 82E-17 ,W/m^2^               ,17600000000000.0,1220000000000.0,+/- 8.20E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,208
208,209,PAH 17 microns IRS   , 5.59E-19                      ,+/- 10  %  ,W cm^-2^             ,17600000000000.0,559000000000.0,+/- 5.59E+10 ,Jy-Hz                ,"Line
",                                        ,2006ApJ...653.1129B,209
209,210,Qa (GeminiS)         , 640                           ,+/- 25  %  ,milliJy              ,16400000000000.0,0.64,+/- 1.60E-01 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2009ApJ...702.1127R,210
210,211,[S III] 18.71 (IRS)  , 51.2E-14                      ,+/- 0.57E-14 ,erg/s/cm^2^          ,16000000000000.0,51200000000.0,+/- 5.70E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,211
211,212,[S III] 18.71 (IRS)  , 53.72E-21                     ,+/- 3.58E-21 , W/cm^2^             ,16000000000000.0,53700000000.0,+/- 3.58E+09 ,Jy-Hz                ,"Line
",                                        ,2009ApJS..184..230B,212
212,213,[S III] 18.71        , 5.73E-20                      ,+/- 0.05E-20 , W/cm^2^             ,16000000000000.0,57300000000.0,+/- 5.00E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,213
213,214,20 microns (IRS)     , 4.89E+00                      ,+/- 1.18E-01 ,Jy                   ,15000000000000.0,4.89,+/- 1.18E-01 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,214
214,215,20 microns           , 10^-13.92^                    ,+/- 60  %  ,W cm^-2^ micron ^-1^ ,15000000000000.0,1.6,+/- 9.63E-01 ,Jy                   ,"Broad-band
","12.6"" aperture                          ",1982ApJ...260...70F,215
215,216,[Ne V] 24.32         , 5.36E-20                      ,+/- 0.06E-20 , W/cm^2^             ,12300000000000.0,53600000000.0,+/- 6.00E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,216
216,217,[Ne V] 24.32 (IRS)   , 97.5E-14                      ,+/- 13.2E-14 ,erg/s/cm^2^          ,12300000000000.0,97500000000.0,+/- 1.32E+10 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,217
217,218,[Ne V] 24.32 (IRS)   , 38.53E-21                     ,+/- 1.50E-21 ,W/cm^2^              ,12300000000000.0,22400000000.0,+/- 1.50E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,218
218,219,[Ne V] 24.3 Spitzer  , 40.E-14                       ,           ...,erg/cm^2^/s          ,12300000000000.0,40000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,219
219,220,25 microns (IRAS)    , 14.28                         ,+/- 0.038  ,Jy                   ,12000000000000.0,14.3,+/- 3.80E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RZ;see paper  ",2003AJ....126.1607S,220
220,221,25 microns (IRAS)    , 1.082E+01                     ,+/- 5   %  ,Jy                   ,12000000000000.0,10.8,+/- 1.69E-01 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,221
221,222,25 microns (IRAS)    , 13.07                         ,+/- 15  %  ,Jy                   ,12000000000000.0,13.1,+/- 1.96E+00 ,Jy                   ,"Broad-band
",                                        ,1988ApJS...68...91R,222
222,223,[O IV] 25.89 (IRS)   , 365.E-14                      ,+/- 26.9E-14 ,erg/s/cm^2^          ,11600000000000.0,365000000000.0,+/- 2.69E+10 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,223
223,224,[O IV] 25.89 (IRS)   , 145.38E-21                    ,+/- 8.89E-21 ,W/cm^2^              ,11600000000000.0,145000000000.0,+/- 8.89E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...716.1151W,224
224,225,[O IV] 25.9 Spitzer  , 151.E-14                      ,           ...,erg/cm^2^/s          ,11600000000000.0,151000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,225
225,226,[O IV] 25.89 Spitzer , 1.58e-12                      ,+/- 0.12e-12 ,erg/cm^2^/s          ,11600000000000.0,158000000000.0,+/- 1.20E+10 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...698..623D,226
226,227,[O IV] 25.89         , 141.57E-21                    ,           ...,W/cm^2^              ,11600000000000.0,142000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,227
227,228,[Fe II] 25.99        , 22.2E-21                      ,           ...,W/cm^2^              ,11500000000000.0,22200000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,228
228,229,30 microns (IRS)     , 1.23E+01                      ,+/- 3.43E-01 ,Jy                   ,9990000000000.0,12.3,+/- 3.43E-01 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,229
229,230,30 microns (IRS)     , 9.61                          ,           ...,Jy                   ,9990000000000.0,9.61,    ...      ,Jy                   ,"Broad-band
",                                        ,2006ApJ...653.1129B,230
230,231,[S III] 33.48 (IRS)  , 720.E-14                      ,+/- 102.E-14 ,erg/s/cm^2^          ,8950000000000.0,720000000000.0,+/- 1.02E+11 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,231
231,232,[S III] 33.48        , 27.20E-20                     ,+/- 0.38E-20 , W/cm^2^             ,8950000000000.0,272000000000.0,+/- 3.80E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,232
232,233,[S III] 33.48        , 246.89E-21                    ,           ...,W/cm^2^              ,8950000000000.0,247000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,233
233,234,[S III] 33.48 (IRS)  , 246.89E-21                    ,+/- 12.17E-21 , W/cm^2^             ,8950000000000.0,247000000000.0,+/- 1.22E+10 ,Jy-Hz                ,"Line
",                                        ,2009ApJS..184..230B,234
234,235,[Si II] 34.28        , 500.3E-21                     ,           ...,W/cm^2^              ,8750000000000.0,500000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,235
235,236,[Si II] 34.82 (IRS)  , 1303.E-14                     ,+/- 81.E-14 ,erg/s/cm^2^          ,8610000000000.0,1300000000000.0,+/- 8.10E+10 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,236
236,237,60 microns (IRAS)    , 94.31                         ,+/- 0.033  ,Jy                   ,5000000000000.0,94.3,+/- 3.30E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: MI;see paper  ",2003AJ....126.1607S,237
237,238,60 microns (ISO)     , 92.0                          ,+/- 20  %  ,Jy                   ,5000000000000.0,92.0,+/- 1.84E+01 ,Jy                   ,"Broad-band
",                                        ,2001A&A...375..566N,238
238,239,60 microns (IRAS)    , 7.613E+01                     ,+/- 6   %  ,Jy                   ,5000000000000.0,76.1,+/- 4.57E+00 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,239
239,240,60 microns (IRAS)    , 84.20                         ,+/- 15  %  ,Jy                   ,5000000000000.0,84.2,+/- 1.26E+01 ,Jy                   ,"Broad-band
",                                        ,1988ApJS...68...91R,240
240,241,60 microns (ISO)     , 81.9                          ,+/- 1.0    ,Jy                   ,4930000000000.0,81.9,+/- 1.00E+00 ,Jy                   ,"Broad-band
",                                        ,2002ApJ...572..105S,241
241,242,[O I](63) (ISO)      , 5.5E-15                       ,+/- 1.1E-15 ,W m^-2^              ,4760000000000.0,550000000000.0,+/- 1.10E+11 ,Jy-Hz                ,"Line
",                                        ,2001A&A...375..566N,242
242,243,65 microns (ISO)     , 121.0                         ,+/- 1.0    ,Jy                   ,4450000000000.0,121.0,+/- 1.00E+00 ,Jy                   ,"Broad-band
",                                        ,2002ApJ...572..105S,243
243,244,FIR (IRAS)           , 5.07E-12                      ,           ...,W m^-2^              ,3630000000000.0,140.0,    ...      ,Jy                   ,"Broad-band
",                                        ,1988ApJS...68...91R,244
244,245,[O III](88) (ISO)    , 2.7E-15                       ,+/- 0.6E-15 ,W m^-2^              ,3410000000000.0,270000000000.0,+/- 6.00E+10 ,Jy-Hz                ,"Line
",                                        ,2001A&A...375..566N,245
245,246,90 microns (ISO)     , 114.0                         ,+/- 1.0    ,Jy                   ,3150000000000.0,114.0,+/- 1.00E+00 ,Jy                   ,"Broad-band
",                                        ,2002ApJ...572..105S,246
246,247,100 microns (IRAS)   , 165.67                        ,+/- 0.126  ,Jy                   ,3000000000000.0,166.0,+/- 1.26E-01 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: MI;see paper  ",2003AJ....126.1607S,247
247,248,100 microns (IRAS)   , 185.40                        ,+/- 15  %  ,Jy                   ,3000000000000.0,185.0,+/- 2.78E+01 ,Jy                   ,"Broad-band
",                                        ,1988ApJS...68...91R,248
248,249,100 microns (IRAS)   , 1.425E+02                     ,+/- 4   %  ,Jy                   ,3000000000000.0,142.0,+/- 5.70E+00 ,Jy                   ,"Broad-band
",IRAS quality flag = 2                   ,1990IRASF.C...0000M,249
249,250,120 microns (ISO)    , 217.00                        ,+/- 0.80   ,Jy                   ,2520000000000.0,217.0,+/- 8.00E-01 ,Jy                   ,"Broad-band
",                                        ,2002ApJ...572..105S,250
250,251,[N II](122) (ISO)    , 2.3E-15                       ,+/- 0.5E-15 ,W m^-2^              ,2460000000000.0,230000000000.0,+/- 5.00E+10 ,Jy-Hz                ,"Line
",                                        ,2001A&A...375..566N,251
251,252,[C II](158) (ISO)    , 11.0E-15                      ,+/- 2.2E-15 ,W m^-2^              ,1900000000000.0,1100000000000.0,+/- 2.20E+11 ,Jy-Hz                ,"Line
",                                        ,2001A&A...375..566N,252
252,253,150 microns (ISO)    , 194.00                        ,+/- 0.40   ,Jy                   ,1860000000000.0,194.0,+/- 4.00E-01 ,Jy                   ,"Broad-band
",                                        ,2002ApJ...572..105S,253
253,254,170 microns (ISO)    , 167.00                        ,+/- 0.60   ,Jy                   ,1720000000000.0,167.0,+/- 6.00E-01 ,Jy                   ,"Broad-band
",                                        ,2002ApJ...572..105S,254
254,255,180 microns (ISO)    , 103.000                       ,+/- 0.400  ,Jy                   ,1620000000000.0,103.0,+/- 4.00E-01 ,Jy                   ,"Broad-band
",                                        ,2002ApJ...572..105S,255
255,256,200 microns (ISO)    , 85.20                         ,+/- 0.50   ,Jy                   ,1470000000000.0,85.2,+/- 5.00E-01 ,Jy                   ,"Broad-band
",                                        ,2002ApJ...572..105S,256
256,257,250 microns (BLAST)  , 145.8                         ,+/- 12.9   ,Jy                   ,1200000000000.0,146.0,+/- 1.29E+01 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...707.1809W,257
257,258,350 microns (BLAST)  , 62.3                          ,+/- 4.6    ,Jy                   ,857000000000.0,62.3,+/- 4.60E+00 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...707.1809W,258
258,259,500 microns (BLAST)  , 24.7                          ,+/- 2.1    ,Jy                   ,600000000000.0,24.7,+/- 2.10E+00 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...707.1809W,259
259,260,870 microns (APEX)   , 1.1                           ,+/- 0.2    ,Jy                   ,345000000000.0,1.1,+/- 2.00E-01 ,Jy                   ,"Broad-band
",Core flux                               ,2013A&A...555A.128T,260
