,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
130,131,5.8 microns (IRAC)   , 1.89                          ,+/- 0.19   ,Jy                   ,52300000000000.0,1.89,+/- 1.90E-01 ,Jy                   ,"Broad-band
",Flux not corrected for aperture effects ,2005ApJ...633..857D,131
131,132,5.8 microns (IRAC)   , 0.147                         ,+/- 0.006  ,log(Jy)              ,52300000000000.0,1.4,+/- 1.94E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...703.1569M,132
132,133,5.8 microns (IRAC)   , 6.54                          ,+/- 0.10   ,mag                  ,52300000000000.0,0.278,+/- 2.56E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,133
133,134,5.8 microns (IRAC)   , 9.06E+2                       ,+/- 10  %  ,milliJy              ,52300000000000.0,0.9059999999999999,+/- 9.06E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJ...715..506M,134
134,135,6 microns (IRS)      , 0.12                          ,           ...,Jy                   ,50000000000000.0,0.12,    ...      ,Jy                   ,"Broad-band
",                                        ,2006ApJ...653.1129B,135
135,136,6 microns (ISO)      ,...                            ,<0.3087     ,Jy                   ,50000000000000.0,,<   3.09E-01 ,Jy                   ,"Broad-band
",                                        ,2004A&A...418..465L,136
136,137,PAH 6.2 microns IRS  , 5.04E-19                      ,+/- 10  %  ,W cm^-2^             ,48400000000000.0,504000000000.0,+/- 5.04E+10 ,Jy-Hz                ,"Line
",                                        ,2006ApJ...653.1129B,137
137,138,PAH 6.2 (Spitzer)    , 103E-20                       ,+/- 3E-20  ,W/cm^2^              ,48400000000000.0,1030000000.0,+/- 3.00E+07 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,138
138,139,6.2 microns (IRS)    , 2219E-17                      ,+/- 96E-17 ,W/m^2^               ,48400000000000.0,2220000000000.0,+/- 9.60E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,139
139,140,PAH 6.2 (Spitzer)    , 98.5E-20                      ,+/- 0.88E-20 ,W/cm^2^              ,48400000000000.0,985000000000.0,+/- 8.80E+09 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...728...45L,140
140,141,LW2 (ISOCAM)         , 1280                          ,+/- 10     , milliJy             ,44400000000000.0,1.28,+/- 1.28E-01 ,Jy                   ,"Broad-band
","45"" diameter aperture                   ",2004A&A...419..501F,141
141,142,LW2 (ISOCAM)         , 1008                          ,+/- 29     , milliJy             ,44400000000000.0,1.01,+/- 2.90E-02 ,Jy                   ,"Broad-band
",                                        ,2007AJ....134.2006R,142
142,143,7 microns (ISO)      , 2128.6                        ,+/- 125.4  ,milliJy              ,44400000000000.0,2.13,+/- 1.25E-01 ,Jy                   ,"Broad-band
",                                        ,2001A&A...369..473R,143
143,144,7.4 microns (IRS)    , 2710E-17                      ,+/- 240E-17 ,W/m^2^               ,40500000000000.0,2710000000000.0,+/- 2.40E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,144
144,145,7.6 microns (IRS)    , 2850E-17                      ,+/- 150E-17 ,W/m^2^               ,39400000000000.0,2850000000000.0,+/- 1.50E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,145
145,146,PAH 7.7 microns IRS  , 9.30E-19                      ,+/- 10  %  ,W cm^-2^             ,38900000000000.0,930000000000.0,+/- 9.30E+10 ,Jy-Hz                ,"Line
",                                        ,2006ApJ...653.1129B,146
146,147,PAH 7.7 (Spitzer)    , 282E-20                       ,+/- 5E-20  ,W/cm^2^              ,38900000000000.0,2820000000000.0,+/- 5.00E+10 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...728...45L,147
147,148,7.8 microns (IRS)    , 3190E-17                      ,+/- 180E-17 ,W/m^2^               ,38400000000000.0,3190000000000.0,+/- 1.80E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,148
148,149,8.0 microns (IRAC)   , 3.19                          ,+/- 0.40   ,Jy                   ,38100000000000.0,3.19,+/- 4.00E-01 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...655..863D,149
149,150,8.0 microns (IRAC)   , 4196.2                        ,+/- 69.0   ,milliJy              ,38100000000000.0,4.2,+/- 6.90E-02 ,Jy                   ,"Broad-band
",                                        ,2007AJ....133..791S,150
150,151,7.9 microns (IRAC)   , 1.139                         ,+/- 10  %  , Jy                  ,38100000000000.0,1.14,+/- 1.14E-01 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...669..959R,151
151,152,8.0 microns (IRAC)   , 0.504                         ,+/- 0.006  ,log(Jy)              ,38100000000000.0,3.19,+/- 4.41E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...703.1569M,152
152,153,8.0 microns (IRAC)   , 4.29                          ,+/- 0.43   ,Jy                   ,38100000000000.0,4.29,+/- 4.30E-01 ,Jy                   ,"Broad-band
",Flux not corrected for aperture effects ,2005ApJ...633..857D,153
153,154,8.0 microns (IRAC)   , 3.98                          ,+/- 0.10   ,mag                  ,38100000000000.0,1.64,+/- 1.51E-01 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,154
154,155,8.0 microns (IRAC)   , 2.27E+3                       ,+/- 10  %  ,milliJy              ,38100000000000.0,2.27,+/- 2.27E-01 ,Jy                   ,"Broad-band
",                                        ,2010ApJ...715..506M,155
155,156,8.3 microns (IRS)    , 1050E-17                      ,+/- 130E-17 ,W/m^2^               ,36100000000000.0,1050000000000.0,+/- 1.30E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,156
156,157,8.6 microns (IRS)    , 1625E-17                      ,+/- 36E-17 ,W/m^2^               ,34900000000000.0,1620000000000.0,+/- 3.60E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,157
157,158,PAH 8.6 microns IRS  , 2.26E-19                      ,+/- 10  %  ,W cm^-2^             ,34900000000000.0,226000000000.0,+/- 2.26E+10 ,Jy-Hz                ,"Line
",                                        ,2006ApJ...653.1129B,158
158,159,PAH 8.6 (Spitzer)    , 61.5E-20                      ,+/- 3.66E-20 ,W/cm^2^              ,34900000000000.0,615000000000.0,+/- 3.66E+10 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...728...45L,159
159,160,PAH1 (VLT)           , 14.7                          ,+/- 0.8    ,milliJy              ,34900000000000.0,0.0147,+/- 8.00E-04 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,160
160,161,LW7 (ISOCAM)         , 1054                          ,+/- 32     , milliJy             ,31200000000000.0,1.05,+/- 3.20E-02 ,Jy                   ,"Broad-band
",                                        ,2007AJ....134.2006R,161
161,162,H_2 S(3) line        , 423.0E-18                     ,+/- 23.4E-18 , W/m^2^              ,31000000000000.0,42300000000.0,+/- 2.34E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...669..959R,162
162,163,10 microns           ,...                            ,<0.060      ,Jy                   ,30000000000000.0,,<   6.00E-02 ,Jy                   ,"Broad-band
","5.7"" aperture                           ",1978ApJ...220L..37R,163
163,164,10 microns           , 0.065                         ,+/- 0.009  ,Jy                   ,29400000000000.0,0.065,+/- 9.00E-03 ,Jy                   ,"Broad-band
","5"" aperture                             ",1981ApJ...247L..11T,164
164,165,[S IV] 10.51 (IRS)   ,...                            ,<0.85E-14   ,erg/s/cm^2^          ,28500000000000.0,,<   8.50E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,165
165,166,10.75 microns Gemini , 23                            ,+/- 15  %  ,milliJy              ,27900000000000.0,0.023,+/- 3.45E-03 ,Jy                   ,"Broad-band
",                                        ,2011ApJ...731...92R,166
166,167,10.8 microns MIRLIN  ,...                            ,<60         ,milliJy              ,27800000000000.0,,<   6.00E-02 ,Jy                   ,"Broad-band
","1.5"" diam aperture                      ",2004ApJ...605..156G,167
167,168,SIV_2 (VLT)          , 26.8                          ,+/- 9.0    ,milliJy              ,27800000000000.0,0.0268,+/- 9.00E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,168
168,169,PAH 11.2 (Spitzer)   , 116E-20                       ,+/- 1E-20  ,W/cm^2^              ,26800000000000.0,1160000000.0,+/- 1.00E+07 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,169
169,170,11.2 microns (IRS)   , 642E-17                       ,+/- 30E-17 ,W/m^2^               ,26800000000000.0,642000000000.0,+/- 3.00E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,170
170,171,PAH2 (VLT)           , 60                            ,+/- 10     ,milliJy              ,26800000000000.0,0.06,+/- 1.00E-02 ,Jy                   ,"Broad-band
",                                        ,2011A&A...536A..36A,171
171,172,PAH2 (VLT)           , 29.1                          ,+/- 7.5    ,milliJy              ,26600000000000.0,0.0291,+/- 7.50E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,172
172,173,PAH2 (VLT)           , 30.3                          ,+/- 5.1    ,milliJy              ,26600000000000.0,0.0303,+/- 5.10E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,173
173,174,PAH 11.3 microns IRS , 5.34E-19                      ,+/- 10  %  ,W cm^-2^             ,26500000000000.0,534000000000.0,+/- 5.34E+10 ,Jy-Hz                ,"Line
",                                        ,2006ApJ...653.1129B,174
174,175,11.3 microns (IRS)   , 1703E-17                      ,+/- 78E-17 ,W/m^2^               ,26500000000000.0,1700000000000.0,+/- 7.80E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,175
175,176,PAH 11.3 (Spitzer)   , 129.6E-20                     ,+/- 6.36E-20 ,W/cm^2^              ,26500000000000.0,1300000000000.0,+/- 6.36E+10 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...728...45L,176
176,177,Si5 (GeminiS)        , 26.5                          ,+/- 1.9    ,milliJy              ,25700000000000.0,0.0265,+/- 1.90E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,177
177,178,11.7 microns GeminiS , 48                            ,           ...,milliJy              ,25600000000000.0,0.048,    ...      ,Jy                   ,"Broad-band
","Nuclear flux; 3.0"" diam aper            ",2007ApJ...659..241M,178
178,179,Si5 (Gemini)         , 42                            ,+/- 3      ,milliJy              ,25600000000000.0,0.042,+/- 3.00E-03 ,Jy                   ,"Broad-band
","2"" diameter aperture                    ",2012AJ....144...11M,179
179,180,11.8 microns (VLT)   , 25                            ,+/- 2      ,milliJy              ,25400000000000.0,0.025,+/- 2.00E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2010MNRAS.402..879R,180
180,181,PAH2_2 (VLT)         , 17.5                          ,+/- 0.9    ,milliJy              ,25200000000000.0,0.0175,+/- 9.00E-04 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,181
181,182,PAH2_2 (VLT)         , 22.4                          ,+/- 3.7    ,milliJy              ,25200000000000.0,0.0224,+/- 3.70E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,182
182,183,12.0 microns (IRS)   , 868E-17                       ,+/- 41E-17 ,W/m^2^               ,25000000000000.0,868000000000.0,+/- 4.10E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,183
183,184,12 microns (IRAS)    , 2.96                          ,+/- 0.028  ,Jy                   ,25000000000000.0,2.96,+/- 2.80E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RI;see paper  ",2003AJ....126.1607S,184
184,185,12 microns (IRAS)    , 4.16                          ,+/- 0.42   , Jy                  ,25000000000000.0,4.16,+/- 4.20E-01 ,Jy                   ,"Broad-band
",                                        ,2004AJ....127.3235S,185
185,186,12 microns (IRAS)    , 2.88                          ,+/- 15  %  ,Jy                   ,25000000000000.0,2.88,+/- 4.32E-01 ,Jy                   ,"Broad-band
",                                        ,1988ApJS...68...91R,186
186,187,12 microns (IRAS)    , 1.985E+00                     ,+/- 4   %  ,Jy                   ,25000000000000.0,1.99,+/- 7.94E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,187
187,188,NeIIref1 (VLT)       , 27                            ,+/- 4      ,milliJy              ,24500000000000.0,0.027,+/- 4.00E-03 ,Jy                   ,"Broad-band
",                                        ,2011A&A...536A..36A,188
188,189,Ne II_1 (ESO)        , 28.2                          ,+/- 6.8    , milliJy             ,24400000000000.0,0.0282,+/- 6.80E-03 ,Jy                   ,"Broad-band
",PSF fitting                             ,2008A&A...479..389H,189
189,190,H_2 S(2) line        , 293.6E-18                     ,+/- 29.4E-18 , W/m^2^              ,24400000000000.0,29400000000.0,+/- 2.94E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...669..959R,190
190,191,NEII_1 (VLT)         , 27.9                          ,+/- 3.1    ,milliJy              ,24400000000000.0,0.0279,+/- 3.10E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,191
191,192,12.6 microns (IRS)   , 1810E-17                      ,+/- 140E-17 ,W/m^2^               ,23800000000000.0,1810000000000.0,+/- 1.40E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,192
192,193,[Ne II] 12.81 (IRS)  , 37.24E-21                     ,+/- 9.27E-21 , W/cm^2^             ,23400000000000.0,37200000000.0,+/- 9.27E+09 ,Jy-Hz                ,"Line
",                                        ,2009ApJS..184..230B,193
193,194,[Ne II] 12.81 (IRS)  , 59.1E-14                      ,+/- 0.22E-14 ,erg/s/cm^2^          ,23400000000000.0,59100000000.0,+/- 2.20E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,194
194,195,[Ne II] 12.8 Spitzer , 165.E-14                      ,           ...,erg/cm^2^/s          ,23400000000000.0,165000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,195
195,196,[Ne II] 12.81        , 37.24E-21                     ,           ...,W/cm^2^              ,23400000000000.0,37200000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,196
196,197,PAH 14.2 microns IRS , 0.12E-19                      ,+/- 10  %  ,W cm^-2^             ,21100000000000.0,12000000000.0,+/- 1.20E+09 ,Jy-Hz                ,"Line
",                                        ,2006ApJ...653.1129B,197
197,198,[Ne V] 14.32 (IRS)   ,...                            ,<0.92E-14   ,erg/s/cm^2^          ,20900000000000.0,,<   9.20E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,198
198,199,[Ne V] 14.3 Spitzer  ,...                            ,<0.74E-14   ,erg/cm^2^/s          ,20900000000000.0,,<   7.40E+08 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,199
199,200,[Ne V] 14.32         ,...                            ,<0.43E-21   ,W/cm^2^              ,20900000000000.0,,<   4.30E+08 ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,200
200,201,[Ne V] 14.32         ,...                            ,<0.05E-20   , W/cm^2^             ,20900000000000.0,,<   5.00E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,201
201,202,15 microns (IRS)     , 0.29                          ,           ...,Jy                   ,20000000000000.0,0.29,    ...      ,Jy                   ,"Broad-band
",                                        ,2006ApJ...653.1129B,202
202,203,15 microns (ISO)     , 2269.2                        ,+/- 167.4  ,milliJy              ,20000000000000.0,2.27,+/- 1.67E-01 ,Jy                   ,"Broad-band
",                                        ,2001A&A...369..473R,203
203,204,LW3 (ISOCAM)         , 1692                          ,+/- 20     , milliJy             ,20000000000000.0,1.69,+/- 3.38E-01 ,Jy                   ,"Broad-band
","45"" diameter aperture                   ",2004A&A...419..501F,204
204,205,[Ne III] 15.5 (IRS)  , 6.33E-21                      ,+/- 0.18E-21 , W/cm^2^             ,19300000000000.0,6330000000.0,+/- 1.80E+08 ,Jy-Hz                ,"Line
",                                        ,2009ApJS..184..230B,205
205,206,[Ne III] 15.56 (IRS) , 7.08E-14                      ,+/- 0.19E-14 ,erg/s/cm^2^          ,19300000000000.0,7080000000.0,+/- 1.90E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,206
206,207,[NeIII] 15.6 Spitzer , 20.E-14                       ,           ...,erg/cm^2^/s          ,19300000000000.0,20000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,207
207,208,[Ne III] 15.56       , 6.33E-21                      ,           ...,W/cm^2^              ,19300000000000.0,6330000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,208
208,209,17.0 microns (IRS)   , 548E-17                       ,+/- 42E-17 ,W/m^2^               ,17600000000000.0,548000000000.0,+/- 4.20E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,209
209,210,PAH 17 microns IRS   , 3.82E-19                      ,+/- 10  %  ,W cm^-2^             ,17600000000000.0,382000000000.0,+/- 3.82E+10 ,Jy-Hz                ,"Line
",                                        ,2006ApJ...653.1129B,210
210,211,H_2 S(1) line        , 726.1E-18                     ,+/- 43.3E-18 , W/m^2^              ,17600000000000.0,72600000000.0,+/- 4.33E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...669..959R,211
211,212,18.3 microns GeminiS , 64                            ,           ...,milliJy              ,16400000000000.0,0.064,    ...      ,Jy                   ,"Broad-band
","Nuclear flux; 3.0"" diam aper            ",2007ApJ...659..241M,212
212,213,18.30 microns Gemini , 55                            ,+/- 25  %  ,milliJy              ,16400000000000.0,0.055,+/- 1.38E-02 ,Jy                   ,"Broad-band
",                                        ,2011ApJ...731...92R,213
213,214,Qa (Gemini)          , 64                            ,+/- 4      ,milliJy              ,16400000000000.0,0.064,+/- 4.00E-03 ,Jy                   ,"Broad-band
","2"" diameter aperture                    ",2012AJ....144...11M,214
214,215,Qa (GeminiS)         , 47.4                          ,+/- 11.2   ,milliJy              ,16400000000000.0,0.0474,+/- 1.12E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,215
215,216,[S III] 18.71        , 2.18E-20                      ,+/- 0.02E-20 , W/cm^2^             ,16000000000000.0,21800000000.0,+/- 2.00E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,216
216,217,[S III] 18.71 (IRS)  , 15.88E-21                     ,+/- 0.40E-21 , W/cm^2^             ,16000000000000.0,15900000000.0,+/- 4.00E+08 ,Jy-Hz                ,"Line
",                                        ,2009ApJS..184..230B,217
217,218,[S III] 18.71 (IRS)  , 22.5E-14                      ,+/- 0.39E-14 ,erg/s/cm^2^          ,16000000000000.0,22500000000.0,+/- 3.90E+08 ,Jy-Hz                ,"Line
",SH module                               ,2010ApJ...709.1257T,218
218,219,18.7 microns (VLT)   , 41                            ,+/- 4      ,milliJy              ,16000000000000.0,0.041,+/- 4.00E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2010MNRAS.402..879R,219
219,220,Q2 (VLT)             , 54.2                          ,+/- 9.0    ,milliJy              ,16000000000000.0,0.0542,+/- 9.00E-03 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,220
220,221,20 microns           , 0.240                         ,+/- 0.073  ,Jy                   ,15000000000000.0,0.24,+/- 7.30E-02 ,Jy                   ,"Broad-band
","5"" aperture                             ",1981ApJ...247L..11T,221
221,222,24 microns (MIPS)    , 6.63                          ,+/- 0.27   ,Jy                   ,12700000000000.0,6.63,+/- 2.70E-01 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...655..863D,222
222,223,24 microns (MIPS)    , 3.763                         ,+/- 5   %  , Jy                  ,12700000000000.0,3.76,+/- 1.88E-01 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...669..959R,223
223,224,24 microns (MIPS)    , 6.40                          ,+/- 0.64   ,Jy                   ,12700000000000.0,6.4,+/- 6.40E-01 ,Jy                   ,"Broad-band
",                                        ,2005ApJ...633..857D,224
224,225,24 microns (MIPS)    , 6511.8                        ,+/- 19.8   ,milliJy              ,12700000000000.0,6.51,+/- 1.98E-02 ,Jy                   ,"Broad-band
",                                        ,2007AJ....133..791S,225
225,226,24 microns (MIPS)    , 0.816                         ,+/- 0.002  ,log(Jy)              ,12700000000000.0,6.55,+/- 3.02E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...703.1569M,226
226,227,[Ne V] 24.32         ,...                            ,<0.18E-20   , W/cm^2^             ,12300000000000.0,,<   1.80E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,227
227,228,[Ne V] 24.32 (IRS)   ,...                            ,<2.31E-14   ,erg/s/cm^2^          ,12300000000000.0,,<   2.31E+09 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,228
228,229,[Ne V] 24.3 Spitzer  ,...                            ,<2.4E-14    ,erg/cm^2^/s          ,12300000000000.0,,<   2.40E+09 ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,229
229,230,25 microns (IRAS)    , 7.30                          ,+/- 0.041  ,Jy                   ,12000000000000.0,7.3,+/- 4.10E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RI;see paper  ",2003AJ....126.1607S,230
230,231,25 microns (IRAS)    , 9.27                          ,+/- 0.95   , Jy                  ,12000000000000.0,9.27,+/- 9.50E-01 ,Jy                   ,"Broad-band
",                                        ,2004AJ....127.3235S,231
231,232,25 microns (IRAS)    , 5.509E+00                     ,+/- 5   %  ,Jy                   ,12000000000000.0,5.51,+/- 9.93E-02 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,232
232,233,25 microns (IRAS)    , 7.70                          ,+/- 15  %  ,Jy                   ,12000000000000.0,7.7,+/- 1.16E+00 ,Jy                   ,"Broad-band
",                                        ,1988ApJS...68...91R,233
233,234,[O IV] 25.89 Spitzer ,...                            ,<3.74e-13   ,erg/cm^2^/s          ,11600000000000.0,,<   3.74E+10 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...698..623D,234
234,235,[O IV] 25.89 (IRS)   , 6.20E-14                      ,+/- 0.75E-14 ,erg/s/cm^2^          ,11600000000000.0,6200000000.0,+/- 7.50E+08 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,235
235,236,[O IV] 25.9 Spitzer  , 5.0E-14                       ,           ...,erg/cm^2^/s          ,11600000000000.0,5000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,236
236,237,[O IV] 25.89         , 4.41E-21                      ,           ...,W/cm^2^              ,11600000000000.0,4410000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,237
237,238,[Fe II] 25.99        , 11.48E-21                     ,           ...,W/cm^2^              ,11500000000000.0,11500000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,238
238,239,H_2 S(0) line        , 213.1E-18                     ,+/- 42.6E-18 , W/m^2^              ,10600000000000.0,21300000000.0,+/- 4.26E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...669..959R,239
239,240,30 microns (IRS)     , 3.23                          ,           ...,Jy                   ,9990000000000.0,3.23,    ...      ,Jy                   ,"Broad-band
",                                        ,2006ApJ...653.1129B,240
240,241,[S III] 33.48 (IRS)  , 131.E-14                      ,+/- 2.47E-14 ,erg/s/cm^2^          ,8950000000000.0,131000000000.0,+/- 2.47E+09 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,241
241,242,[S III] 33.48        , 11.40E-20                     ,+/- 0.23E-20 , W/cm^2^             ,8950000000000.0,114000000000.0,+/- 2.30E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,242
242,243,[S III] 33.48        , 100.05E-21                    ,           ...,W/cm^2^              ,8950000000000.0,100000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,243
243,244,[S III] 33.48 (IRS)  , 100.05E-21                    ,+/- 3.95E-21 , W/cm^2^             ,8950000000000.0,100000000000.0,+/- 3.95E+09 ,Jy-Hz                ,"Line
",                                        ,2009ApJS..184..230B,244
244,245,[Si II] 34.28        , 225.19E-21                    ,           ...,W/cm^2^              ,8750000000000.0,225000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,245
245,246,[Si II] 34.82 (IRS)  , 254.E-14                      ,+/- 1.25E-14 ,erg/s/cm^2^          ,8610000000000.0,254000000000.0,+/- 1.25E+09 ,Jy-Hz                ,"Line
",LH module                               ,2010ApJ...709.1257T,246
246,247,[S II] line          , 4921.1E-18                    ,+/- 121.9E-18 , W/m^2^              ,8610000000000.0,492000000000.0,+/- 1.22E+10 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...669..959R,247
247,248,60 microns (ISO)     , 49.6                          ,+/- 20  %  ,Jy                   ,5000000000000.0,49.6,+/- 9.92E+00 ,Jy                   ,"Broad-band
",                                        ,2001A&A...375..566N,248
248,249,60 microns (IRAS)    , 53.35                         ,+/- 0.038  ,Jy                   ,5000000000000.0,53.4,+/- 3.80E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RI;see paper  ",2003AJ....126.1607S,249
249,250,60 microns (IRAS)    , 58.29                         ,+/- 6.00   , Jy                  ,5000000000000.0,58.3,+/- 6.00E+00 ,Jy                   ,"Broad-band
",                                        ,2004AJ....127.3235S,250
250,251,60 microns (IRAS)    , 4.454E+01                     ,+/- 5   %  ,Jy                   ,5000000000000.0,44.5,+/- 2.23E+00 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,251
251,252,60 microns (IRAS)    , 46.73                         ,+/- 15  %  ,Jy                   ,5000000000000.0,46.7,+/- 7.01E+00 ,Jy                   ,"Broad-band
",                                        ,1988ApJS...68...91R,252
252,253,[O I](63) (ISO)      , 3.9E-15                       ,+/- 0.8E-15 ,W m^-2^              ,4760000000000.0,390000000000.0,+/- 8.00E+10 ,Jy-Hz                ,"Line
",                                        ,2001A&A...375..566N,253
253,254,[OI] 63 (Herschel)   , 3.5E-15                       ,+/- 30  %  ,W/m^2^               ,4750000000000.0,350000000000.0,+/- 1.05E+11 ,Jy-Hz                ,"Line
",                                        ,2010A&A...518L..60B,254
254,255,70 microns (PACS)    , 7.75E+1                       ,+/- 0.39E+1 ,Jy                   ,4280000000000.0,77.5,+/- 3.90E+00 ,Jy                   ,"Broad-band
",                                        ,2012ApJ...745...95D,255
255,256,70 microns (MIPS)    , 59.84                         ,+/- 4.66   ,Jy                   ,4200000000000.0,59.8,+/- 4.66E+00 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...655..863D,256
256,257,70 microns (MIPS)    , 1.737                         ,+/- 0.002  ,log(Jy)              ,4200000000000.0,54.6,+/- 2.51E-01 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...703.1569M,257
257,258,70 microns (MIPS)    , 43.40                         ,+/- 8.68   ,Jy                   ,4200000000000.0,43.4,+/- 8.68E+00 ,Jy                   ,"Broad-band
",                                        ,2005ApJ...633..857D,258
258,259,FIR (IRAS)           , 2.98E-12                      ,           ...,W m^-2^              ,3630000000000.0,82.0,    ...      ,Jy                   ,"Broad-band
",                                        ,1988ApJS...68...91R,259
259,260,[OIII] 88 (Herschel) , 0.7E-15                       ,+/- 30  %  ,W/m^2^               ,3390000000000.0,70000000000.0,+/- 2.10E+10 ,Jy-Hz                ,"Line
",                                        ,2010A&A...518L..60B,260
260,261,100 microns (IRAS)   , 104.79                        ,+/- 0.122  ,Jy                   ,3000000000000.0,105.0,+/- 1.22E-01 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RI;see paper  ",2003AJ....126.1607S,261
