3.548134e+01 2.334734e-03 0.000000e+00 7.319e-05 6.083e-05 2.018e-04 8.334e-05   2.710e-04 7.371e-05 8.017e-05 8.712e-05   1.479e-04 1.077e-04 7.341e-05 6.920e-05   1.574e-04 1.248e-04 9.737e-05 5.467e-05   1.764e-04 6.522e-05 5.547e-05 1.119e-04   7.326e-05 1.022e-04 8.857e-05 2.980e-04   8.517e-05 2.652e-04 9.124e-05 1.411e-04   1.048e-04 2.084e-04 1.569e-04 1.507e-04   1.312e-04 1.956e-04 1.752e-04 2.013e-04   3.080e-04 2.059e-04 9.780e-05 3.302e-04   
4.466836e+01 1.928223e-03 0.000000e+00 8.308e-05 2.974e-05 6.204e-05 3.064e-05   4.298e-05 8.188e-05 5.923e-05 7.985e-05   3.479e-05 3.886e-05 1.552e-04 5.592e-05   3.839e-05 2.218e-04 6.551e-05 6.752e-05   1.870e-04 1.048e-04 1.121e-04 2.880e-04   1.215e-04 1.214e-04 1.115e-04 1.051e-04   5.197e-05 8.429e-05 1.798e-04 4.491e-05   9.094e-05 1.983e-04 8.208e-05 8.567e-05   1.653e-04 7.925e-05 2.990e-04 1.520e-04   1.187e-04 2.014e-04 7.559e-05 1.036e-04   
5.623413e+01 1.645695e-03 0.000000e+00 1.079e-04 2.431e-05 3.514e-05 8.328e-05   4.048e-05 5.601e-05 1.628e-05 2.475e-05   7.591e-05 2.428e-04 6.744e-05 2.080e-04   5.397e-05 9.645e-05 6.515e-05 1.067e-04   1.376e-04 4.561e-05 6.424e-05 6.413e-05   2.551e-04 6.584e-05 5.096e-05 4.509e-05   8.283e-05 2.605e-04 8.322e-05 7.908e-05   3.116e-05 6.384e-05 8.475e-05 9.045e-05   4.944e-05 1.387e-04 2.162e-04 9.125e-05   3.446e-05 2.229e-04 1.347e-04 5.076e-05   
7.079458e+01 1.310297e-03 0.000000e+00 3.911e-05 3.548e-05 4.194e-05 3.180e-05   1.678e-05 3.162e-05 3.010e-05 3.186e-05   6.988e-05 4.454e-05 1.159e-04 3.102e-05   6.732e-05 4.068e-05 1.115e-04 4.795e-05   2.751e-05 1.003e-04 9.068e-05 8.538e-05   3.083e-05 3.656e-05 6.791e-05 6.375e-05   4.746e-05 4.301e-05 9.126e-05 1.171e-04   1.152e-04 3.288e-04 1.579e-04 1.063e-04   1.086e-04 1.133e-04 9.388e-05 1.505e-04   1.304e-04 7.455e-05 4.824e-05 1.240e-04   
8.912509e+01 8.901357e-04 0.000000e+00 2.423e-05 3.405e-05 4.248e-05 2.596e-05   5.289e-05 2.144e-05 2.479e-05 9.565e-06   1.985e-05 1.295e-05 4.912e-05 1.344e-05   1.204e-05 1.699e-05 2.097e-05 1.459e-05   4.078e-05 1.492e-04 4.176e-05 5.992e-05   4.935e-05 1.735e-04 4.715e-05 4.672e-05   2.743e-05 6.477e-05 2.693e-05 6.281e-05   6.722e-05 7.791e-05 1.736e-05 7.173e-05   1.322e-04 2.812e-05 3.060e-05 9.431e-05   7.889e-05 5.187e-05 2.481e-05 3.808e-05   
1.122018e+02 7.414938e-04 0.000000e+00 1.174e-05 1.909e-05 5.124e-05 3.895e-05   1.271e-05 9.516e-06 3.343e-05 1.463e-05   1.177e-05 1.109e-05 2.114e-05 1.580e-05   2.463e-05 1.709e-05 2.500e-05 1.816e-05   1.332e-05 1.250e-05 3.190e-05 6.078e-05   1.091e-04 5.329e-05 2.141e-05 2.530e-05   5.351e-05 5.206e-05 1.350e-05 7.711e-05   7.671e-05 6.902e-05 4.123e-05 8.141e-05   2.499e-05 3.343e-05 4.112e-05 3.310e-05   1.119e-04 5.216e-05 1.495e-04 3.000e-05   
1.412538e+02 5.657672e-04 0.000000e+00 2.798e-05 4.629e-06 9.399e-06 5.626e-06   1.985e-05 1.597e-05 9.723e-06 1.464e-05   1.249e-05 7.598e-06 7.614e-05 2.284e-05   1.046e-04 3.315e-05 9.160e-06 3.821e-05   9.115e-05 3.904e-05 1.957e-05 6.990e-05   3.297e-05 3.940e-05 1.547e-05 1.232e-05   7.045e-05 9.249e-06 2.512e-05 1.192e-05   2.305e-05 2.913e-05 4.973e-05 2.476e-05   9.354e-05 1.976e-05 2.545e-05 4.229e-06   1.035e-04 2.886e-05 8.590e-05 4.035e-05   
1.778279e+02 3.858554e-04 0.000000e+00 1.068e-04 1.574e-05 1.409e-05 3.263e-06   1.931e-05 3.133e-06 7.549e-06 5.703e-06   2.915e-05 1.390e-05 1.657e-05 8.880e-06   9.726e-06 9.904e-06 2.689e-05 2.146e-05   1.511e-05 1.512e-05 1.591e-05 2.078e-05   1.403e-05 4.039e-05 2.017e-05 1.835e-05   3.232e-05 1.649e-05 4.919e-06 1.282e-05   1.265e-05 6.183e-05 1.694e-05 3.160e-05   1.847e-05 2.471e-05 7.171e-06 2.093e-05   3.487e-05 2.788e-05 1.983e-05 2.514e-05   
2.238721e+02 3.104006e-04 0.000000e+00 5.583e-06 2.458e-06 4.451e-06 7.328e-06   1.065e-05 2.022e-05 2.700e-06 1.553e-05   4.029e-06 5.116e-06 1.863e-05 6.554e-05   7.700e-06 1.489e-05 1.596e-05 1.063e-05   1.395e-05 3.964e-05 1.166e-06 1.150e-05   3.125e-05 1.791e-05 1.218e-06 8.211e-06   5.574e-06 1.346e-05 8.123e-06 1.933e-05   6.774e-06 2.634e-05 1.562e-05 5.957e-05   2.945e-05 2.371e-05 5.358e-05 9.005e-06   1.669e-05 2.076e-05 3.578e-06 1.838e-05   
2.818383e+02 1.896923e-04 0.000000e+00 2.257e-06 1.059e-06 6.030e-06 3.760e-06   6.262e-06 5.374e-06 4.006e-06 6.809e-06   7.145e-06 1.740e-06 4.106e-06 9.835e-06   5.013e-06 6.146e-05 2.952e-06 4.611e-06   3.807e-06 1.111e-05 8.907e-06 8.985e-06   2.512e-06 2.310e-05 4.513e-06 1.064e-05   3.669e-06 1.753e-05 5.479e-06 4.099e-06   1.731e-05 2.851e-05 2.338e-05 2.367e-05   4.102e-06 1.651e-05 1.416e-06 3.060e-06   1.236e-06 5.444e-05 1.412e-05 1.014e-05   
3.548134e+02 1.290576e-04 0.000000e+00 9.556e-07 1.325e-05 2.447e-06 1.608e-06   4.023e-07 1.927e-06 4.038e-07 5.865e-06   2.152e-06 1.157e-06 1.268e-05 1.447e-06   3.371e-06 8.278e-06 1.141e-05 1.281e-06   7.885e-06 5.180e-07 4.720e-07 2.807e-06   6.491e-06 3.947e-06 3.683e-06 4.908e-06   3.445e-06 4.590e-06 6.873e-06 4.791e-06   2.913e-06 3.037e-05 1.675e-06 1.726e-06   6.898e-07 3.815e-05 9.339e-06 2.033e-05   6.783e-06 6.756e-06 2.983e-06 7.447e-06   
4.466836e+02 6.117678e-05 0.000000e+00 3.152e-07 5.880e-07 3.961e-06 3.856e-07   8.054e-07 2.037e-07 1.121e-06 4.271e-08   6.824e-08 7.824e-07 4.102e-06 1.242e-06   1.131e-05 5.311e-06 1.899e-06 2.396e-06   4.692e-07 2.110e-05 2.028e-07 1.604e-05   3.857e-06 2.318e-07 6.162e-07 2.814e-07   6.897e-07 1.652e-06 4.712e-06 7.986e-07   7.227e-07 9.505e-06 3.021e-06 8.944e-08   5.171e-06 8.581e-07 4.796e-06 1.142e-07   1.454e-06 1.227e-06 6.390e-07 7.591e-07   
5.623413e+02 1.805753e-05 0.000000e+00 8.081e-08 3.832e-06 2.524e-08 1.346e-07   1.261e-06 1.422e-08 1.714e-07 1.250e-06   3.918e-06 1.111e-07 6.126e-06 1.034e-08   1.588e-08 1.852e-07 2.818e-07 8.095e-07   1.563e-07 1.333e-08 5.906e-07 3.281e-06   3.839e-08 2.094e-07 5.358e-06 3.896e-07   4.645e-07 1.472e-07 1.699e-06 4.109e-08   3.801e-08 4.240e-07 3.193e-06 3.110e-06   4.581e-08 5.512e-07 6.884e-08 5.613e-07   9.493e-08 4.151e-07 5.220e-07 4.072e-06   
7.079458e+02 7.224009e-06 0.000000e+00 1.076e-07 0.000e+00 1.674e-09 2.171e-07   3.398e-07 2.129e-08 3.804e-10 4.468e-11   1.396e-09 7.428e-08 1.186e-07 6.814e-09   4.599e-08 3.844e-08 3.178e-08 2.624e-07   2.227e-07 7.208e-09 2.723e-08 1.202e-07   5.314e-09 1.646e-07 7.792e-06 5.970e-08   5.068e-08 2.925e-08 1.735e-10 2.321e-08   3.422e-09 4.901e-08 2.743e-07 7.183e-11   7.515e-10 1.777e-07 8.082e-09 1.509e-08   4.351e-09 1.034e-09 5.740e-06 1.888e-07   
8.912509e+02 6.593493e-07 0.000000e+00 0.000e+00 0.000e+00 5.703e-10 0.000e+00   0.000e+00 6.004e-09 4.372e-08 9.733e-10   2.537e-08 3.581e-08 5.358e-08 0.000e+00   3.659e-09 1.037e-09 1.483e-09 2.474e-08   0.000e+00 0.000e+00 0.000e+00 1.261e-06   0.000e+00 2.875e-09 1.205e-09 6.269e-08   0.000e+00 6.546e-09 1.795e-09 0.000e+00   1.409e-08 0.000e+00 6.422e-09 3.911e-10   8.400e-09 3.398e-09 0.000e+00 4.749e-10   0.000e+00 6.205e-09 0.000e+00 1.707e-09   
1.122018e+03 1.476995e-08 0.000000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 6.061e-11 1.903e-09   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 2.682e-10 0.000e+00   0.000e+00 7.014e-11 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 6.303e-10   
1.412538e+03 1.908724e-11 0.000000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   
1.778279e+03 0.000000e+00 0.000000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   
2.238721e+03 0.000000e+00 0.000000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   
2.818383e+03 0.000000e+00 0.000000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   
3.548134e+03 0.000000e+00 0.000000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   
4.466836e+03 0.000000e+00 0.000000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   
5.623413e+03 0.000000e+00 0.000000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   
7.079458e+03 0.000000e+00 0.000000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   
8.912509e+03 0.000000e+00 0.000000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   0.000e+00 0.000e+00 0.000e+00 0.000e+00   
